zip,ruca,population,median_household_income,within_10_miles_count
91732,Urban,"59,749","$58,883",7.0
91733,Urban,"43,978","$59,375",7.0
91737,Urban,"23,790","$105,943",5.0
91739,Urban,"41,427","$126,111",4.0
91740,Urban,"27,379","$92,975",9.0
91741,Urban,"26,460","$113,446",6.0
91744,Urban,"81,156","$80,266",13.0
91745,Urban,"54,853","$94,608",14.0
91746,Urban,"29,525","$79,042",10.0
91748,Urban,"45,205","$77,183",11.0
91750,Urban,"33,406","$96,184",10.0
91752,Urban,"35,641","$98,913",4.0
91754,Urban,"33,931","$71,735",5.0
91755,Urban,"27,197","$66,355",7.0
91759,Suburban,367,"$101,688",2.0
91761,Urban,"60,342","$79,614",7.0
91762,Urban,"61,690","$69,103",8.0
91763,Urban,"37,821","$67,853",9.0
91764,Urban,"56,317","$65,941",6.0
91765,Urban,"46,270","$99,705",12.0
91766,Urban,"71,380","$67,756",9.0
91767,Urban,"50,563","$70,039",9.0
91768,Urban,"36,706","$64,820",10.0
91770,Urban,"59,685","$65,042",6.0
91773,Urban,"34,407","$100,614",11.0
91775,Urban,"24,079","$99,362",4.0
91776,Urban,"38,112","$70,538",5.0
91780,Urban,"35,494","$88,119",6.0
91784,Urban,"26,330","$138,017",5.0
91786,Urban,"55,405","$71,693",7.0
91789,Urban,"41,829","$116,583",11.0
91790,Urban,"45,497","$93,181",8.0
91791,Urban,"34,411","$89,794",9.0
91792,Urban,"31,649","$88,610",11.0
91801,Urban,"53,976","$73,060",3.0
91803,Urban,"29,223","$72,773",3.0
91901,Urban,"18,367","$105,679",0.0
91902,Urban,"17,759","$112,331",11.0
91905,Suburban,"1,616",,0.0
91906,Suburban,"4,547","$49,191",0.0
91910,Urban,"76,291","$77,005",9.0
91911,Urban,"88,589","$70,873",9.0
91913,Urban,"53,725","$114,352",8.0
91914,Urban,"17,742","$150,284",10.0
91915,Urban,"34,616","$128,839",6.0
91916,Suburban,"1,966","$109,861",0.0
91917,Urban,769,"$82,586",0.0
91931,Suburban,765,"$65,316",0.0
91932,Urban,"26,375","$68,917",7.0
91934,Suburban,796,,0.0
91935,Urban,"9,450","$114,746",6.0
91941,Urban,"33,858","$100,224",11.0
91942,Urban,"40,863","$72,145",11.0
91945,Urban,"27,685","$71,294",13.0
91948,Suburban,137,"$72,788",0.0
91950,Urban,"58,349","$51,300",11.0
91962,Suburban,"2,507","$138,775",0.0
91963,Suburban,501,,0.0
91977,Urban,"65,722","$76,902",14.0
91978,Urban,"10,979","$82,885",10.0
91980,Suburban,0,,0.0
92003,Urban,"4,299","$98,304",3.0
92004,Rural,"2,779","$83,676",0.0
92007,Urban,"11,447","$124,219",1.0
92008,Urban,"27,742","$89,502",6.0
92009,Urban,"46,622","$149,820",5.0
92010,Urban,"15,976","$108,398",7.0
92011,Urban,"24,518","$121,353",6.0
92014,Urban,"12,823","$178,080",1.0
92019,Urban,"45,694","$89,937",6.0
92020,Urban,"60,222","$64,691",8.0
92021,Urban,"71,006","$63,395",6.0
92024,Urban,"50,840","$133,304",4.0
92025,Urban,"50,831","$58,608",4.0
92026,Urban,"51,953","$83,194",4.0
92027,Urban,"56,878","$74,690",3.0
92028,Urban,"50,661","$87,754",1.0
92029,Urban,"19,466","$98,848",5.0
92036,Rural,"2,981","$64,545",0.0
92037,Urban,"37,505","$125,636",2.0
92040,Urban,"45,371","$88,820",4.0
92054,Urban,"37,567","$64,694",5.0
92055,Suburban,"9,891",,0.0
92056,Urban,"54,045","$90,777",5.0
92057,Urban,"58,444","$91,298",5.0
92058,Urban,"47,286","$61,636",1.0
92059,Suburban,"1,445","$87,486",1.0
92060,Rural,392,,0.0
92061,Suburban,"1,694","$78,162",0.0
92064,Urban,"49,005","$119,838",1.0
92065,Suburban,"36,838","$103,743",3.0
92066,Rural,358,"$45,375",0.0
92067,Urban,"9,060","$216,781",1.0
92069,Urban,"46,375","$80,429",6.0
92070,Rural,869,"$75,417",0.0
92071,Urban,"59,826","$93,043",9.0
92075,Urban,"12,234","$111,500",1.0
92078,Urban,"53,247","$97,908",6.0
92081,Urban,"29,944","$90,621",7.0
92082,Suburban,"20,300","$103,509",3.0
92083,Urban,"38,875","$73,204",7.0
92084,Urban,"49,759","$85,150",5.0
92086,Rural,"1,306","$48,750",0.0
92091,Urban,"1,331","$151,458",1.0
92092,Urban,0,,0.0
92093,Urban,0,,0.0
92096,Urban,0,,0.0
92101,Urban,"43,096","$78,092",6.0
92102,Urban,"40,083","$59,586",11.0
92103,Urban,"33,873","$84,756",6.0
92104,Urban,"45,773","$79,929",9.0
92105,Urban,"73,085","$51,868",12.0
92106,Urban,"20,889","$117,589",4.0
92107,Urban,"29,753","$93,741",3.0
92108,Urban,"21,995","$87,032",8.0
92109,Urban,"45,333","$95,170",3.0
92110,Urban,"30,318","$87,286",4.0
92111,Urban,"49,351","$85,347",5.0
92113,Urban,"51,461","$49,651",10.0
92114,Urban,"67,745","$79,917",14.0
92115,Urban,"61,450","$59,931",12.0
92116,Urban,"31,470","$83,869",8.0
92117,Urban,"55,195","$97,702",3.0
92118,Urban,"19,672","$114,559",4.0
92119,Urban,"24,465","$101,109",9.0
92120,Urban,"29,172","$103,596",10.0
92121,Urban,"4,213","$117,200",2.0
92122,Urban,"45,676","$88,073",2.0
92123,Urban,"33,035","$97,691",7.0
92124,Urban,"31,593","$98,693",9.0
92126,Urban,"78,097","$105,284",3.0
92127,Urban,"50,852","$156,464",5.0
92128,Urban,"50,161","$112,779",1.0
92129,Urban,"53,742","$131,688",1.0
92130,Urban,"57,197","$166,789",2.0
92131,Urban,"36,070","$153,058",7.0
92132,Urban,0,,7.0
92134,Urban,316,,10.0
92135,Urban,641,,7.0
92136,Urban,"10,676",,11.0
92139,Urban,"35,364","$80,594",11.0
92140,Urban,"3,249",,6.0
92145,Urban,"3,044",,3.0
92147,Urban,212,,5.0
92154,Urban,"85,024","$74,705",6.0
92155,Urban,340,,7.0
92161,Urban,0,,2.0
92173,Urban,"29,634","$54,003",7.0
92179,Urban,"4,061",,3.0
92182,Urban,0,,11.0
92201,Urban,"63,325","$50,144",4.0
92203,Urban,"32,829","$80,430",6.0
92210,Urban,"4,827","$120,680",6.0
92211,Urban,"26,106","$72,445",7.0
92220,Urban,"32,523","$48,622",1.0
92222,Urban,31,,3.0
92223,Urban,"60,328","$90,074",1.0
92225,Urban,"21,272","$48,102",0.0
92227,Suburban,"27,530","$51,459",0.0
92230,Suburban,"2,357","$66,337",0.0
92231,Urban,"38,879","$47,476",2.0
92233,Suburban,"7,454","$41,071",0.0
92234,Urban,"51,836","$56,671",3.0
92236,Urban,"42,218","$40,641",4.0
92239,Rural,301,"$39,750",0.0
92240,Suburban,"39,173","$42,155",0.0
92241,Suburban,"7,319","$36,268",2.0
92242,Rural,"1,256","$45,994",1.0
92243,Urban,"49,880","$48,888",2.0
92249,Urban,"8,346","$54,668",1.0
92250,Suburban,"7,798","$55,777",0.0
92251,Urban,"26,740","$85,599",2.0
92252,Urban,"8,797","$49,032",0.0
92253,Urban,"37,814","$83,348",5.0
92254,Suburban,"7,478","$28,897",0.0
92256,Suburban,"3,159","$42,552",0.0
92257,Rural,"1,018","$11,214",0.0
92258,Suburban,627,"$21,641",1.0
92259,Suburban,221,,0.0
92260,Urban,"31,286","$63,023",4.0
92262,Urban,"25,888","$60,289",2.0
92264,Urban,"19,965","$63,518",3.0
92266,Rural,183,"$19,131",0.0
92267,Suburban,22,,1.0
92268,Rural,503,"$44,028",0.0
92270,Urban,"17,129","$95,158",6.0
92273,Suburban,"1,781","$43,500",1.0
92274,Suburban,"12,843","$26,500",0.0
92275,Suburban,"1,043","$25,975",0.0
92276,Urban,"8,052","$56,055",3.0
92277,Suburban,"26,666","$47,049",0.0
92278,Suburban,"3,318",,0.0
92280,Suburban,0,,0.0
92281,Rural,"2,548","$33,833",1.0
92282,Suburban,"1,274","$42,500",0.0
92283,Urban,"1,918","$26,685",0.0
92284,Urban,"25,832","$50,353",0.0
92285,Suburban,"2,699","$35,732",0.0
92301,Urban,"37,571","$57,714",3.0
92304,Suburban,0,,0.0
92305,Suburban,439,"$91,016",0.0
92307,Urban,"40,604","$69,595",1.0
92308,Urban,"43,079","$57,265",1.0
92309,Suburban,593,"$28,933",0.0
92310,Suburban,"9,100","$58,000",0.0
92311,Urban,"34,204","$49,919",0.0
92313,Urban,"13,079","$76,791",8.0
92314,Urban,"10,905","$61,034",0.0
92315,Urban,"5,225","$67,547",0.0
92316,Urban,"28,593","$68,589",8.0
92317,Suburban,739,,1.0
92320,Urban,"10,053","$67,835",3.0
92321,Suburban,"1,010","$43,542",1.0
92322,Suburban,847,,2.0
92324,Urban,"57,931","$61,070",9.0
92325,Suburban,"8,347","$64,549",1.0
92327,Suburban,756,"$18,201",0.0
92328,Rural,"1,049","$82,750",0.0
92332,Suburban,174,"$178,307",0.0
92333,Urban,462,"$117,708",0.0
92335,Urban,"97,358","$64,946",5.0
92336,Urban,"98,896","$103,200",5.0
92337,Urban,"38,079","$89,965",5.0
92338,Suburban,0,,0.0
92339,Suburban,"1,146","$77,649",0.0
92341,Suburban,339,"$51,375",1.0
92342,Suburban,"6,347","$81,861",0.0
92344,Urban,"20,768","$90,560",3.0
92345,Urban,"87,994","$54,881",2.0
92346,Urban,"60,133","$74,569",6.0
92347,Urban,754,"$40,923",0.0
92350,Urban,665,,0.0
92352,Suburban,"5,382","$97,034",1.0
92354,Urban,"22,977","$67,776",9.0
92356,Rural,"6,901","$36,720",0.0
92358,Suburban,843,"$63,194",0.0
92359,Urban,"9,587","$62,891",4.0
92363,Suburban,"5,312","$33,268",0.0
92364,Suburban,12,,0.0
92365,Suburban,"2,485","$55,625",0.0
92368,Suburban,"1,017","$41,442",4.0
92369,Urban,"4,957",,0.0
92371,Suburban,"21,123","$63,605",1.0
92372,Suburban,"5,701","$62,542",0.0
92373,Urban,"32,340","$86,430",7.0
92374,Urban,"45,066","$86,132",6.0
92376,Urban,"86,826","$64,478",7.0
92377,Urban,"20,201","$100,625",5.0
92378,Suburban,446,"$59,205",2.0
92382,Suburban,"4,323","$72,331",1.0
92384,Rural,27,,0.0
92385,Suburban,176,"$47,386",1.0
92386,Urban,"1,943","$40,568",0.0
92389,Rural,209,"$35,227",0.0
92391,Suburban,"1,996","$75,117",2.0
92392,Urban,"61,014","$66,908",4.0
92394,Urban,"39,540","$68,767",5.0
92395,Urban,"47,416","$50,223",5.0
92397,Suburban,"5,215","$66,591",0.0
92398,Suburban,"1,424","$52,259",0.0
92399,Urban,"55,016","$76,311",0.0
92401,Urban,"2,085","$38,667",9.0
92404,Urban,"64,146","$55,381",3.0
92405,Urban,"30,930","$45,478",8.0
92407,Urban,"68,662","$76,743",3.0
92408,Urban,"12,169","$56,683",9.0
92410,Urban,"46,615","$45,741",9.0
92411,Urban,"26,895","$52,281",8.0
92415,Urban,0,,0.0
92501,Urban,"21,610","$71,980",7.0
92503,Urban,"90,256","$80,594",4.0
92504,Urban,"58,173","$73,153",4.0
92505,Urban,"52,807","$72,721",4.0
92506,Urban,"43,900","$107,085",4.0
92507,Urban,"59,767","$61,410",7.0
92508,Urban,"36,191","$129,794",4.0
92509,Urban,"80,036","$81,747",7.0
92518,Urban,"1,103","$85,435",3.0
92521,Urban,0,,0.0
92530,Urban,"58,927","$70,714",1.0
92532,Urban,"26,840","$94,752",2.0
92536,Suburban,"2,401","$65,509",0.0
92539,Rural,"4,821","$48,954",0.0
92543,Urban,"38,769","$41,826",3.0
92544,Urban,"52,364","$57,881",0.0
92545,Urban,"43,440","$49,458",3.0
92548,Urban,"7,665","$54,444",4.0
92549,Rural,"2,896","$72,738",0.0
92551,Urban,"35,421","$80,287",3.0
92553,Urban,"73,632","$59,966",4.0
92555,Urban,"45,694","$98,162",2.0
92557,Urban,"54,225","$79,833",6.0
92561,Suburban,"1,646","$62,115",0.0
92562,Urban,"63,968","$101,667",1.0
92563,Urban,"76,795","$105,106",2.0
92567,Urban,"10,480","$86,818",2.0
92570,Urban,"59,667","$68,305",2.0
92571,Urban,"58,773","$73,026",3.0
92582,Urban,"20,580","$78,812",4.0
92583,Urban,"34,103","$50,847",4.0
92584,Urban,"54,837","$103,842",1.0
92585,Urban,"25,238","$89,105",1.0
92586,Urban,"20,022","$50,921",2.0
92587,Urban,"18,432","$95,000",2.0
92590,Urban,"5,364","$65,389",2.0
92591,Urban,"40,889","$94,745",2.0
92592,Urban,"82,090","$114,281",2.0
92595,Urban,"34,611","$83,799",2.0
92596,Urban,"35,294","$106,957",3.0
92602,Urban,"27,425","$123,455",3.0
92603,Suburban,"19,128","$175,012",4.0
92604,Urban,"29,983","$114,575",3.0
92606,Urban,"25,126","$124,586",4.0
92610,Suburban,"12,524","$155,101",3.0
92612,Urban,"34,640","$76,648",4.0
92614,Urban,"29,307","$104,971",4.0
92617,Urban,"17,960","$57,372",5.0
92618,Urban,"54,368","$117,833",4.0
92620,Urban,"60,344","$131,521",2.0
92624,Suburban,"6,398","$110,990",2.0
92625,Urban,"13,102","$167,925",3.0
92626,Urban,"50,389","$98,766",7.0
92627,Urban,"62,575","$94,833",4.0
92629,Suburban,"26,929","$111,155",2.0
92630,Suburban,"66,621","$108,963",4.0
92637,Suburban,"17,546","$53,076",4.0
92646,Urban,"55,939","$112,926",7.0
92647,Urban,"60,592","$97,736",12.0
92648,Urban,"45,612","$105,759",6.0
92649,Urban,"36,130","$104,320",10.0
92651,Suburban,"24,042","$138,734",2.0
92653,Suburban,"30,183","$111,111",3.0
92655,Urban,"8,440","$48,323",14.0
92656,Suburban,"53,169","$121,275",3.0
92657,Urban,"9,342","$181,176",2.0
92660,Urban,"36,100","$142,500",4.0
92661,Urban,"3,279","$169,911",4.0
92662,Urban,"2,471","$143,781",4.0
92663,Urban,"21,523","$118,718",4.0
92672,Suburban,"38,872","$96,929",1.0
92673,Suburban,"30,972","$159,244",2.0
92675,Suburban,"35,319","$111,875",2.0
92676,Suburban,"1,988","$107,794",4.0
92677,Suburban,"64,608","$125,495",2.0
92678,Suburban,638,"$125,000",2.0
92679,Suburban,"31,406","$197,951",3.0
92683,Urban,"91,267","$71,108",14.0
92688,Suburban,"44,386","$127,522",3.0
92691,Suburban,"48,437","$122,967",3.0
92692,Suburban,"46,240","$128,194",3.0
92694,Suburban,"34,879","$165,290",4.0
92697,Urban,0,,3.0
92701,Urban,"49,008","$57,796",10.0
92703,Urban,"64,387","$71,807",13.0
92704,Urban,"79,641","$80,902",10.0
92705,Urban,"47,851","$119,260",7.0
92706,Urban,"36,694","$80,990",12.0
92707,Urban,"60,478","$89,455",9.0
92708,Urban,"57,139","$92,765",10.0
92780,Urban,"54,840","$83,662",5.0
92782,Urban,"30,123","$123,909",5.0
92801,Urban,"65,662","$71,309",18.0
92802,Urban,"42,911","$70,622",18.0
92804,Urban,"86,503","$70,649",18.0
92805,Urban,"73,736","$74,002",15.0
92806,Urban,"40,009","$83,330",13.0
92807,Urban,"36,110","$126,354",5.0
92808,Urban,"21,496","$137,009",3.0
92821,Urban,"41,286","$105,330",12.0
92823,Urban,"5,626","$143,971",8.0
92831,Urban,"36,859","$79,461",13.0
92832,Urban,"25,720","$79,593",17.0
92833,Urban,"53,188","$98,176",17.0
92835,Urban,"26,917","$132,228",15.0
92840,Urban,"53,681","$80,471",15.0
92841,Urban,"34,650","$68,875",17.0
92843,Urban,"48,413","$74,940",14.0
92844,Urban,"22,601","$64,536",16.0
92845,Urban,"15,240","$116,333",16.0
92860,Urban,"26,204","$115,773",4.0
92861,Urban,"5,864","$172,375",8.0
92865,Urban,"21,384","$118,212",14.0
92866,Urban,"14,966","$78,365",12.0
92867,Urban,"44,232","$108,547",12.0
92868,Urban,"27,233","$79,722",13.0
92869,Urban,"36,174","$126,864",7.0
92870,Urban,"53,126","$103,233",11.0
92879,Urban,"48,033","$76,973",4.0
92880,Urban,"74,933","$128,425",4.0
92881,Urban,"31,061","$125,134",4.0
92882,Urban,"70,257","$90,900",3.0
92883,Urban,"35,788","$112,151",2.0
92886,Urban,"50,764","$132,888",8.0
92887,Urban,"20,395","$143,723",5.0
93001,Urban,"31,588","$72,259",0.0
93003,Urban,"53,549","$87,552",4.0
93004,Urban,"31,705","$102,158",5.0
93010,Urban,"47,930","$100,895",5.0
93012,Urban,"35,794","$111,228",2.0
93013,Urban,"16,515","$88,995",0.0
93015,Suburban,"18,810","$74,518",1.0
93021,Urban,"38,030","$125,801",2.0
93022,Urban,"6,140","$98,101",0.0
93023,Urban,"21,691","$79,815",0.0
93030,Urban,"58,019","$82,427",5.0
93033,Urban,"84,188","$76,445",5.0
93035,Urban,"26,224","$93,593",5.0
93036,Urban,"46,594","$85,037",5.0
93040,Suburban,"1,829","$69,808",0.0
93041,Urban,"23,210","$67,334",3.0
93042,Urban,121,,0.0
93043,Urban,884,,5.0
93060,Suburban,"34,583","$69,133",0.0
93063,Suburban,"56,198","$101,509",5.0
93064,Suburban,0,,4.0
93065,Suburban,"72,991","$102,654",3.0
93066,Urban,"2,741","$134,063",3.0
93067,Urban,316,"$96,250",0.0
93101,Urban,"31,439","$67,368",0.0
93103,Urban,"19,282","$99,725",0.0
93105,Urban,"26,382","$109,018",0.0
93106,Urban,"5,295",,0.0
93108,Urban,"11,097","$192,303",0.0
93109,Urban,"11,291","$107,364",0.0
93110,Urban,"16,345","$99,261",0.0
93111,Urban,"18,327","$132,603",0.0
93117,Urban,"54,915","$77,964",0.0
93201,Urban,"1,283","$36,442",0.0
93202,Urban,"4,491","$53,528",1.0
93203,Suburban,"20,674","$42,857",1.0
93204,Urban,"13,881","$52,080",0.0
93205,Suburban,"2,342","$23,061",0.0
93206,Rural,"1,665","$47,188",0.0
93207,Rural,264,"$36,875",0.0
93208,Rural,106,,0.0
93210,Urban,"18,733","$64,940",0.0
93212,Urban,"23,148","$46,312",0.0
93215,Urban,"55,487","$47,586",1.0
93218,Suburban,726,"$37,750",0.0
93219,Urban,"10,047","$42,205",1.0
93220,Urban,33,,2.0
93221,Urban,"13,865","$66,308",0.0
93222,Rural,"1,968","$47,083",0.0
93223,Urban,"10,485","$47,355",4.0
93224,Suburban,470,"$63,333",0.0
93225,Suburban,"5,483","$51,595",0.0
93226,Rural,51,,0.0
93227,Urban,131,,3.0
93230,Urban,"67,486","$68,450",1.0
93234,Suburban,"6,485","$34,429",0.0
93235,Urban,"4,459","$42,438",3.0
93237,Suburban,200,"$82,759",0.0
93238,Rural,808,"$39,652",0.0
93239,Rural,"1,273","$41,568",0.0
93240,Suburban,"5,912","$30,522",0.0
93241,Urban,"16,543","$34,119",4.0
93242,Rural,"2,974","$45,139",1.0
93243,Rural,920,"$24,351",0.0
93244,Suburban,102,,0.0
93245,Urban,"37,360","$67,407",1.0
93246,Suburban,"1,246",,0.0
93247,Urban,"17,182","$44,205",1.0
93249,Rural,"2,002","$38,077",0.0
93250,Suburban,"15,318","$39,009",2.0
93251,Suburban,281,"$63,125",0.0
93252,Suburban,"1,646","$46,215",0.0
93254,Rural,986,"$47,500",0.0
93255,Rural,883,"$30,955",0.0
93256,Urban,"5,823","$43,538",0.0
93257,Urban,"78,754","$48,411",0.0
93258,Urban,"1,158","$40,257",1.0
93260,Rural,158,"$43,026",0.0
93261,Urban,"1,906","$17,841",1.0
93262,Suburban,29,,0.0
93263,Suburban,"22,642","$55,847",1.0
93265,Rural,"3,308","$82,821",0.0
93266,Rural,"1,889","$51,458",0.0
93267,Urban,"6,079","$38,245",1.0
93268,Urban,"18,113","$46,827",0.0
93270,Suburban,"4,806","$42,898",1.0
93271,Suburban,"2,401","$73,674",0.0
93272,Suburban,"4,598","$41,528",0.0
93274,Urban,"78,369","$61,756",1.0
93276,Suburban,144,,0.0
93277,Urban,"54,649","$67,422",4.0
93280,Urban,"28,337","$40,696",1.0
93283,Suburban,"2,228","$21,717",0.0
93285,Rural,"2,087","$30,556",0.0
93286,Suburban,"10,500","$41,127",0.0
93287,Rural,93,"$95,000",0.0
93291,Urban,"61,418","$68,388",3.0
93292,Urban,"43,508","$71,089",3.0
93301,Urban,"14,004","$31,992",8.0
93304,Urban,"49,647","$45,563",8.0
93305,Urban,"37,904","$34,212",8.0
93306,Urban,"74,518","$60,857",3.0
93307,Urban,"87,133","$46,552",3.0
93308,Urban,"54,857","$49,490",0.0
93309,Urban,"62,804","$54,572",8.0
93311,Urban,"48,722","$101,447",1.0
93312,Urban,"57,625","$102,677",7.0
93313,Urban,"61,245","$92,049",0.0
93314,Urban,"33,134","$118,504",3.0
93401,Urban,"28,654","$83,814",0.0
93402,Suburban,"15,692","$82,894",0.0
93405,Urban,"25,081","$49,678",0.0
93407,Urban,457,,0.0
93408,Urban,32,,0.0
93409,Urban,"2,989",,1.0
93410,Urban,"7,021",,0.0
93420,Urban,"31,864","$94,315",1.0
93422,Urban,"33,195","$84,456",0.0
93424,Urban,"1,075","$78,629",1.0
93426,Rural,"1,591","$105,223",0.0
93427,Urban,"5,913","$108,447",0.0
93428,Suburban,"5,721","$87,961",0.0
93429,Suburban,55,,3.0
93430,Suburban,"2,624","$77,662",0.0
93432,Urban,"1,039","$97,500",0.0
93433,Urban,"12,846","$77,637",1.0
93434,Suburban,"8,138","$58,449",3.0
93436,Urban,"56,165","$67,941",1.0
93437,Suburban,"3,638","$64,576",1.0
93440,Urban,"1,354","$67,418",0.0
93441,Urban,"1,059","$111,587",0.0
93442,Suburban,"11,250","$79,918",0.0
93444,Suburban,"22,032","$98,125",2.0
93445,Urban,"7,061","$68,671",1.0
93446,Urban,"46,048","$81,707",1.0
93449,Urban,"8,058","$94,268",1.0
93450,Rural,798,"$61,333",0.0
93451,Suburban,"4,811","$68,929",0.0
93452,Rural,510,"$50,486",0.0
93453,Urban,"2,449","$68,029",0.0
93454,Urban,"41,324","$73,166",3.0
93455,Urban,"44,091","$99,418",3.0
93458,Urban,"59,814","$66,350",3.0
93460,Urban,"5,933","$113,017",0.0
93461,Suburban,"1,442","$66,650",0.0
93463,Urban,"8,598","$115,112",0.0
93465,Urban,"10,192","$113,017",1.0
93501,Suburban,"5,128","$48,447",0.0
93505,Rural,"14,914","$44,733",0.0
93510,Suburban,"7,010","$113,056",2.0
93512,Suburban,284,"$57,917",0.0
93513,Suburban,"1,636","$52,500",0.0
93514,Suburban,"14,949","$68,963",0.0
93516,Rural,"2,548","$64,306",0.0
93517,Rural,592,"$66,736",0.0
93518,Suburban,918,"$53,914",0.0
93519,Rural,0,,0.0
93522,Rural,74,,0.0
93523,Rural,"3,876","$62,768",0.0
93524,Rural,108,,0.0
93526,Suburban,790,"$52,500",0.0
93527,Urban,"1,705","$83,255",0.0
93528,Rural,90,,0.0
93529,Suburban,263,"$101,250",0.0
93530,Suburban,31,,0.0
93531,Suburban,371,,0.0
93532,Suburban,"2,745","$80,357",0.0
93534,Urban,"43,535","$46,875",4.0
93535,Urban,"79,522","$51,560",0.0
93536,Urban,"73,417","$89,987",0.0
93541,Rural,353,,0.0
93543,Urban,"13,793","$61,936",1.0
93544,Suburban,"1,511","$73,409",0.0
93545,Rural,"1,629","$35,574",0.0
93546,Suburban,"8,779","$78,029",0.0
93549,Rural,258,"$61,607",0.0
93550,Urban,"82,580","$54,693",0.0
93551,Urban,"54,808","$98,181",3.0
93552,Urban,"43,118","$73,074",2.0
93553,Suburban,"1,056","$59,805",1.0
93554,Rural,78,"$24,537",0.0
93555,Urban,"33,060","$73,166",1.0
93558,Urban,17,,0.0
93560,Suburban,"21,195","$70,119",0.0
93561,Urban,"31,281","$74,949",0.0
93562,Rural,"1,757","$45,682",0.0
93563,Suburban,247,"$210,600",0.0
93581,Suburban,"4,284",,4.0
93591,Suburban,"6,914","$53,733",0.0
93601,Rural,"1,455","$66,961",0.0
93602,Suburban,"3,089","$65,215",0.0
93603,Suburban,268,,0.0
93604,Rural,343,"$102,155",0.0
93605,Rural,126,,0.0
93606,Suburban,"1,138","$72,917",2.0
93608,Suburban,"1,180","$36,413",0.0
93609,Suburban,"5,309","$57,298",0.0
93610,Urban,"23,575","$62,561",0.0
93611,Urban,"47,099","$104,748",8.0
93612,Urban,"36,833","$51,820",9.0
93614,Rural,"11,951","$76,963",0.0
93615,Suburban,"5,994","$53,150",1.0
93616,Suburban,"2,379","$47,500",3.0
93618,Urban,"32,044","$50,993",1.0
93619,Urban,"48,320","$121,444",9.0
93620,Suburban,"8,865","$49,789",0.0
93621,Suburban,31,,0.0
93622,Suburban,"9,483","$38,453",0.0
93623,Rural,9,,0.0
93624,Suburban,"1,016","$40,200",0.0
93625,Suburban,"8,273","$63,527",3.0
93626,Suburban,"2,255","$105,313",0.0
93627,Suburban,373,"$69,583",0.0
93628,Suburban,274,,0.0
93630,Suburban,"20,736","$56,705",1.0
93631,Suburban,"16,738","$72,252",2.0
93633,Suburban,0,,0.0
93634,Rural,22,,0.0
93635,Urban,"46,606","$68,770",1.0
93636,Suburban,"12,921","$104,201",7.0
93637,Urban,"40,996","$67,333",1.0
93638,Urban,"51,669","$52,399",1.0
93640,Urban,"13,884","$37,779",0.0
93641,Suburban,188,,0.0
93643,Rural,"2,836","$60,982",0.0
93644,Suburban,"7,889","$63,438",0.0
93645,Rural,494,"$69,792",0.0
93646,Suburban,"10,425","$29,904",1.0
93647,Suburban,"11,575","$49,067",0.0
93648,Suburban,"15,507","$44,632",3.0
93650,Urban,"2,646","$38,643",9.0
93651,Suburban,"1,802","$93,310",0.0
93652,Suburban,420,"$40,481",0.0
93653,Rural,"1,370","$103,194",0.0
93654,Urban,"29,697","$57,452",1.0
93656,Suburban,"5,777","$55,856",0.0
93657,Suburban,"35,854","$63,994",2.0
93660,Suburban,"3,826","$40,000",0.0
93662,Suburban,"30,123","$49,504",1.0
93664,Rural,321,"$120,357",0.0
93665,Suburban,247,,0.0
93666,Urban,741,"$27,054",1.0
93667,Suburban,"2,005","$49,688",0.0
93668,Suburban,"1,126","$66,471",0.0
93669,Rural,312,"$41,250",0.0
93670,Suburban,263,,1.0
93673,Suburban,551,"$52,031",1.0
93675,Suburban,"4,062","$61,140",0.0
93701,Urban,"10,123","$25,905",9.0
93702,Urban,"45,095","$32,418",9.0
93703,Urban,"32,329","$35,526",9.0
93704,Urban,"29,184","$63,490",9.0
93705,Urban,"37,763","$46,253",9.0
93706,Urban,"41,470","$34,147",1.0
93710,Urban,"33,507","$55,175",9.0
