ruca,great_circle_distance,origin,destination
Rural,69.60643213109644,"41.68477,-85.2797","42.385414,-86.254341"
Rural,77.64812124488307,"35.020673,-84.374828","33.922447,-84.085584"
Rural,66.3130998633315,"40.602128,-97.938811","40.72941,-96.684676"
Rural,75.26302241111212,"34.24067,-94.33493","35.328389,-94.40622"
Rural,48.51303797068526,"40.641428,-97.559927","40.858333,-96.678423"
Rural,67.71029312778066,"41.68426,-74.99267","42.212645,-73.882953"
Rural,87.88733813997759,"35.12803,-75.91538","34.80114,-77.415432"
Rural,48.77963367533392,"43.00476,-72.792004","43.623467,-72.324645"
Rural,68.4375667992053,"35.982551,-120.828342","36.705772,-121.668611"
Rural,72.06930260143,"46.064366,-99.786023","46.858098,-100.768499"
Rural,60.124713128649795,"48.076781,-115.858153","47.70409,-117.030861"
Rural,75.79805226692068,"36.62761,-89.74355","35.825478,-90.671296"
Rural,71.26534285599331,"42.32537,-73.6179","41.31077,-73.866938"
Rural,68.01073921770903,"40.406448,-93.584314","40.338904,-94.873311"
Rural,88.62290704224517,"40.36547,-123.895246","40.161166,-122.235794"
Rural,77.28210018312193,"34.079836,-91.227608","34.977599,-92.037443"
Rural,85.91255434232276,"39.36117,-97.83825","38.360716,-98.786542"
Rural,47.70583709015107,"43.714955,-98.644922","44.333032,-98.216923"
Rural,75.31397634878779,"41.760711,-103.32705","42.827152,-103.022119"
Rural,83.97067737381074,"44.675348,-104.661438","44.033805,-103.217815"
Rural,75.95014768513859,"38.214874,-112.923106","37.172602,-113.364525"
Rural,58.856292499161306,"43.5967,-85.14475","42.882525,-85.782115"
Rural,60.5483050391891,"44.368264,-97.246086","43.685351,-98.009872"
Rural,78.1391111202152,"36.324857,-107.049527","35.23951,-106.65776"
Rural,85.35049973875707,"34.418801,-95.358406","33.470485,-94.404148"
Rural,28.9727230347149,"39.613937,-120.404625","39.538067,-119.869574"
Rural,86.35280611599315,"37.043638,-82.809267","38.256814,-82.429924"
Rural,23.19613555959639,"42.282466,-74.160193","41.972549,-73.986156"
Rural,81.08285499916066,"39.11464,-100.46688","37.987052,-100.882631"
Rural,64.42790683406393,"39.7473,-79.3392","40.370467,-78.432883"
Rural,80.21153376690941,"39.322355,-102.881192","40.261026,-103.770237"
Rural,82.85869529526298,"36.276377,-92.056433","35.818962,-90.685321"
Rural,66.04776503231625,"47.464366,-99.830601","46.846649,-100.903448"
Rural,53.99262599870336,"41.117178,-98.832654","40.744891,-99.742081"
Rural,35.76011109940419,"47.116076,-92.803506","46.81719,-92.184331"
Rural,70.54067879753777,"36.495157,-81.140955","36.359142,-82.398521"
Rural,62.31167413235647,"38.808869,-78.777598","38.371603,-77.768473"
Rural,78.48637931655345,"35.22955,-82.87374","34.538555,-83.972868"
Rural,71.01464862050474,"45.658831,-67.866054","44.840448,-68.749303"
Rural,67.77719073245076,"40.097871,-99.037737","40.943969,-98.384746"
Rural,60.01600683966144,"38.455316,-99.905723","37.986189,-100.836248"
Rural,16.309924065082235,"32.39938,-82.048201","32.411379,-81.768967"
Rural,64.65381233661203,"40.959402,-99.539866","40.6242,-98.385897"
Rural,59.66243363968306,"48.85831,-96.80421","48.111545,-96.150057"
Rural,38.63414245119945,"39.624018,-91.762318","39.437961,-92.445983"
Rural,64.24639314524443,"46.384379,-98.358671","45.456105,-98.436419"
Rural,80.6922692927717,"34.173057,-90.136429","35.226289,-89.522641"
Rural,73.67052188803946,"44.755693,-88.289822","45.80811,-88.046546"
Rural,56.587163199935965,"38.83616,-88.33393","38.283344,-87.561149"
Rural,47.02977282315539,"47.34286,-68.33099","46.697447,-68.013818"
Rural,72.05323107204362,"38.150424,-95.343798","39.179857,-95.557262"
Rural,60.351212181856766,"40.227887,-89.890271","39.818481,-88.882686"
Rural,14.152581831597809,"37.27105,-122.30858","37.40094,-122.10938"
Rural,87.8938258566063,"46.011531,-83.692502","44.941583,-84.673853"
Rural,70.49268413994231,"44.5583,-96.54727","43.541182,-96.658448"
Rural,79.11447862793132,"39.46165,-103.94218","40.422969,-104.753585"
Rural,88.47735414575385,"36.100032,-81.98717","37.237775,-81.254488"
Rural,29.08673426371249,"43.89385,-93.49383","44.291829,-93.302746"
Rural,85.00862828950217,"44.34897,-68.81475","44.539523,-70.517323"
Rural,45.73885379738825,"32.28046,-82.13873","31.796621,-81.605747"
Rural,56.79890579486206,"41.42334,-99.1262","40.744891,-99.742081"
Rural,43.43827772022846,"44.228969,-74.858103","43.787242,-75.480093"
Rural,11.855417930485963,"39.958003,-90.176415","39.996786,-90.394535"
Rural,58.03863723617803,"42.70804,-74.802488","42.212645,-73.882953"
Rural,81.90366674996643,"45.146898,-94.674112","45.276567,-93.001533"
Rural,86.47783456836177,"44.037549,-72.046692","43.474225,-70.499254"
Rural,66.39405558551282,"45.48561,-68.37224","44.52479,-68.392958"
Rural,70.32022352188572,"39.188917,-93.586904","38.886305,-94.837962"
Rural,26.75463924830015,"33.192426,-82.361546","33.504061,-82.086402"
Rural,11.835872898231962,"45.753019,-84.691745","45.5939,-84.782548"
Rural,35.98668346071,"39.51111,-96.07805","39.846304,-95.560078"
Rural,48.58027096356725,"46.185512,-100.233084","46.791788,-100.750279"
Rural,80.26547974986514,"40.60554,-103.66661","40.205265,-105.098795"
Rural,65.55979412253468,"42.320273,-74.231589","42.898803,-73.20969"
Rural,71.70529620019136,"41.59165,-92.373998","42.05207,-93.622077"
Rural,64.62301448759563,"42.708262,-97.161919","43.603284,-96.789711"
Rural,80.79744572912182,"40.794039,-87.324812","41.703553,-88.302473"
Rural,64.09293922306843,"41.44631,-123.010024","42.367166,-122.859693"
Rural,37.684557974606314,"41.357763,-92.063442","40.979147,-91.541916"
Rural,79.49970083324612,"38.470116,-99.553222","37.987052,-100.882631"
Rural,30.3421033795723,"31.652867,-83.578336","31.578955,-84.086663"
Rural,58.09665890112549,"39.755155,-78.406388","39.449246,-77.389854"
Rural,89.14844767444443,"40.030982,-79.402992","39.156231,-78.172111"
Rural,73.55120633173378,"37.823118,-75.994287","38.550237,-76.983488"
Rural,60.12939287719834,"46.09709,-91.859913","45.399548,-92.605661"
Rural,61.631087677138716,"43.923423,-94.434135","44.291829,-93.302746"
Rural,78.77414312572498,"42.065281,-91.078891","40.979147,-91.541916"
Rural,72.82763931093922,"47.667515,-101.61418","46.791788,-100.750279"
Rural,52.46988279630224,"47.4975,-101.37127","46.858098,-100.768499"
Rural,43.875795383576424,"46.244657,-101.218713","46.791788,-100.750279"
Rural,85.59350877649601,"36.08646,-91.06735","35.566952,-92.454432"
Rural,43.44251570337987,"41.683477,-82.804677","41.466226,-82.015964"
Rural,81.04989971516368,"39.08201,-98.651072","38.070038,-97.892188"
Rural,76.01652986438252,"36.005998,-104.707404","36.015385,-106.067471"
Rural,34.76972930492701,"32.60403,-91.4779","32.526197,-92.06782"
Rural,60.024334245071024,"43.922097,-89.310982","43.16216,-88.730224"
Rural,89.31544813119015,"30.73851,-99.11144","31.056527,-97.651262"
Rural,89.62456535627604,"40.90448,-89.03452","40.460974,-90.642001"
Rural,44.27866732200142,"43.667102,-71.183597","43.031667,-71.06925"
Rural,73.28556733471744,"44.95525,-90.43458","44.91171,-91.931619"
Rural,22.9594896924678,"42.91388,-96.51698","42.792042,-96.938688"
Rural,49.89638853057991,"46.267125,-101.372162","46.858098,-100.768499"
Rural,72.63270107154935,"42.519834,-91.299742","41.81875,-90.242866"
Rural,61.72924753207717,"37.559759,-79.082106","38.434737,-78.852954"
Rural,89.93503101137091,"40.41445,-97.45282","41.177653,-96.059955"
Rural,47.80585922518471,"45.05916,-69.87349","44.539523,-70.517323"
Rural,20.585826089951784,"27.770678,-97.105137","27.741281,-97.440175"
Rural,51.01207624249204,"47.08934,-117.04406","47.544812,-116.186937"
Rural,40.63793050145735,"47.457278,-98.893314","46.880626,-98.723014"
Rural,89.0966410852143,"41.912702,-94.898698","42.781841,-96.187651"
Rural,89.63295343556318,"34.694028,-99.912395","35.524191,-98.693784"
Rural,49.596607867569396,"48.020355,-98.118574","47.887512,-97.065271"
Rural,64.56400200089283,"43.23302,-93.90912","44.16705,-93.947638"
Rural,38.42425222835493,"42.02913,-94.541989","42.505409,-94.154016"
Rural,69.10609492285568,"35.54202,-91.96737","35.283626,-93.15294"
Rural,88.39740457018175,"32.693448,-113.976313","32.69715,-115.496588"
Rural,14.768483759177094,"36.183681,-91.215672","36.248771,-90.963321"
Rural,40.140028521128094,"42.05092,-73.79374","41.818547,-73.07798"
Rural,42.9255582968104,"34.69229,-103.77635","34.198507,-103.319153"
Rural,83.50336071572518,"48.79388,-97.62231","47.791326,-96.607845"
Rural,34.52616619738617,"43.11943,-96.96144","43.603284,-96.789711"
Rural,58.64345526212603,"40.46783,-84.1805","41.305524,-84.361172"
Rural,80.83441029770327,"41.800193,-74.828611","40.632011,-74.913583"
Rural,40.29446730417568,"44.87581,-98.51871","45.456105,-98.436419"
Rural,68.33110276631207,"38.76111,-102.78937","37.997895,-103.591688"
Rural,44.28436598676356,"37.542324,-75.74122","37.400444,-76.528759"
Rural,37.52580663713847,"38.440077,-103.130677","38.088643,-102.60328"
Rural,86.81564973352035,"36.063529,-91.907947","34.835271,-92.233128"
Rural,56.176306576889495,"41.599586,-76.442518","40.787899,-76.505024"
Rural,46.5117602495237,"38.00234,-80.73703","37.329546,-80.708533"
Rural,47.95053672978595,"45.282008,-95.95757","45.848159,-95.384245"
Rural,87.04732301725669,"45.6958,-87.51096","44.478516,-87.970914"
Rural,62.5511408055478,"43.59386,-99.69049","44.380799,-100.312571"
Rural,79.38366335990021,"42.490856,-97.919351","42.4343,-96.363804"
Rural,76.87840551421775,"39.84898,-78.04945","38.86291,-77.382773"
Rural,85.74721213504556,"46.475341,-117.537763","46.255889,-119.307921"
Rural,83.36309778992972,"43.525185,-96.358365","43.685351,-98.009872"
Rural,64.55718910520535,"35.881776,-118.656086","36.32169,-119.676312"
Rural,76.52592797594122,"43.52969,-91.92988","42.486852,-92.440126"
Rural,68.68553412524282,"33.47677,-95.76885","33.025136,-96.827818"
Rural,83.1407084721065,"42.964197,-104.385106","41.879674,-103.678877"
Rural,40.057768436942204,"47.39529,-103.24908","46.907959,-102.787263"
Rural,68.66639387475817,"39.885808,-97.172061","40.878174,-97.101521"
Rural,37.150836029253064,"47.299844,-117.977732","47.699453,-117.445226"
Rural,37.75226060977536,"27.457687,-81.721609","28.00408,-81.72302"
Rural,49.49208771726782,"35.940667,-93.065393","36.639699,-93.259389"
Rural,63.852311570077035,"44.394517,-84.611194","43.623888,-83.901977"
Rural,88.70077287317335,"47.46843,-93.810949","46.81719,-92.184331"
Rural,60.849435162219905,"42.95095,-123.36423","43.80016,-123.043203"
Rural,74.12766385016553,"48.856083,-100.024102","48.194732,-101.299693"
Rural,84.89970858179836,"43.186268,-84.601718","42.268827,-83.488913"
Rural,42.32676468266142,"48.6876,-123.03685","48.078327,-123.132881"
Rural,62.764362917733045,"33.516751,-92.582269","32.984636,-93.462648"
Rural,33.7097362779875,"44.83832,-100.07457","44.380799,-100.312571"
Rural,56.74419415196256,"42.842609,-91.408507","43.570369,-90.886349"
Rural,59.28310140515912,"46.176296,-107.33875","45.828755,-108.468116"
Rural,60.04906708685164,"44.88856,-108.5979","45.757569,-108.580049"
Rural,54.036876826778524,"38.352793,-120.573947","38.635862,-121.505457"
Rural,50.974829099626454,"39.352426,-100.075464","38.903141,-99.321098"
Rural,68.17141671474133,"41.94618,-77.68638","42.87614,-77.239889"
Rural,70.89562891596304,"39.416917,-79.222202","40.442994,-79.227012"
Rural,79.6046418692884,"44.25616,-73.79209","43.104447,-73.749201"
Rural,83.3206177041031,"38.01587,-93.01325","36.947645,-93.718432"
Rural,87.93844307363608,"40.193815,-110.31321","40.669817,-111.863977"
Rural,62.049158425716186,"42.85451,-75.65602","42.682171,-74.455423"
Rural,48.50881556855998,"42.703155,-124.45094","43.389747,-124.250286"
Rural,74.5155959107319,"43.738986,-95.316815","42.664044,-95.197135"
Rural,42.18718543476459,"44.910756,-97.939298","44.333032,-98.216923"
Rural,81.69770287114429,"42.02193,-101.92768","41.11709,-102.945132"
Rural,29.276925193651337,"41.86785,-77.52526","42.155365,-77.106342"
Rural,27.75919273439743,"39.64531,-87.8617","39.481975,-88.337839"
Rural,59.20438221728525,"48.84362,-108.40708","48.563676,-109.634238"
Rural,37.859085405655286,"39.66369,-79.40532","39.358063,-79.994804"
Rural,89.1728468250688,"42.41203,-73.44706","43.023795,-74.993868"
Rural,46.559096157326564,"31.83537,-109.03117","31.338274,-109.565248"
Rural,59.835144358554395,"39.102718,-98.214909","38.367558,-97.628119"
Rural,75.51296963614192,"47.744885,-115.407291","47.70409,-117.030861"
Rural,50.14189465859297,"37.37363,-102.4463","38.088643,-102.60328"
Rural,61.940571518706435,"41.041098,-79.501668","41.933747,-79.612128"
Rural,80.68330549334462,"34.730964,-100.539782","35.656235,-101.41154"
Rural,72.36423898144314,"37.710189,-88.183169","36.829938,-87.469997"
Rural,57.98224787749466,"41.91691,-104.29579","41.164066,-104.791142"
Rural,80.59023192327258,"43.85559,-69.62324","44.840448,-68.749303"
Rural,80.69268620030789,"36.807305,-97.520322","35.639469,-97.532598"
Rural,64.9256884030995,"47.201971,-96.500374","48.111545,-96.150057"
Rural,76.33788925531454,"29.97245,-96.50219","28.984182,-95.934731"
Rural,22.1791164711084,"40.465229,-124.26879","40.780687,-124.190529"
Rural,55.35944398563144,"38.325626,-120.485154","38.459521,-121.493051"
Rural,23.21521400017385,"47.534788,-96.285663","47.791326,-96.607845"
Rural,58.12760832713286,"45.368653,-113.359826","45.96337,-112.508328"
Rural,77.73851028473548,"39.531927,-98.738629","40.6242,-98.385897"
Rural,48.09257084594793,"39.39811,-89.80871","38.811516,-90.291573"
Rural,83.27463337805301,"44.36692,-97.85092","43.472446,-96.729415"
Rural,58.647034109634234,"30.14938,-96.68609","30.452402,-97.604426"
Rural,77.8620813438763,"42.822275,-71.860983","43.612769,-72.963098"
Rural,56.57265655428134,"43.815182,-83.341775","43.019913,-83.61"
Rural,45.51092604802994,"35.70163,-109.55037","35.528462,-108.768624"
Rural,18.410876562854536,"40.374875,-96.960827","40.163578,-97.173597"
Rural,83.22498496597899,"47.085957,-95.842386","47.930803,-97.113484"
Rural,51.504260124633895,"37.96954,-76.766517","38.581699,-77.30835"
Rural,55.51375355583596,"36.277564,-90.687882","35.617969,-91.254602"
Rural,38.34106630814387,"33.94734,-90.34426","33.457855,-90.658487"
Rural,49.106970493079245,"48.73553,-96.66282","48.111545,-96.150057"
Rural,72.87747099870276,"39.43392,-79.316683","40.338507,-80.023654"
Rural,16.611406259929712,"43.428355,-93.261042","43.664086,-93.326229"
Rural,79.43658914192875,"40.600992,-76.811693","39.498677,-76.384934"
Rural,87.60080015088316,"36.665351,-98.366783","35.507928,-97.726342"
Rural,45.36259949981471,"47.45748,-96.88564","46.801605,-96.842214"
Rural,68.78137412676492,"41.189347,-71.567803","41.955479,-70.718135"
Rural,68.10287133491431,"39.8489,-93.77744","40.215006,-92.582222"
Rural,81.18874239091568,"38.06233,-81.02732","38.822076,-82.171844"
Rural,68.87702513570758,"47.34079,-94.20718","46.344332,-94.24898"
Rural,48.19046890166973,"43.6522,-90.34402","42.974373,-90.118133"
Rural,73.56483749907493,"45.434632,-100.098171","44.380799,-100.312571"
Rural,59.99831341543507,"39.593596,-120.626908","39.127095,-121.574208"
Rural,68.87015346574547,"43.0172,-111.029","43.852599,-111.777823"
Rural,33.2106992917485,"40.98399,-79.615234","40.929304,-78.982898"
Rural,56.173286116016335,"38.950236,-123.661507","38.931208,-122.616521"
Rural,68.98541327417861,"45.25719,-105.256813","44.273468,-105.497366"
Rural,77.80310461277965,"36.769106,-85.408741","36.308282,-86.687544"
Rural,60.26578652643592,"39.821847,-95.727038","38.949785,-95.704481"
Rural,18.756925103030948,"40.7167,-91.45015","40.979147,-91.541916"
Rural,43.002142602325776,"42.413678,-91.31071","43.018119,-91.108812"
Rural,56.57872556410267,"40.795648,-78.653877","40.582015,-77.611333"
Rural,82.62548497544826,"44.48747,-97.44508","45.456105,-98.436419"
Rural,75.31280288905005,"35.103676,-77.824959","34.303014,-78.724667"
Rural,68.99045500499513,"43.217292,-91.310349","42.701681,-92.478781"
Rural,52.892669430838765,"40.897321,-88.186897","40.489695,-89.041516"
Rural,77.97255659269054,"36.08396,-89.82925","35.99769,-88.437685"
Rural,79.9056462860068,"40.709518,-84.919164","40.006566,-86.124328"
Rural,52.34130401287257,"45.69723,-84.75005","44.941583,-84.673853"
Rural,65.65015364683617,"36.9,-106.58333","36.387562,-105.586088"
Rural,74.49790826621998,"44.94858,-90.5643","45.635859,-89.383313"
Rural,69.65197272522019,"45.75826,-121.576567","46.119273,-122.930041"
Rural,70.09860199832494,"37.17205,-82.7321","36.439471,-83.608734"
Rural,67.92347463793377,"42.84608,-93.6141","42.012054,-92.909028"
Rural,61.92906461419038,"43.963129,-69.213329","43.837601,-70.445011"
Rural,80.9770523450978,"37.941693,-93.161545","39.112981,-93.213527"
Rural,61.95129892853517,"45.2293,-69.596917","44.343201,-69.789987"
Rural,89.06664115785085,"45.306543,-120.797313","45.410434,-122.625928"
Rural,73.73261620851876,"40.50312,-81.64096","40.060048,-82.913554"
Rural,76.2543144645542,"37.374756,-96.13358","37.695277,-97.465371"
Rural,66.24042820391712,"43.59845,-123.28342","44.516826,-122.90053"
Rural,46.800278083414575,"48.508868,-121.697178","48.288839,-122.662054"
Rural,28.929833277635044,"37.482236,-100.848783","37.067048,-100.91685"
Rural,80.4041326805912,"41.00173,-79.33143","40.832485,-77.807798"
Rural,88.71587546241595,"45.79881,-112.94643","46.833743,-114.046841"
Rural,52.95036598890276,"48.754621,-99.438351","48.098401,-98.841827"
Rural,23.69827749818477,"37.542575,-82.208487","37.86008,-82.044512"
Rural,61.4049188324209,"40.743001,-93.831719","40.338904,-94.873311"
Rural,75.32810906225338,"46.27531,-123.9422","45.771933,-122.549416"
Rural,82.4026508683881,"34.314968,-90.214465","33.618399,-91.381728"
Rural,33.21488643957953,"35.43782,-106.12252","35.106192,-106.548799"
Rural,84.36445295099,"33.974518,-96.698204","32.842458,-97.246314"
Rural,74.48415473377092,"34.038126,-87.75667","34.747989,-86.773462"
Rural,60.24790937132728,"29.65717,-99.27643","29.604119,-98.275125"
Rural,27.436426242297355,"33.074064,-99.054584","33.08232,-98.580788"
Rural,61.70005492251119,"28.57669,-97.79802","27.741281,-97.440175"
Rural,72.41165059423727,"28.988713,-96.456421","29.656116,-95.529626"
Rural,12.430166986675747,"39.34333,-95.46025","39.179857,-95.557262"
Rural,77.16786968234607,"39.99722,-96.35029","39.020347,-95.648552"
Rural,84.45573165050799,"42.89441,-93.21187","44.097468,-93.510009"
