zip,ruca,city,state_name,population,county,median_household_income,latitude,longitude
1070,Suburban,Plainfield,Massachusetts,621,Hampshire,"$71,000",42.51536,-72.91621
1071,Suburban,Russell,Massachusetts,"1,280",Hampden,"$94,286",42.177432,-72.864558
1072,Suburban,Shutesbury,Massachusetts,"1,374",Franklin,"$79,226",42.471562,-72.44017
1073,Suburban,Southampton,Massachusetts,"6,158",Hampshire,"$110,200",42.230008,-72.728463
1074,Suburban,South Barre,Massachusetts,584,Worcester,"$81,681",42.38537,-72.09536
1075,Urban,South Hadley,Massachusetts,"18,051",Hampshire,"$82,278",42.24984,-72.58152
1077,Urban,Southwick,Massachusetts,"9,292",Hampden,"$100,337",42.05482,-72.77037
1079,Urban,Thorndike,Massachusetts,521,Hampden,"$65,184",42.192892,-72.329574
1080,Urban,Three Rivers,Massachusetts,"2,276",Hampden,"$80,087",42.17781,-72.36887
1081,Suburban,Wales,Massachusetts,"1,748",Hampden,"$85,938",42.061948,-72.213598
1082,Suburban,Ware,Massachusetts,"10,441",Hampshire,"$60,281",42.25485,-72.24602
1083,Suburban,Warren,Massachusetts,"2,701",Worcester,"$81,078",42.204027,-72.199439
1084,Suburban,West Chesterfield,Massachusetts,101,Hampshire,"$78,750",42.390303,-72.870857
1085,Urban,Westfield,Massachusetts,"41,715",Hampden,"$74,341",42.153503,-72.771602
1088,Suburban,West Hatfield,Massachusetts,663,Hampshire,"$60,260",42.390583,-72.646894
1089,Urban,West Springfield,Massachusetts,"28,814",Hampden,"$60,023",42.125793,-72.645334
1092,Suburban,West Warren,Massachusetts,"1,248",Worcester,"$62,500",42.202887,-72.229025
1093,Suburban,Whately,Massachusetts,157,Franklin,"$96,500",42.442673,-72.652511
1094,Suburban,Wheelwright,Massachusetts,70,Worcester,,42.358201,-72.140846
1095,Urban,Wilbraham,Massachusetts,"14,737",Hampden,"$124,327",42.13408,-72.4345
1096,Suburban,Williamsburg,Massachusetts,"2,413",Hampshire,"$89,643",42.413069,-72.821653
1097,Suburban,Woronoco,Massachusetts,64,Hampden,"$70,909",42.16398,-72.82954
1098,Suburban,Worthington,Massachusetts,"1,042",Hampshire,"$86,364",42.394315,-72.943115
1103,Urban,Springfield,Massachusetts,"2,168",Hampden,"$20,978",42.103044,-72.590783
1104,Urban,Springfield,Massachusetts,"23,226",Hampden,"$41,402",42.128605,-72.567966
1105,Urban,Springfield,Massachusetts,"12,527",Hampden,"$23,331",42.099793,-72.577732
1106,Urban,Longmeadow,Massachusetts,"16,150",Hampden,"$129,339",42.049194,-72.567882
1107,Urban,Springfield,Massachusetts,"12,387",Hampden,"$31,698",42.12106,-72.607068
1108,Urban,Springfield,Massachusetts,"26,257",Hampden,"$41,153",42.080594,-72.558081
1109,Urban,Springfield,Massachusetts,"31,242",Hampden,"$37,887",42.119293,-72.548981
1118,Urban,Springfield,Massachusetts,"15,073",Hampden,"$70,295",42.093894,-72.523227
1119,Urban,Springfield,Massachusetts,"13,803",Hampden,"$50,729",42.124979,-72.51121
1128,Urban,Springfield,Massachusetts,"3,232",Hampden,"$79,015",42.094616,-72.487229
1129,Urban,Springfield,Massachusetts,"5,916",Hampden,"$75,944",42.124485,-72.489479
1144,Urban,Springfield,Massachusetts,0,Hampden,,42.101796,-72.59151
1151,Urban,Indian Orchard,Massachusetts,"9,640",Hampden,"$47,234",42.150593,-72.51278
1201,Urban,Pittsfield,Massachusetts,"45,372",Berkshire,"$60,060",42.479475,-73.24807
1220,Urban,Adams,Massachusetts,"8,161",Berkshire,"$49,691",42.62776,-73.11862
1222,Rural,Ashley Falls,Massachusetts,754,Berkshire,"$61,840",42.0562,-73.33512
1223,Suburban,Becket,Massachusetts,"2,658",Berkshire,"$64,750",42.3418,-73.103468
1224,Urban,Berkshire,Massachusetts,186,Berkshire,,42.51258,-73.19288
1225,Urban,Cheshire,Massachusetts,"3,243",Berkshire,"$69,069",42.56203,-73.16288
1226,Urban,Dalton,Massachusetts,"6,356",Berkshire,"$72,664",42.481119,-73.135073
1229,Rural,Glendale,Massachusetts,142,Berkshire,,42.276339,-73.335896
1230,Suburban,Great Barrington,Massachusetts,"9,139",Berkshire,"$71,281",42.19358,-73.36216
1235,Suburban,Hinsdale,Massachusetts,"2,610",Berkshire,"$66,516",42.4387,-73.12538
1236,Suburban,Housatonic,Massachusetts,"1,632",Berkshire,"$77,588",42.266496,-73.378393
1237,Urban,Lanesborough,Massachusetts,"2,332",Berkshire,"$78,413",42.547818,-73.268033
1238,Suburban,Lee,Massachusetts,"5,626",Berkshire,"$69,840",42.30685,-73.2504
1240,Suburban,Lenox,Massachusetts,"4,926",Berkshire,"$72,200",42.3587,-73.28549
1242,Suburban,Lenox Dale,Massachusetts,279,Berkshire,,42.338594,-73.250891
1243,Suburban,Middlefield,Massachusetts,163,Hampshire,"$74,688",42.356088,-73.010448
1244,Rural,Mill River,Massachusetts,164,Berkshire,"$53,462",42.122827,-73.253983
1245,Rural,Monterey,Massachusetts,771,Berkshire,"$101,488",42.18669,-73.206498
1247,Urban,North Adams,Massachusetts,"15,405",Berkshire,"$51,959",42.70092,-73.10871
1253,Rural,Otis,Massachusetts,879,Berkshire,"$93,625",42.213156,-73.090434
1254,Suburban,Richmond,Massachusetts,995,Berkshire,"$97,500",42.37314,-73.36761
1255,Rural,Sandisfield,Massachusetts,865,Berkshire,"$76,750",42.148975,-73.14861
1256,Suburban,Savoy,Massachusetts,708,Berkshire,"$51,250",42.56675,-73.02871
1257,Rural,Sheffield,Massachusetts,"2,034",Berkshire,"$64,531",42.11037,-73.35511
1258,Rural,South Egremont,Massachusetts,161,Berkshire,"$92,917",42.16065,-73.41623
1259,Rural,Southfield,Massachusetts,720,Berkshire,"$110,417",42.10148,-73.23289
1260,Suburban,South Lee,Massachusetts,331,Berkshire,"$123,367",42.27787,-73.27733
1262,Rural,Stockbridge,Massachusetts,"1,627",Berkshire,"$51,875",42.304604,-73.330001
1264,Rural,Tyringham,Massachusetts,252,Berkshire,"$73,333",42.220001,-73.197865
1266,Rural,West Stockbridge,Massachusetts,920,Berkshire,"$85,406",42.34592,-73.36622
1267,Urban,Williamstown,Massachusetts,"8,166",Berkshire,"$95,360",42.642075,-73.257699
1270,Suburban,Windsor,Massachusetts,949,Berkshire,"$99,063",42.515272,-73.031166
1301,Urban,Greenfield,Massachusetts,"17,901",Franklin,"$52,569",42.601335,-72.623619
1330,Suburban,Ashfield,Massachusetts,"1,542",Franklin,"$74,355",42.52647,-72.78843
1331,Urban,Athol,Massachusetts,"13,870",Worcester,"$61,990",42.59353,-72.23033
1337,Suburban,Bernardston,Massachusetts,"2,492",Franklin,"$75,938",42.67092,-72.54953
1338,Rural,Buckland,Massachusetts,97,Franklin,"$57,344",42.572652,-72.824428
1339,Suburban,Charlemont,Massachusetts,"1,493",Franklin,"$65,139",42.62786,-72.86982
1340,Suburban,Colrain,Massachusetts,"1,818",Franklin,"$64,097",42.67314,-72.69676
1341,Suburban,Conway,Massachusetts,"1,658",Franklin,"$86,875",42.50981,-72.69953
1342,Suburban,Deerfield,Massachusetts,"1,135",Franklin,"$99,732",42.54723,-72.607679
1343,Suburban,Drury,Massachusetts,152,Berkshire,"$74,545",42.642666,-72.986231
1344,Suburban,Erving,Massachusetts,"1,697",Franklin,"$66,319",42.60009,-72.39814
1346,Suburban,Heath,Massachusetts,407,Franklin,"$99,082",42.67342,-72.82176
1347,Urban,Lake Pleasant,Massachusetts,207,Franklin,"$67,500",42.556558,-72.518104
1349,Urban,Millers Falls,Massachusetts,715,Franklin,"$63,717",42.563061,-72.482122
1350,Suburban,Monroe Bridge,Massachusetts,114,Franklin,,42.721456,-72.976204
1351,Urban,Montague,Massachusetts,"2,725",Franklin,"$100,078",42.548107,-72.48693
1354,Suburban,Gill,Massachusetts,"1,708",Franklin,"$72,500",42.624076,-72.508643
1355,Suburban,New Salem,Massachusetts,"1,010",Franklin,"$72,064",42.50426,-72.33203
1360,Suburban,Northfield,Massachusetts,"2,899",Franklin,"$83,750",42.677091,-72.453876
1364,Urban,Orange,Massachusetts,"7,684",Franklin,"$53,039",42.59721,-72.3032
1366,Suburban,Petersham,Massachusetts,"1,141",Worcester,"$77,500",42.459632,-72.182962
1367,Suburban,Rowe,Massachusetts,473,Franklin,"$67,500",42.69342,-72.89954
1368,Urban,Royalston,Massachusetts,"1,461",Worcester,"$89,417",42.672182,-72.196376
1370,Rural,Shelburne Falls,Massachusetts,"3,690",Franklin,"$69,643",42.588812,-72.758781
1373,Suburban,South Deerfield,Massachusetts,"5,076",Franklin,"$83,826",42.47954,-72.59468
1375,Suburban,Sunderland,Massachusetts,"3,667",Franklin,"$58,750",42.46675,-72.5787
1376,Urban,Turners Falls,Massachusetts,"4,968",Franklin,"$50,921",42.59528,-72.555002
1378,Suburban,Warwick,Massachusetts,762,Franklin,"$75,179",42.667059,-72.339655
1379,Suburban,Wendell,Massachusetts,819,Franklin,"$60,372",42.581007,-72.437179
1380,Suburban,Wendell Depot,Massachusetts,47,Franklin,"$72,500",42.553431,-72.392694
1420,Urban,Fitchburg,Massachusetts,"41,766",Worcester,"$60,390",42.583689,-71.816767
1430,Suburban,Ashburnham,Massachusetts,"6,316",Worcester,"$103,762",42.654906,-71.920942
1431,Suburban,Ashby,Massachusetts,"3,189",Middlesex,"$95,536",42.67787,-71.82035
1432,Urban,Ayer,Massachusetts,"7,912",Middlesex,"$97,097",42.566573,-71.575135
1434,Suburban,Devens,Massachusetts,"2,245",Worcester,"$140,391",42.54364,-71.61479
1436,Urban,Baldwinville,Massachusetts,"3,673",Worcester,"$75,833",42.601427,-72.083838
1438,Urban,East Templeton,Massachusetts,365,Worcester,"$77,381",42.56314,-72.03702
1440,Urban,Gardner,Massachusetts,"21,310",Worcester,"$53,400",42.582529,-72.025884
1450,Urban,Groton,Massachusetts,"11,218",Middlesex,"$169,643",42.61176,-71.565269
1451,Suburban,Harvard,Massachusetts,"5,068",Worcester,"$174,444",42.500187,-71.575864
1452,Suburban,Hubbardston,Massachusetts,"4,338",Worcester,"$105,938",42.483895,-72.011516
1453,Urban,Leominster,Massachusetts,"43,478",Worcester,"$69,525",42.52509,-71.75979
1460,Urban,Littleton,Massachusetts,"10,063",Middlesex,"$140,511",42.53759,-71.51201
1462,Urban,Lunenburg,Massachusetts,"11,657",Worcester,"$101,540",42.583322,-71.752266
1463,Urban,Pepperell,Massachusetts,"11,707",Middlesex,"$111,827",42.67001,-71.59072
1464,Urban,Shirley,Massachusetts,"7,400",Middlesex,"$111,875",42.53978,-71.65859
1468,Urban,Templeton,Massachusetts,"4,058",Worcester,"$98,925",42.555059,-72.072285
1469,Urban,Townsend,Massachusetts,"7,479",Middlesex,"$103,984",42.67167,-71.70406
1473,Urban,Westminster,Massachusetts,"8,148",Worcester,"$107,738",42.549489,-71.913219
1474,Urban,West Townsend,Massachusetts,"1,665",Middlesex,"$108,068",42.67759,-71.74035
1475,Urban,Winchendon,Massachusetts,"10,292",Worcester,"$85,000",42.661612,-72.047876
1501,Urban,Auburn,Massachusetts,"16,684",Worcester,"$94,267",42.19454,-71.83563
1503,Urban,Berlin,Massachusetts,"3,326",Worcester,"$106,908",42.3812,-71.63701
1504,Urban,Blackstone,Massachusetts,"9,188",Worcester,"$89,129",42.01788,-71.54117
1505,Urban,Boylston,Massachusetts,"4,810",Worcester,"$127,833",42.39176,-71.70368
1506,Suburban,Brookfield,Massachusetts,"3,435",Worcester,"$75,329",42.19169,-72.105011
1507,Suburban,Charlton,Massachusetts,"13,312",Worcester,"$106,558",42.13277,-71.972627
1510,Urban,Clinton,Massachusetts,"15,221",Worcester,"$84,938",42.413972,-71.687523
1515,Suburban,East Brookfield,Massachusetts,"2,040",Worcester,"$70,660",42.205311,-72.049907
1516,Urban,Douglas,Massachusetts,"9,186",Worcester,"$133,854",42.05426,-71.73951
1518,Urban,Fiskdale,Massachusetts,"3,299",Worcester,"$78,673",42.106405,-72.114045
1519,Urban,Grafton,Massachusetts,"7,626",Worcester,"$128,824",42.203944,-71.682862
1520,Urban,Holden,Massachusetts,"16,752",Worcester,"$128,245",42.336791,-71.845316
1521,Suburban,Holland,Massachusetts,"2,591",Hampden,"$82,500",42.061063,-72.163991
1522,Urban,Jefferson,Massachusetts,"2,907",Worcester,"$109,867",42.36398,-71.88091
1523,Urban,Lancaster,Massachusetts,"8,359",Worcester,"$109,651",42.45565,-71.67312
1524,Urban,Leicester,Massachusetts,"6,296",Worcester,"$80,702",42.24593,-71.90868
1525,Urban,Linwood,Massachusetts,31,Worcester,,42.106794,-71.630518
1527,Urban,Millbury,Massachusetts,"13,827",Worcester,"$96,672",42.19398,-71.76007
1529,Urban,Millville,Massachusetts,"3,166",Worcester,"$82,131",42.02788,-71.5809
1531,Suburban,New Braintree,Massachusetts,"1,052",Worcester,"$86,667",42.320938,-72.128644
1532,Urban,Northborough,Massachusetts,"15,605",Worcester,"$148,010",42.322118,-71.64282
1534,Urban,Northbridge,Massachusetts,"6,169",Worcester,"$115,439",42.15148,-71.64951
1535,Suburban,North Brookfield,Massachusetts,"4,757",Worcester,"$77,313",42.275382,-72.089338
1536,Urban,North Grafton,Massachusetts,"7,141",Worcester,"$89,886",42.23343,-71.70785
1537,Urban,North Oxford,Massachusetts,"1,775",Worcester,"$61,514",42.166241,-71.891052
1540,Urban,Oxford,Massachusetts,"11,529",Worcester,"$110,195",42.109223,-71.855444
1541,Suburban,Princeton,Massachusetts,"3,502",Worcester,"$148,438",42.451926,-71.880057
1542,Urban,Rochdale,Massachusetts,"2,667",Worcester,"$88,295",42.19454,-71.90591
1543,Urban,Rutland,Massachusetts,"8,988",Worcester,"$132,000",42.383516,-71.95463
1545,Urban,Shrewsbury,Massachusetts,"38,291",Worcester,"$117,909",42.286992,-71.715313
1550,Urban,Southbridge,Massachusetts,"17,643",Worcester,"$50,414",42.08712,-72.03479
1560,Urban,South Grafton,Massachusetts,"4,773",Worcester,"$89,779",42.176544,-71.681912
1561,Urban,South Lancaster,Massachusetts,69,Worcester,,42.443539,-71.686137
1562,Urban,Spencer,Massachusetts,"11,963",Worcester,"$68,559",42.24509,-71.99248
1564,Urban,Sterling,Massachusetts,"8,015",Worcester,"$119,000",42.43759,-71.76063
1566,Urban,Sturbridge,Massachusetts,"6,507",Worcester,"$105,417",42.10273,-72.080996
1568,Urban,Upton,Massachusetts,"7,826",Worcester,"$141,250",42.175591,-71.603197
1569,Urban,Uxbridge,Massachusetts,"13,948",Worcester,"$115,304",42.059736,-71.638438
1570,Urban,Webster,Massachusetts,"17,664",Worcester,"$64,305",42.04465,-71.87485
1571,Urban,Dudley,Massachusetts,"11,890",Worcester,"$75,465",42.059189,-71.937037
1581,Urban,Westborough,Massachusetts,"21,213",Worcester,"$118,185",42.268426,-71.613309
1583,Urban,West Boylston,Massachusetts,"7,607",Worcester,"$94,464",42.362783,-71.781215
1585,Suburban,West Brookfield,Massachusetts,"4,864",Worcester,"$71,667",42.235638,-72.172523
1588,Urban,Whitinsville,Massachusetts,"10,206",Worcester,"$81,438",42.11488,-71.66895
1590,Urban,Sutton,Massachusetts,"9,219",Worcester,"$123,542",42.126575,-71.755193
1602,Urban,Worcester,Massachusetts,"26,711",Worcester,"$76,287",42.274595,-71.846966
1603,Urban,Worcester,Massachusetts,"20,184",Worcester,"$53,166",42.245442,-71.839257
1604,Urban,Worcester,Massachusetts,"40,961",Worcester,"$63,107",42.247955,-71.76678
1605,Urban,Worcester,Massachusetts,"30,353",Worcester,"$45,709",42.288792,-71.796128
1606,Urban,Worcester,Massachusetts,"22,883",Worcester,"$74,765",42.311834,-71.794465
1607,Urban,Worcester,Massachusetts,"8,836",Worcester,"$57,880",42.226452,-71.792506
1608,Urban,Worcester,Massachusetts,"4,782",Worcester,"$37,962",42.26198,-71.801462
1609,Urban,Worcester,Massachusetts,"23,509",Worcester,"$49,333",42.282565,-71.827685
1610,Urban,Worcester,Massachusetts,"26,057",Worcester,"$35,642",42.246483,-71.808915
1611,Urban,Cherry Valley,Massachusetts,"2,209",Worcester,"$103,405",42.239392,-71.878716
1612,Urban,Paxton,Massachusetts,"5,005",Worcester,"$123,958",42.3112,-71.92813
1701,Urban,Framingham,Massachusetts,"33,319",Middlesex,"$120,811",42.320169,-71.440409
1702,Urban,Framingham,Massachusetts,"38,842",Middlesex,"$71,602",42.282576,-71.43676
1718,Urban,Acton,Massachusetts,767,Middlesex,"$173,000",42.51898,-71.42951
1719,Urban,Boxborough,Massachusetts,"5,471",Middlesex,"$136,875",42.485985,-71.520985
1720,Urban,Acton,Massachusetts,"23,107",Middlesex,"$138,220",42.48509,-71.43284
1721,Urban,Ashland,Massachusetts,"18,646",Middlesex,"$115,959",42.26121,-71.4634
1730,Urban,Bedford,Massachusetts,"14,233",Middlesex,"$140,647",42.49065,-71.27617
1731,Urban,Hanscom Afb,Massachusetts,"1,917",Middlesex,"$105,909",42.45813,-71.27605
1740,Suburban,Bolton,Massachusetts,"5,606",Worcester,"$167,132",42.436043,-71.605916
1741,Suburban,Carlisle,Massachusetts,"5,215",Middlesex,"$216,000",42.52926,-71.3495
1742,Urban,Concord,Massachusetts,"18,393",Middlesex,"$168,934",42.46037,-71.34895
1745,Urban,Fayville,Massachusetts,538,Worcester,"$148,207",42.293442,-71.502762
1746,Urban,Holliston,Massachusetts,"14,386",Middlesex,"$142,339",42.2001,-71.4245
1747,Urban,Hopedale,Massachusetts,"6,012",Worcester,"$113,300",42.127515,-71.533138
1748,Urban,Hopkinton,Massachusetts,"18,501",Middlesex,"$179,192",42.22358,-71.52282
1749,Urban,Hudson,Massachusetts,"20,032",Middlesex,"$94,191",42.39178,-71.56443
1752,Urban,Marlborough,Massachusetts,"41,505",Middlesex,"$86,230",42.34909,-71.54546
1754,Urban,Maynard,Massachusetts,"10,702",Middlesex,"$112,432",42.446396,-71.459405
1756,Urban,Mendon,Massachusetts,"6,212",Worcester,"$133,850",42.100352,-71.546961
1757,Urban,Milford,Massachusetts,"30,294",Worcester,"$89,273",42.147087,-71.528085
1760,Urban,Natick,Massachusetts,"36,354",Middlesex,"$123,109",42.28343,-71.3495
1770,Urban,Sherborn,Massachusetts,"4,406",Middlesex,"$218,906",42.23899,-71.36978
1772,Urban,Southborough,Massachusetts,"9,842",Worcester,"$173,056",42.296842,-71.533229
1773,Urban,Lincoln,Massachusetts,"5,155",Middlesex,"$172,891",42.42593,-71.30395
1775,Urban,Stow,Massachusetts,"7,130",Middlesex,"$147,841",42.43704,-71.50562
1776,Urban,Sudbury,Massachusetts,"18,912",Middlesex,"$217,847",42.38343,-71.41617
1778,Urban,Wayland,Massachusetts,"14,060",Middlesex,"$203,125",42.3626,-71.36145
1801,Urban,Woburn,Massachusetts,"40,967",Middlesex,"$95,184",42.488595,-71.157271
1803,Urban,Burlington,Massachusetts,"26,234",Middlesex,"$124,755",42.504844,-71.201539
1810,Urban,Andover,Massachusetts,"35,600",Essex,"$155,252",42.647991,-71.165685
1821,Urban,Billerica,Massachusetts,"31,499",Middlesex,"$126,146",42.54933,-71.251725
1824,Urban,Chelmsford,Massachusetts,"26,574",Middlesex,"$130,215",42.59981,-71.36728
1826,Urban,Dracut,Massachusetts,"32,313",Middlesex,"$94,882",42.67037,-71.30201
1827,Suburban,Dunstable,Massachusetts,"3,369",Middlesex,"$177,803",42.67509,-71.48284
1830,Urban,Haverhill,Massachusetts,"27,403",Essex,"$66,052",42.792639,-71.072501
1832,Urban,Haverhill,Massachusetts,"25,526",Essex,"$70,910",42.789627,-71.126562
1833,Urban,Georgetown,Massachusetts,"8,384",Essex,"$130,240",42.72377,-70.981298
1834,Urban,Groveland,Massachusetts,"6,739",Essex,"$121,711",42.751074,-71.021437
1835,Urban,Haverhill,Massachusetts,"14,164",Essex,"$92,880",42.752844,-71.084301
1840,Urban,Lawrence,Massachusetts,"6,814",Essex,"$28,347",42.70734,-71.161052
1841,Urban,Lawrence,Massachusetts,"53,180",Essex,"$47,527",42.712015,-71.164873
1843,Urban,Lawrence,Massachusetts,"27,804",Essex,"$61,362",42.689974,-71.160383
1844,Urban,Methuen,Massachusetts,"52,502",Essex,"$87,181",42.73184,-71.186915
1845,Urban,North Andover,Massachusetts,"31,394",Essex,"$120,954",42.672835,-71.087689
1850,Urban,Lowell,Massachusetts,"16,438",Middlesex,"$59,571",42.656045,-71.303309
1851,Urban,Lowell,Massachusetts,"32,469",Middlesex,"$72,133",42.627812,-71.33533
1852,Urban,Lowell,Massachusetts,"36,740",Middlesex,"$68,256",42.631849,-71.295785
1854,Urban,Lowell,Massachusetts,"29,157",Middlesex,"$58,422",42.649481,-71.348229
1860,Urban,Merrimac,Massachusetts,"6,698",Essex,"$88,832",42.83065,-71.00228
1862,Urban,North Billerica,Massachusetts,"10,719",Middlesex,"$106,964",42.58343,-71.2845
1863,Urban,North Chelmsford,Massachusetts,"9,697",Middlesex,"$108,427",42.63898,-71.38284
1864,Urban,North Reading,Massachusetts,"15,549",Middlesex,"$123,813",42.581332,-71.083725
1867,Urban,Reading,Massachusetts,"25,511",Middlesex,"$145,471",42.537065,-71.107172
1876,Urban,Tewksbury,Massachusetts,"30,930",Middlesex,"$112,917",42.61065,-71.23422
1879,Urban,Tyngsboro,Massachusetts,"12,454",Middlesex,"$130,509",42.67676,-71.42451
1880,Urban,Wakefield,Massachusetts,"27,179",Middlesex,"$110,878",42.499891,-71.068829
1886,Urban,Westford,Massachusetts,"24,535",Middlesex,"$161,076",42.57926,-71.43784
1887,Urban,Wilmington,Massachusetts,"23,311",Middlesex,"$146,250",42.561782,-71.173888
1890,Urban,Winchester,Massachusetts,"22,875",Middlesex,"$184,844",42.454545,-71.148779
1901,Urban,Lynn,Massachusetts,"2,291",Essex,"$24,207",42.461246,-70.946743
1902,Urban,Lynn,Massachusetts,"51,008",Essex,"$53,802",42.473195,-70.928593
1904,Urban,Lynn,Massachusetts,"19,912",Essex,"$94,006",42.488896,-70.964694
1905,Urban,Lynn,Massachusetts,"26,962",Essex,"$64,885",42.469395,-70.972844
1906,Urban,Saugus,Massachusetts,"28,521",Essex,"$93,737",42.472112,-70.997794
1907,Urban,Swampscott,Massachusetts,"15,183",Essex,"$112,668",42.46801,-70.89243
1908,Urban,Nahant,Massachusetts,"3,354",Essex,"$99,456",42.427296,-70.922442
1913,Urban,Amesbury,Massachusetts,"17,286",Essex,"$87,433",42.853539,-70.948211
1915,Urban,Beverly,Massachusetts,"41,545",Essex,"$89,076",42.565145,-70.853843
1921,Urban,Boxford,Massachusetts,"8,265",Essex,"$186,899",42.683256,-71.017403
1922,Urban,Byfield,Massachusetts,"3,929",Essex,"$193,667",42.763216,-70.92812
1923,Urban,Danvers,Massachusetts,"27,789",Essex,"$105,654",42.577188,-70.949245
1929,Urban,Essex,Massachusetts,"3,650",Essex,"$115,670",42.62781,-70.780576
1930,Urban,Gloucester,Massachusetts,"29,814",Essex,"$82,984",42.630011,-70.694179
1937,Urban,Hathorne,Massachusetts,177,Essex,,42.585723,-70.984051
1938,Urban,Ipswich,Massachusetts,"13,740",Essex,"$111,701",42.68571,-70.864132
1940,Urban,Lynnfield,Massachusetts,"13,023",Essex,"$144,116",42.533732,-71.028775
1944,Urban,Manchester,Massachusetts,"5,382",Essex,"$193,279",42.579503,-70.755062
1945,Urban,Marblehead,Massachusetts,"20,397",Essex,"$154,049",42.49284,-70.83484
1949,Urban,Middleton,Massachusetts,"9,726",Essex,"$155,482",42.59509,-71.01616
1950,Urban,Newburyport,Massachusetts,"18,282",Essex,"$115,807",42.80965,-70.873196
1951,Urban,Newbury,Massachusetts,"2,816",Essex,"$122,344",42.777524,-70.867246
1952,Urban,Salisbury,Massachusetts,"9,152",Essex,"$92,048",42.851234,-70.865667
1960,Urban,Peabody,Massachusetts,"54,051",Essex,"$83,539",42.536996,-70.973646
1965,Urban,Prides Crossing,Massachusetts,903,Essex,"$223,570",42.558113,-70.825743
1966,Urban,Rockport,Massachusetts,"7,014",Essex,"$88,377",42.657866,-70.618057
1969,Urban,Rowley,Massachusetts,"6,135",Essex,"$124,196",42.716155,-70.892754
1970,Urban,Salem,Massachusetts,"44,372",Essex,"$72,994",42.512946,-70.904237
1982,Urban,South Hamilton,Massachusetts,"7,641",Essex,"$116,955",42.626664,-70.851125
1983,Urban,Topsfield,Massachusetts,"6,530",Essex,"$155,208",42.661793,-70.954487
1984,Urban,Wenham,Massachusetts,"5,006",Essex,"$154,375",42.597691,-70.8732
1985,Urban,West Newbury,Massachusetts,"4,500",Essex,"$164,250",42.79414,-70.971068
2019,Urban,Bellingham,Massachusetts,"16,934",Norfolk,"$109,042",42.076501,-71.470464
2021,Urban,Canton,Massachusetts,"24,122",Norfolk,"$118,814",42.179146,-71.121185
2025,Urban,Cohasset,Massachusetts,"8,295",Norfolk,"$156,689",42.233938,-70.815826
2026,Urban,Dedham,Massachusetts,"25,308",Norfolk,"$108,047",42.244733,-71.181141
2030,Urban,Dover,Massachusetts,"5,894",Norfolk,"$250,001",42.236114,-71.283072
2032,Urban,East Walpole,Massachusetts,"4,878",Norfolk,"$161,292",42.153786,-71.21455
2035,Urban,Foxboro,Massachusetts,"18,431",Norfolk,"$95,410",42.062204,-71.235774
2038,Urban,Franklin,Massachusetts,"33,057",Norfolk,"$127,608",42.08868,-71.404814
2043,Urban,Hingham,Massachusetts,"24,061",Plymouth,"$154,300",42.212105,-70.884989
2045,Urban,Hull,Massachusetts,"10,120",Plymouth,"$117,120",42.284413,-70.873659
2047,Urban,Humarock,Massachusetts,187,Plymouth,"$93,309",42.133734,-70.68586
2048,Urban,Mansfield,Massachusetts,"23,768",Bristol,"$122,274",42.013182,-71.218373
2050,Urban,Marshfield,Massachusetts,"25,841",Plymouth,"$109,524",42.111805,-70.710744
2052,Urban,Medfield,Massachusetts,"12,775",Norfolk,"$196,820",42.181265,-71.309934
2053,Urban,Medway,Massachusetts,"13,610",Norfolk,"$147,276",42.156282,-71.427663
2054,Urban,Millis,Massachusetts,"8,481",Norfolk,"$131,138",42.165249,-71.36126
2056,Urban,Norfolk,Massachusetts,"11,531",Norfolk,"$168,281",42.117511,-71.331793
2061,Urban,Norwell,Massachusetts,"11,258",Plymouth,"$172,022",42.154145,-70.823035
2062,Urban,Norwood,Massachusetts,"31,256",Norfolk,"$96,414",42.182798,-71.196277
2066,Urban,Scituate,Massachusetts,"18,781",Plymouth,"$132,639",42.207254,-70.770188
2067,Urban,Sharon,Massachusetts,"18,477",Norfolk,"$157,928",42.105288,-71.184785
2071,Urban,South Walpole,Massachusetts,"1,248",Norfolk,"$183,894",42.100399,-71.270933
2072,Urban,Stoughton,Massachusetts,"29,028",Norfolk,"$94,823",42.118416,-71.105733
2081,Urban,Walpole,Massachusetts,"20,287",Norfolk,"$129,972",42.148624,-71.255533
2090,Urban,Westwood,Massachusetts,"16,066",Norfolk,"$171,071",42.220548,-71.199238
2093,Urban,Wrentham,Massachusetts,"12,077",Norfolk,"$147,201",42.054311,-71.371169
2108,Urban,Boston,Massachusetts,"4,225",Suffolk,"$151,793",42.357767,-71.064848
2109,Urban,Boston,Massachusetts,"3,627",Suffolk,"$156,351",42.360027,-71.054495
2110,Urban,Boston,Massachusetts,"2,307",Suffolk,"$123,942",42.361962,-71.047847
2111,Urban,Boston,Massachusetts,"7,841",Suffolk,"$65,587",42.351047,-71.059365
2113,Urban,Boston,Massachusetts,"6,726",Suffolk,"$100,613",42.365398,-71.055001
2114,Urban,Boston,Massachusetts,"13,401",Suffolk,"$118,125",42.363175,-71.068646
2115,Urban,Boston,Massachusetts,"28,559",Suffolk,"$47,486",42.336342,-71.104176
2116,Urban,Boston,Massachusetts,"22,587",Suffolk,"$121,967",42.350579,-71.076397
2118,Urban,Boston,Massachusetts,"27,718",Suffolk,"$71,096",42.336162,-71.072854
