zip,15_min,30_min,45_min,60_min
59841,0,0,2,2
59842,0,0,1,1
59843,0,0,0,3
59844,0,0,2,4
59845,0,1,1,2
59846,0,2,3,3
59847,1,2,2,2
59848,0,0,2,2
59851,2,2,2,3
59853,0,0,1,3
59854,0,0,0,2
59855,1,1,1,4
59856,0,0,1,3
59858,0,0,0,3
59859,0,0,0,1
59860,1,1,2,3
59863,0,0,3,3
59864,0,1,1,4
59865,0,1,3,3
59866,0,0,0,3
59867,0,0,1,1
59868,0,0,2,3
59870,0,2,2,2
59871,0,0,0,0
59872,0,0,1,3
59873,0,0,0,1
59874,0,0,1,1
59875,0,0,2,2
59901,1,2,2,2
59910,1,1,2,2
59911,0,1,2,2
59912,1,1,1,2
59913,0,1,1,2
59914,1,2,2,2
59915,1,2,2,2
59916,0,0,1,2
59917,0,0,0,0
59918,0,0,0,1
59919,0,1,1,2
59920,0,1,2,2
59922,0,2,2,2
59923,0,0,0,2
59925,0,1,2,2
59926,0,1,1,2
59927,0,0,1,1
59928,0,0,1,1
59929,0,2,2,2
59930,0,0,0,0
59931,0,1,2,2
59932,1,2,2,2
59933,0,0,1,1
59934,0,0,0,1
59935,0,0,0,1
59936,0,0,1,1
59937,1,1,1,2
60002,6,22,53,80
60004,27,51,67,91
60005,28,50,66,89
60007,31,52,67,85
60008,30,51,67,90
60010,24,49,71,91
60012,6,29,58,83
60013,21,48,72,89
60014,17,44,69,93
60015,24,45,69,91
60016,25,52,67,86
60018,26,55,67,86
60020,5,26,57,82
60021,22,47,71,89
60022,21,45,65,86
60025,22,51,67,87
60026,24,49,67,89
60029,23,51,66,83
60030,9,28,51,85
60031,12,35,69,89
60033,3,19,42,79
60034,3,20,52,77
60035,19,45,67,91
60040,19,42,69,91
60041,7,27,55,84
60042,20,42,74,91
60043,18,46,65,84
60044,15,38,68,91
60045,18,44,69,92
60046,7,26,52,83
60047,23,44,71,91
60048,19,40,69,91
60050,8,27,57,83
60051,7,27,56,84
60053,23,54,66,83
60056,28,50,66,87
60060,21,42,69,92
60061,21,44,71,91
60062,22,46,66,89
60064,14,37,68,92
60067,29,51,69,90
60068,25,53,67,85
60069,25,44,69,91
60070,28,50,66,89
60071,5,21,55,79
60072,6,23,57,81
60073,8,27,51,84
60074,28,49,67,92
60075,1,18,45,75
60076,23,50,66,82
60077,23,51,66,82
60081,6,23,58,78
60083,7,20,50,78
60084,10,31,55,86
60085,13,36,66,91
60087,11,36,63,88
60088,15,38,68,92
60089,25,46,70,91
60090,26,49,66,90
60091,21,48,67,84
60093,20,45,65,84
60096,8,30,57,87
60097,6,23,53,81
60098,5,24,50,82
60099,10,32,60,90
60101,34,57,67,80
60102,20,47,70,90
60103,28,54,71,85
60104,31,54,65,77
60106,32,56,67,83
60107,26,54,71,84
60108,34,53,66,82
60109,4,26,57,77
60110,20,48,68,89
60111,2,13,37,70
60112,9,30,62,82
60113,2,17,44,73
60115,6,26,63,81
60118,19,48,69,88
60119,15,40,68,85
60120,24,52,72,86
60123,22,50,71,85
60124,20,49,70,87
60126,35,55,66,78
60129,3,9,30,62
60130,29,53,66,76
60131,31,54,66,78
60133,33,54,70,85
60134,24,50,67,82
60135,2,18,45,74
60136,18,49,68,90
60137,36,56,67,81
60139,34,55,68,81
60140,12,44,67,90
60141,32,52,66,76
60142,12,44,65,92
60143,31,56,68,84
60144,7,24,53,76
60145,2,16,41,71
60146,4,12,35,67
60148,37,55,66,79
60150,2,10,35,66
60151,5,29,57,76
60152,4,20,48,77
60153,31,53,67,76
60154,33,52,66,77
60155,33,53,67,76
60156,18,46,69,91
60157,31,54,69,84
60160,29,54,65,77
60162,31,54,65,77
60163,31,54,65,77
60164,31,54,66,77
60165,30,54,65,77
60169,30,54,70,87
60171,29,54,66,77
60172,33,54,69,84
60173,30,53,69,90
60174,27,51,69,83
60175,19,47,68,85
60176,27,56,67,81
60177,23,50,71,86
60178,7,30,62,82
60180,9,39,63,92
60181,35,55,66,79
60183,17,47,68,86
60184,25,52,71,84
60185,29,51,68,81
60187,34,55,68,81
60188,33,54,67,82
60189,33,55,66,81
60190,30,55,67,81
60191,31,57,67,83
60192,30,50,69,89
60193,30,54,70,85
60194,30,54,70,85
60195,28,50,70,88
60201,20,47,65,82
60202,19,48,65,81
60203,21,48,66,82
60208,18,47,64,80
60301,28,53,66,76
60302,28,53,66,76
60304,28,52,66,76
60305,27,54,67,76
60401,3,19,39,56
60402,28,52,66,75
60403,19,47,59,75
60404,13,40,61,73
60406,23,47,61,70
60407,1,9,28,50
60408,1,8,33,56
60409,16,39,57,73
60410,10,34,58,71
60411,15,36,56,67
60415,29,49,63,74
60416,1,10,31,57
60417,14,33,53,67
60418,25,47,60,72
60419,21,43,58,69
60420,0,4,14,37
60421,14,38,59,71
60422,18,41,58,70
60423,21,43,57,71
60424,1,6,22,49
60425,18,36,58,69
60426,20,42,58,69
60428,21,46,58,70
60429,20,44,57,70
60430,18,41,58,70
60431,13,42,61,74
60432,17,47,59,74
60433,16,41,59,73
60435,17,44,59,75
60436,11,41,59,73
60437,2,4,16,41
60438,16,37,56,69
60439,32,52,63,77
60440,28,52,62,77
60441,20,47,59,75
60442,12,39,56,70
60443,18,40,58,70
60444,1,6,22,49
60445,24,46,60,70
60446,26,49,63,75
60447,11,33,58,72
60448,21,47,58,73
60449,14,36,55,66
60450,1,10,29,59
60451,17,44,59,74
60452,23,46,59,70
60453,28,49,63,72
60455,31,50,66,74
60456,28,49,63,73
60457,32,51,65,76
60458,33,50,66,76
60459,29,50,65,74
60460,1,3,9,31
60461,18,40,58,70
60462,28,49,61,74
60463,29,48,63,74
60464,28,49,63,74
60465,30,50,64,74
60466,16,37,56,68
60467,25,49,61,75
60468,4,21,41,59
60469,23,45,59,69
60470,1,4,15,39
60471,17,37,57,68
60472,25,46,61,70
60473,18,41,58,69
60474,0,7,24,50
60475,16,34,56,68
60476,18,39,58,69
60477,22,47,58,71
60478,21,45,57,70
60479,1,5,20,49
60480,32,50,66,76
60481,0,12,41,58
60482,29,48,63,74
60484,16,35,55,67
60487,25,47,60,74
60490,23,53,65,78
60491,27,49,60,76
60501,32,50,66,74
60502,22,51,65,83
60503,22,49,66,80
60504,23,52,67,82
60505,22,50,66,81
60506,19,48,67,82
60510,23,49,68,81
60511,5,23,52,78
60512,14,36,65,81
60513,32,52,66,75
60514,36,52,65,78
60515,36,53,66,79
60516,32,53,64,77
60517,31,53,64,77
60518,0,7,20,45
60519,22,50,66,83
60520,2,13,40,72
60521,35,52,65,78
60523,35,53,65,78
60525,34,51,66,76
60526,32,52,66,76
60527,36,52,65,76
60530,1,4,26,51
60531,1,8,29,63
60532,34,53,67,80
60534,31,51,66,75
60536,9,25,61,76
60537,1,13,33,70
60538,19,45,66,82
60539,20,48,66,81
60540,26,53,67,81
60541,9,25,60,75
60542,21,48,67,83
60543,17,44,65,80
60544,20,48,62,76
60545,10,29,62,80
60546,29,52,66,75
60548,8,25,58,78
60549,0,7,24,58
60550,2,6,34,60
60551,1,13,27,65
60552,1,13,34,68
60553,1,6,28,52
60554,14,41,67,82
60555,27,53,66,82
60556,2,10,38,66
60557,4,15,33,76
60558,34,53,65,77
60559,36,52,65,78
60560,12,30,62,78
60561,33,52,64,77
60563,26,52,66,81
60564,21,50,64,78
60565,27,53,67,80
60585,19,49,66,79
60586,15,40,62,76
60601,21,49,65,74
60602,21,49,65,74
60603,21,49,65,74
60604,21,49,65,74
60605,22,47,64,74
60606,23,50,65,74
60607,24,50,64,74
60608,25,51,64,74
60609,23,47,66,74
60610,21,49,65,74
60611,19,46,65,74
60612,25,51,65,74
60613,21,49,64,74
60614,23,50,64,74
60615,21,46,65,72
60616,22,48,64,74
60617,19,42,60,73
60618,25,53,64,75
60619,22,45,64,73
60620,26,46,64,73
60621,24,47,64,72
60622,25,51,64,74
60623,26,51,65,73
60624,26,53,66,73
60625,24,52,64,77
60626,21,49,64,80
60628,22,46,61,71
60629,27,50,65,73
60630,25,55,66,79
60631,25,54,65,82
60632,25,50,65,73
60633,19,41,58,73
60634,28,55,68,76
60636,26,48,65,73
60637,22,46,64,72
60638,33,50,66,74
60639,26,53,66,76
60640,21,51,64,77
60641,26,54,66,76
60642,23,51,64,74
60643,25,48,62,71
60644,27,53,66,74
60645,22,51,65,80
60646,26,54,65,81
60647,25,53,64,74
60649,21,44,64,72
60651,27,53,66,75
60652,28,49,63,73
60653,21,46,63,73
60654,23,50,65,74
60655,26,47,62,71
60656,27,56,67,81
60657,21,49,63,74
60659,24,53,66,81
60660,21,50,64,77
60661,24,50,65,74
60706,26,56,66,80
60707,27,54,67,76
60712,24,53,65,80
60714,24,54,66,83
60803,25,47,61,72
60804,27,51,65,74
60805,27,46,63,72
60827,21,43,59,70
60901,2,12,37,60
60910,3,12,32,56
60911,0,3,9,30
60912,2,4,12,36
60913,2,6,26,49
60914,3,19,43,61
60915,2,16,39,59
60917,0,4,14,42
60918,0,2,9,15
60919,0,1,6,23
60920,0,5,12,35
60921,0,1,5,13
60922,2,3,14,40
60924,0,1,6,11
60926,0,1,6,13
60927,1,3,11,39
60928,1,3,7,27
60929,0,2,9,28
60930,1,3,6,27
60931,1,4,9,31
60932,0,3,7,17
60933,1,4,9,14
60934,0,4,9,30
60935,0,5,24,50
60936,0,5,9,17
60938,0,2,7,22
60939,1,2,5,15
60940,1,11,30,55
60941,1,4,16,44
60942,0,3,10,17
60945,1,4,7,28
60946,0,1,6,17
60948,0,4,8,14
60949,1,4,8,14
60950,5,25,45,63
60951,2,3,9,35
60952,0,3,10,14
60953,0,1,5,14
60954,2,11,28,49
60955,0,3,8,19
60956,2,4,13,37
60957,1,4,9,13
60958,2,5,19,43
60959,0,0,5,13
60960,0,5,6,17
60961,0,5,20,45
60962,0,3,10,14
60963,1,3,8,16
60964,2,5,21,45
60966,1,3,8,24
60967,1,2,5,15
60968,0,2,9,17
60969,0,5,24,47
60970,1,2,7,25
60973,0,1,3,13
60974,1,2,6,23
61001,0,0,5,11
61006,2,5,17,42
61007,1,1,10,16
61008,9,18,50,88
61010,0,10,14,34
61011,7,18,44,82
61012,5,15,34,73
61013,1,3,14,28
61014,0,4,5,17
61015,1,10,19,40
61016,7,19,45,79
61018,2,5,15,28
61019,0,7,18,31
61020,4,10,24,49
61021,4,8,17,42
61024,1,9,17,35
61025,2,3,10,19
61027,1,2,12,23
61028,0,0,6,10
61030,0,3,10,16
61031,1,5,13,34
61032,2,9,20,34
61036,0,3,7,16
61037,2,5,12,22
61038,10,23,53,89
61039,1,8,14,28
61041,0,0,5,13
61042,3,4,10,22
61043,1,8,23,51
61044,1,2,11,22
61046,0,3,6,18
61047,0,9,13,31
61048,1,2,13,22
61049,1,8,26,57
61050,2,2,14,24
61051,0,4,6,18
61052,4,10,28,59
61053,0,1,6,19
61054,0,8,15,27
61057,2,5,14,32
61059,0,2,4,19
61060,2,4,13,27
61061,1,10,16,35
61062,1,2,11,23
61063,2,9,17,34
61064,0,4,9,17
61065,9,20,48,85
61067,1,7,14,29
61068,6,14,33,65
61070,1,7,15,29
61071,3,7,14,28
61072,7,16,33,66
61073,8,18,35,71
61074,0,3,11,20
61075,0,1,6,7
61077,2,9,15,32
61078,0,1,7,16
61079,4,9,22,40
61080,7,16,34,71
61081,3,8,18,27
61084,2,9,19,40
61085,0,0,6,11
61087,0,1,5,17
61088,7,13,25,56
61089,1,2,11,24
61091,1,3,8,20
61101,6,14,27,61
61102,7,13,28,61
61103,6,15,33,67
61104,7,15,32,68
61107,6,15,37,71
61108,7,16,40,76
61109,6,14,33,67
61111,6,18,36,74
61112,7,18,42,79
61114,6,17,38,73
61115,6,17,34,68
61201,6,9,14,25
61230,1,9,12,19
61231,1,7,11,19
61232,6,10,16,24
61233,2,8,12,22
61234,0,2,12,16
61235,2,7,13,21
61236,6,10,16,25
61237,2,6,13,18
61238,2,6,13,22
61239,5,10,15,26
61240,6,10,15,25
61241,5,10,16,25
61242,1,6,14,19
61243,2,6,13,23
61244,5,10,15,25
61250,1,8,12,19
61251,1,7,13,19
61252,2,10,15,26
61254,2,7,14,21
61256,6,10,16,24
61257,3,7,14,18
61258,1,8,13,20
61259,1,7,15,21
61260,1,4,12,19
61261,2,5,13,18
61262,2,8,10,22
61263,1,8,11,20
61264,5,10,14,26
61265,5,10,14,25
61270,1,6,13,21
61272,1,3,12,19
61273,3,8,10,20
61274,3,8,12,21
61275,3,6,14,18
61276,2,8,12,21
61277,0,4,11,17
61278,5,6,14,18
61279,2,8,12,19
61281,2,8,10,22
61282,5,10,15,24
61283,2,6,13,23
61284,6,9,17,26
61285,1,4,11,21
61301,3,5,21,48
61310,0,5,7,24
61311,2,5,16,37
61312,2,4,11,29
61313,2,4,19,46
61314,1,4,15,23
61315,2,4,12,27
61316,3,5,20,39
61317,2,3,11,31
61318,0,7,19,45
61319,0,2,5,19
61320,2,4,19,45
61321,1,3,13,18
61322,2,3,11,26
61323,1,5,9,26
61324,3,5,15,31
61325,1,4,10,36
61326,1,3,15,25
61327,2,3,14,25
61328,1,5,9,25
61329,2,6,19,45
61330,1,5,10,32
61331,0,4,8,25
61332,2,4,8,33
61333,0,2,7,15
61334,2,4,13,26
61335,1,3,11,22
61336,1,3,14,22
61337,1,4,10,25
61338,0,3,8,18
61340,1,3,14,25
61341,2,4,18,46
61342,0,5,12,38
61344,1,4,14,23
61345,1,4,14,23
61346,0,4,9,17
61348,3,6,21,41
61349,1,5,10,26
61350,3,8,24,58
61353,0,5,23,50
61354,3,5,20,42
61356,1,6,10,25
61358,1,3,13,19
61359,2,3,11,27
61360,1,5,21,47
61361,1,4,14,23
61362,2,4,19,41
61363,1,3,13,26
61364,2,6,20,47
61367,0,6,10,31
61368,1,3,13,26
61369,0,5,14,18
61370,2,3,8,33
61371,1,9,25,59
61372,2,7,20,52
61373,2,6,23,53
61374,1,5,11,29
61375,0,8,13,21
61376,0,4,8,17
61377,1,3,12,21
61378,0,7,16,40
61379,1,4,11,26
61401,1,7,17,24
61402,1,8,18,23
61410,1,3,9,20
61411,1,3,4,16
61412,2,3,12,19
61413,0,5,9,16
61414,2,3,14,23
61415,0,2,3,13
61416,1,2,6,15
61417,0,2,5,14
61418,0,4,7,16
61419,0,3,10,21
61420,1,2,6,9
61421,1,4,16,25
61422,1,2,5,15
61423,1,2,9,20
61424,0,6,13,24
61425,1,3,6,12
61426,1,4,14,25
61427,1,2,10,17
61428,1,5,14,19
61430,1,7,18,24
61431,0,2,7,13
61432,1,5,10,18
61433,1,2,10,17
61434,0,3,10,22
61435,1,2,12,19
61436,1,3,14,19
61437,1,2,7,15
61438,1,1,7,14
61439,1,4,13,20
61440,1,2,5,13
61441,0,3,7,17
61442,1,3,10,19
61443,2,7,21,26
61447,0,4,8,17
61448,1,8,17,24
61449,1,4,15,24
61450,0,3,5,9
61451,0,7,11,23
61452,0,2,7,11
61453,1,3,13,18
61454,1,3,6,12
61455,1,4,8,19
61458,1,2,12,19
61459,1,2,8,16
61460,0,4,7,16
61462,1,3,11,19
61465,1,8,10,22
61466,2,5,11,19
61467,1,6,12,22
61468,0,5,9,16
61469,1,2,9,18
61470,1,3,6,14
61471,0,2,7,14
61472,1,6,11,21
61473,0,2,5,11
61474,0,3,10,19
61475,1,2,7,12
61476,1,4,10,19
61477,0,2,8,18
61478,0,1,4,10
61479,1,6,13,23
61480,0,2,6,14
61482,1,3,5,19
61483,1,5,14,24
61484,0,2,3,13
61485,1,5,14,22
61486,1,8,10,21
61488,1,4,13,21
61489,0,5,14,20
61490,0,5,8,18
61491,1,5,14,24
61501,0,2,4,14
61516,0,2,11,16
61517,4,9,16,25
61519,1,3,11,17
61520,1,5,11,18
61523,5,10,16,24
61524,1,5,11,17
61525,6,9,16,24
61526,2,7,13,21
61528,7,9,16,23
61529,2,8,10,20
61530,2,8,13,17
61531,1,8,10,19
61532,0,3,12,18
61533,4,7,12,16
61534,1,8,11,20
61535,6,10,14,23
61536,5,7,11,19
61537,0,2,9,20
61539,4,7,11,16
61540,0,8,13,22
61541,0,7,13,21
61542,0,1,6,14
61543,1,3,12,17
61544,0,2,7,14
61545,1,6,14,18
61546,1,8,12,18
61547,3,7,11,16
61548,2,7,14,17
61550,7,10,13,22
61552,6,9,17,22
61553,1,6,10,17
61554,7,10,13,24
61559,1,8,12,23
61560,0,3,13,25
61561,0,5,11,15
61562,5,10,17,24
61563,1,4,11,17
61564,7,10,16,24
61565,0,8,14,21
61567,0,2,12,17
61568,2,9,11,19
61569,1,7,11,18
61570,0,6,14,19
61571,6,9,15,21
61572,1,6,10,19
61602,6,9,14,22
61603,6,9,16,22
61604,7,8,14,24
61605,7,8,13,23
61606,6,9,16,22
61607,7,9,13,23
61610,6,10,12,22
61611,6,10,15,22
61614,6,9,16,22
61615,6,9,15,23
61616,6,9,16,22
61625,6,9,16,22
61701,2,9,17,22
61704,2,8,17,22
61705,2,9,17,22
61720,0,4,8,23
61721,1,8,13,17
61722,0,5,9,20
61723,1,6,13,20
61724,0,6,9,18
61725,3,8,12,20
61726,1,4,8,21
61727,0,5,13,21
61728,0,4,9,23
61729,3,8,12,20
61730,1,3,11,21
61731,0,3,9,22
61732,2,8,10,19
61733,4,8,11,18
61734,1,9,11,19
61735,0,5,10,21
61736,2,2,14,18
61737,1,3,12,19
61738,2,9,12,19
61739,1,2,9,21
61740,0,2,7,15
61741,0,1,10,18
61742,2,8,12,18
61743,1,2,6,16
61744,0,4,11,20
61745,2,4,14,21
61747,2,9,12,18
61748,2,5,11,20
61749,0,5,12,21
61750,0,5,10,21
61751,1,6,14,20
61752,1,2,12,18
61753,1,3,11,21
61754,1,5,12,20
61755,3,9,11,18
61756,1,3,12,20
61759,1,9,12,16
61760,0,2,10,14
61761,2,9,17,23
61764,2,5,14,34
61769,1,2,9,27
61770,0,6,8,18
61771,0,9,12,18
61772,2,6,12,21
61773,0,3,9,17
61774,1,8,12,20
61775,0,1,6,13
61776,2,4,13,19
61777,0,5,13,20
61778,0,4,12,21
61801,4,5,13,19
61802,4,5,12,20
61810,0,5,11,17
61811,1,2,11,16
61812,0,5,6,17
61813,0,5,10,19
61814,1,1,12,21
61815,3,4,11,17
61816,0,6,9,16
61817,1,7,16,24
61818,2,4,11,19
61820,4,5,12,19
61821,4,5,12,19
61822,4,5,12,18
61830,0,5,11,19
61831,1,5,8,17
61832,1,7,15,24
61833,1,7,16,23
61834,1,6,12,24
61839,0,6,9,19
61840,2,4,9,16
61841,0,5,8,19
61842,0,8,9,20
61843,2,4,10,15
61844,1,5,8,19
61845,1,5,10,16
61846,1,7,17,26
61847,2,5,6,17
61848,1,3,8,15
61849,1,5,9,16
61850,0,5,12,18
61851,3,8,15,21
61852,0,6,10,16
61853,4,4,9,16
61854,0,5,8,18
61855,1,5,13,19
61856,0,6,10,17
61857,1,5,7,18
61858,1,5,8,18
61859,1,5,8,17
61862,1,5,6,18
61863,3,8,12,21
61864,4,6,11,22
61865,1,5,6,16
61866,3,5,7,16
61870,0,3,12,20
61871,2,5,7,18
61872,3,8,13,23
61873,4,5,6,15
61874,4,5,13,21
61875,3,4,11,16
61876,0,6,11,19
61877,3,5,10,16
61878,4,5,6,16
61880,3,9,13,21
61882,0,6,9,21
61883,1,7,17,25
61884,2,6,9,16
61910,0,5,11,18
61911,0,3,8,13
61912,1,3,13,22
61913,0,3,9,14
61914,1,4,10,17
61917,0,2,10,16
61919,0,6,12,18
61920,2,5,17,24
61924,0,2,9,15
61925,1,5,12,18
61928,0,4,6,13
61929,0,6,10,19
61930,1,5,13,19
61931,2,3,11,19
61932,0,1,10,13
61933,1,4,13,23
61936,2,3,10,18
61937,0,5,11,18
61938,2,6,15,22
61940,0,2,10,15
61941,0,6,10,18
61942,0,6,11,18
61943,1,4,10,20
61944,1,5,13,21
61949,0,3,8,15
61951,0,5,11,16
61953,0,5,11,17
61955,2,5,12,21
61956,1,5,11,15
61957,1,3,8,9
62001,3,11,22,38
62002,6,22,33,41
62006,0,16,32,39
62009,2,9,17,38
62010,4,17,32,41
62011,0,3,10,25
62012,2,13,33,40
62013,4,19,31,40
62014,2,12,25,40
62015,1,3,15,26
62016,0,1,12,29
62017,0,2,15,25
62018,6,19,32,41
62019,0,4,16,30
62021,3,13,28,41
62022,3,19,33,40
62023,2,8,17,38
62024,7,22,33,41
62025,7,20,35,46
62026,10,29,36,46
62027,0,3,19,37
62028,4,20,34,40
62030,2,9,25,41
62031,1,14,31,37
62032,0,1,14,26
62033,2,8,18,38
62034,11,29,37,46
62035,5,18,33,40
62036,4,16,31,40
62037,4,20,33,39
62040,18,29,38,46
62044,0,2,8,28
62045,0,5,19,37
62046,4,13,29,38
62047,0,11,25,38
62048,10,28,36,46
62049,1,3,14,27
62050,0,3,8,28
62051,0,3,13,27
62052,2,13,29,38
62053,0,3,19,35
62054,1,2,19,36
62056,2,4,15,31
62058,0,9,20,39
62059,19,29,38,47
62060,18,29,38,46
62061,4,12,30,40
62062,11,28,36,45
62063,3,8,23,41
62067,3,14,30,41
62069,1,8,16,37
62074,2,9,18,37
62075,0,3,11,23
62076,0,3,10,21
62077,1,5,18,31
62078,0,3,7,27
62079,2,10,25,40
62080,0,3,10,23
62081,0,3,12,31
62082,0,4,9,29
62083,1,3,10,20
62084,8,20,32,40
62085,2,9,18,38
62086,1,7,17,38
62087,8,20,32,41
62088,1,10,18,39
62089,1,3,16,26
62090,19,29,38,46
62091,1,6,16,37
62092,0,4,11,31
62093,2,11,19,41
62094,0,4,10,25
62095,8,21,33,41
62097,4,14,28,41
62098,0,2,7,26
62201,17,29,38,48
62203,16,27,39,49
62204,16,28,39,49
62205,17,28,38,49
62206,17,29,39,49
62207,17,28,38,49
62208,13,29,37,48
62214,0,6,19,38
62215,0,8,24,42
62216,2,7,23,39
62217,1,5,25,45
62218,1,6,14,36
62219,1,6,15,37
62220,9,26,37,52
62221,8,23,38,49
62223,14,28,40,49
62225,7,23,38,48
62226,12,28,37,50
62230,2,8,19,38
62231,2,6,15,34
62232,13,29,38,48
62233,1,3,17,35
62234,11,27,38,48
62236,11,28,40,51
62237,1,4,20,39
62238,1,6,14,36
62239,16,29,39,49
62240,18,29,40,48
62241,2,5,19,42
62242,0,3,12,34
62243,5,23,38,50
62244,2,14,29,42
62245,1,7,20,40
62246,0,7,14,30
62248,1,13,30,46
62249,4,12,27,39
62250,3,8,19,40
62253,1,4,13,27
62254,6,22,37,48
62255,1,6,27,44
62256,1,15,33,45
62257,1,4,23,44
62258,1,10,28,45
62260,4,20,32,45
62261,0,3,13,28
62262,0,5,15,24
62263,0,6,16,31
62264,2,11,30,45
62265,1,10,29,40
62266,1,9,26,42
62268,1,6,19,37
62269,7,24,37,48
62271,1,6,16,36
62272,2,6,16,35
62273,1,9,18,40
62274,1,7,14,28
62275,1,9,15,39
62277,0,4,16,31
62278,1,8,29,43
62279,2,11,27,43
62280,1,6,17,27
62281,5,11,31,40
62282,0,7,25,43
62284,0,5,15,26
62285,2,17,31,47
62286,2,5,20,42
62288,2,5,15,36
62289,6,19,37,48
62292,1,5,21,42
62293,3,9,25,39
62294,9,25,35,47
62295,5,13,33,43
62297,0,2,10,34
62298,3,16,34,44
62301,2,3,4,12
62305,2,4,6,10
62311,0,1,4,8
62312,0,3,3,6
62313,0,1,4,7
62314,1,3,5,10
62316,0,1,3,7
62319,0,2,7,9
62320,0,2,6,8
62321,1,3,5,12
62323,0,3,6,11
62324,0,3,7,8
62325,1,3,6,8
62326,1,1,6,12
62330,0,2,4,9
62334,1,2,5,9
62336,0,1,4,7
62338,1,2,4,8
62339,0,2,6,8
62340,1,3,5,12
62341,1,3,5,13
62343,0,3,3,7
62344,0,2,6,9
62345,0,3,3,7
62346,0,3,6,9
62347,1,3,5,7
62348,0,2,4,8
62349,0,2,6,9
62351,1,3,5,8
62352,1,2,7,24
62353,0,2,6,9
62354,1,2,6,9
62355,1,1,9,23
62356,1,3,6,12
62357,1,2,5,11
62358,1,2,4,9
62359,1,3,6,8
62360,2,3,4,8
62361,1,3,8,27
62362,1,3,5,11
62363,1,2,7,19
62365,2,3,4,9
62366,1,1,8,23
62367,0,1,5,8
62370,1,2,5,17
62373,1,2,5,9
62374,1,1,6,12
62375,0,3,7,9
62376,1,3,4,7
62378,0,3,6,12
62379,1,2,6,7
62380,0,2,4,7
62401,2,6,13,24
62410,3,6,18,21
62411,1,2,6,14
62413,1,6,13,21
62414,2,3,9,17
62417,3,5,11,25
62418,1,4,10,20
62419,0,5,10,24
62420,0,4,12,19
62421,2,5,11,25
62422,2,3,10,17
62423,3,7,12,22
62424,1,4,10,17
62425,0,4,10,22
62426,1,4,10,17
62427,3,5,11,22
62428,0,2,7,14
62431,0,4,8,17
62432,0,5,12,19
62433,1,5,14,21
62434,0,1,8,17
62436,0,3,7,14
62438,1,4,9,18
62439,3,7,11,23
62440,2,4,9,20
62441,1,7,11,22
62442,0,7,13,22
62443,2,4,9,17
62444,3,4,8,16
62445,1,5,8,19
62446,1,3,11,25
62447,2,5,8,20
62448,0,4,11,20
62449,2,4,14,21
62450,0,5,12,22
62451,2,7,12,23
62452,0,6,9,24
62454,2,5,12,22
62458,1,4,9,17
62459,0,3,7,18
62460,2,7,18,21
62461,2,4,8,17
62462,1,5,7,18
62463,2,5,8,17
62464,2,5,14,20
62465,0,4,6,12
62466,2,5,10,25
62467,2,6,11,25
62468,0,3,6,16
62469,2,4,8,20
62471,0,3,10,21
62473,2,3,10,16
62474,1,4,10,22
62475,0,3,8,18
62476,0,2,9,19
62477,0,5,13,20
62478,1,6,14,20
62479,0,1,7,14
62480,0,2,10,18
62481,0,4,13,20
62501,2,2,13,18
62510,2,4,10,14
62512,1,6,13,21
62513,1,5,7,18
62514,2,5,8,19
62515,1,6,7,17
62517,1,3,9,18
62518,0,2,8,16
62519,3,6,12,24
62520,1,6,8,16
62521,2,6,15,23
62522,2,7,13,24
62523,2,6,15,23
62526,2,6,15,23
62530,1,5,9,16
62531,1,5,9,14
62532,2,4,9,18
62533,0,5,9,24
62534,1,5,9,17
62535,2,6,15,24
62536,3,6,12,22
62537,2,5,8,21
62538,0,4,8,24
62539,0,6,7,19
62540,1,3,9,18
62541,3,6,14,25
62543,0,3,7,13
62544,2,4,8,18
62545,1,6,9,15
62546,1,4,8,22
62547,1,6,7,18
62548,0,3,7,13
62549,2,5,17,22
62550,0,4,10,17
62551,1,6,8,21
62553,0,3,9,20
62554,2,7,15,25
62555,1,2,10,18
62556,1,5,9,20
62557,1,3,11,18
62558,2,5,10,16
62560,1,3,12,27
62561,2,6,13,21
62563,3,7,11,25
62565,1,6,8,18
62567,1,6,9,16
62568,1,8,12,25
62570,1,3,10,18
62571,1,5,9,18
62572,2,4,12,24
62573,2,5,10,19
62601,1,4,9,16
62610,0,2,5,13
62611,0,2,4,9
62612,0,4,5,17
62613,2,3,8,20
62615,1,6,8,17
62617,0,1,8,15
62618,1,2,6,13
62621,1,3,6,13
62622,1,2,6,12
62624,1,3,6,15
62625,2,5,14,23
62626,2,5,16,31
62627,0,3,8,16
62628,2,3,5,15
62629,3,7,12,24
62630,1,5,19,38
62631,2,3,5,14
62633,0,0,9,14
62634,3,7,16,22
62635,1,6,13,18
62638,1,4,9,15
62639,1,3,6,12
62640,1,3,11,29
62642,0,3,13,19
62643,1,5,14,17
62644,0,3,13,15
62649,1,5,15,32
62650,2,4,8,21
62655,0,1,11,17
62656,1,10,15,24
62661,1,5,8,15
62663,0,1,6,12
62664,0,2,9,18
62665,1,3,5,11
62666,2,5,17,23
62667,0,4,10,24
62668,1,3,9,22
62670,2,3,8,15
62671,1,3,15,17
62672,0,2,9,18
62673,0,3,9,18
62674,1,5,13,24
62675,1,3,8,21
62677,2,3,7,16
62681,1,2,6,12
62682,0,6,13,19
62684,3,5,13,21
62685,1,6,19,39
