origin,destination,ruca,great_circle_distance,travel_time
"40.459133,-111.773164","40.635736,-112.026611",Urban,18.054148525811144,40
"41.82003,-94.00881","42.05207,-93.622077",Suburban,25.53710100917097,47
"43.63848,-111.132302","43.198152,-112.357836",Rural,68.61737244566402,101
"33.980066,-95.002496","33.134364,-94.96521",Suburban,58.47186840559687,75
"41.689765,-80.905118","41.168132,-80.114631",Suburban,54.551893945639605,82
"35.47461,-77.327423","35.969228,-77.933985",Urban,48.22418989956377,71
"46.98092,-123.88933","48.078327,-123.132881",Urban,83.63274090909273,166
"45.997895,-112.598765","45.694564,-111.042191",Urban,77.79201828351745,80
"35.230211,-92.202242","34.54333,-92.635443",Suburban,53.43355194556088,80
"40.349335,-78.442466","40.026311,-79.899043",Suburban,80.05506727452283,120
"39.70227,-91.1532","38.814565,-90.878354",Rural,63.07237410902976,83
"41.380172,-103.031435","40.626981,-103.236418",Rural,53.126769605263455,71
"42.566573,-71.575135","41.641973,-71.007903",Urban,70.18956470478092,92
"48.874863,-97.42543","48.111545,-96.150057",Rural,78.68620039102119,102
"35.868681,-80.890285","35.40101,-81.340119",Suburban,41.014856718300955,67
"38.844747,-119.35228","39.133005,-119.769702",Rural,29.986773230891856,61
"38.085024,-81.622894","37.506823,-82.539872",Suburban,64.04990903293503,122
"48.73553,-96.66282","48.111545,-96.150057",Rural,49.106970493079245,57
"46.578315,-122.901965","45.712003,-121.538916",Suburban,88.54289143082437,123
"40.467193,-75.512091","40.029575,-76.241186",Urban,48.913825916296446,79
"34.185894,-116.432416","33.936801,-117.454347",Urban,60.97398875890437,89
"42.647831,-83.355433","42.791839,-83.744586",Urban,22.118361693780837,43
"45.5634,-67.42972","45.355887,-68.524582",Rural,54.96272885807403,77
"32.84737,-96.957871","32.99551,-96.857798",Urban,11.766579874411642,22
"30.18436,-90.85926","30.420578,-91.142425",Urban,23.4884979163048,27
"35.308457,-98.344265","34.61907,-98.424271",Rural,47.84704337529603,67
"37.126875,-90.450586","36.755453,-90.408412",Rural,25.768280282289805,35
"42.197916,-78.415859","43.01327,-78.207918",Urban,57.319452563421095,88
"36.637323,-83.340226","35.911657,-83.843832",Suburban,57.45247691006784,123
"34.746905,-92.280049","35.225814,-92.389607",Urban,33.66562369341568,44
"42.369351,-83.371753","42.913043,-83.979358",Urban,48.62961980295424,69
"38.95224,-93.42049","39.437961,-92.445983",Rural,62.04184866848574,95
"47.180623,-104.774873","48.181972,-103.630221",Suburban,87.30159367172533,114
"31.500214,-89.296883","30.298099,-89.762195",Suburban,87.51946139823202,91
"34.237177,-102.36276","33.504536,-101.86902",Rural,58.00623664615769,67
"41.10226,-90.80153","41.815924,-89.64517",Suburban,77.56592413069197,109
"39.280013,-82.47532","39.538772,-82.437381",Rural,17.992894857224226,29
"35.231235,-100.60084","35.169869,-101.863503",Suburban,71.41412259566452,69
"34.95064,-84.38492","34.438654,-85.758942",Rural,85.69673032733964,137
"38.105539,-95.794536","37.738754,-97.242724",Rural,82.89961006386987,110
"39.14311,-84.468842","38.337785,-85.472172",Urban,77.58652333652284,81
"35.172701,-79.725159","35.801454,-78.784522",Suburban,68.46630651659184,89
"39.990045,-79.08745","40.657885,-80.231688",Urban,75.90824119782604,103
"42.221141,-97.309909","41.440731,-97.317252",Rural,53.92252236945986,72
"40.745178,-89.571385","40.628756,-89.455453",Urban,10.079615885767064,21
"46.021715,-84.42845","45.5939,-84.782548",Rural,34.12610258370942,51
"47.573816,-120.351884","47.86537,-121.973295",Urban,78.01244195348185,145
"39.688533,-105.089805","40.405703,-105.044725",Urban,49.60906054871168,60
"32.011697,-86.166847","32.635843,-85.423007",Suburban,61.203438281264745,79
"35.91365,-105.24918","35.6199,-105.227366",Rural,20.333003539293657,24
"47.628858,-117.551291","46.712734,-117.174749",Urban,65.7224102956408,90
"41.718197,-87.552739","41.87285,-87.962868",Urban,23.67475773685072,40
"47.116076,-92.803506","46.81719,-92.184331",Rural,35.76011109940419,46
"35.478164,-78.729411","35.608002,-78.555393",Urban,13.273662120224648,29
"38.163269,-85.788862","38.088768,-85.664492",Urban,8.496616026939833,31
"63.732778,-148.914167","64.849256,-147.778866",Rural,84.3098303148908,125
"43.78635,-91.83487","44.883734,-91.419523",Rural,78.55103315501623,120
"39.860356,-106.631246","39.854936,-104.975086",Rural,87.84030252966116,163
"35.607847,-92.022867","35.283626,-93.15294",Rural,67.43836041110737,104
"33.998214,-118.394059","33.774854,-117.991138",Urban,27.78960670255103,40
"40.40649,-75.50185","39.921855,-75.262715",Urban,35.786580633076944,65
"43.115159,-88.040188","42.984029,-87.950206",Urban,10.1355266302234,24
"36.90003,-98.42285","37.649573,-97.332883",Rural,79.2028467056237,102
"44.359835,-70.074555","44.837454,-69.294372",Suburban,50.61851237640142,67
"46.126107,-90.611172","45.635859,-89.383313",Rural,68.08247877433575,104
"35.419594,-99.437791","35.0158,-99.104057",Urban,33.663926305807095,51
"43.844826,-70.688656","42.956069,-71.443843",Suburban,72.16647249762975,119
"41.381244,-73.39908","40.846188,-72.896021",Urban,45.30378838040102,140
"40.517678,-111.348882","41.175779,-111.999361",Urban,56.77498422391146,82
"31.771781,-94.526793","32.596058,-93.838328",Suburban,69.74437493570244,91
"42.206417,-96.979049","41.315695,-96.068543",Suburban,77.39158574443036,109
"43.13676,-70.64561","42.801863,-71.238444",Urban,37.8645299978227,55
"31.407434,-86.083517","32.402735,-86.266453",Rural,69.60079509568313,95
"40.013871,-83.83325","39.07992,-84.888746",Suburban,85.59334622971156,97
"39.636115,-95.811894","38.885154,-94.605503",Rural,82.80825334128818,111
"41.230082,-84.035807","41.401321,-84.132175",Rural,12.845004600887853,21
"42.16528,-100.18541","41.120786,-100.757745",Rural,77.9832434784939,113
"36.49558,-102.24268","35.839955,-101.971005",Rural,47.76672258844847,52
"41.20564,-76.78552","40.515371,-77.975879",Suburban,78.38131090846063,109
"40.73951,-79.10531","40.400065,-79.590956",Suburban,34.63718849569485,49
"32.932658,-80.002751","32.970144,-80.003197",Urban,2.59016508701972,7
"33.126082,-90.057116","32.875265,-90.393706",Rural,26.090812424844657,39
"40.39722,-94.32273","41.558407,-93.797595",Rural,84.77726246589461,101
"31.369686,-82.115363","30.32522,-82.9662",Suburban,88.06275806408847,126
"42.486075,-85.724612","42.942159,-85.078392",Suburban,45.489002116934806,63
"41.911924,-95.135602","43.12513,-95.152458",Suburban,83.82894839708221,102
"37.572907,-120.018973","37.972006,-120.365698",Rural,33.45097097787065,96
"34.80905,-79.54783","36.040164,-79.770698",Suburban,85.98233763659884,94
"30.479666,-81.527063","30.647177,-81.456151",Urban,12.31884550068856,36
"48.268566,-118.305461","47.30394,-119.540802",Rural,87.92398265549517,162
"27.050934,-80.158594","26.574927,-80.114383",Urban,33.00175171152702,43
"38.50316,-82.728176","39.335708,-82.066754",Urban,67.6248069733241,109
"40.12085,-123.82205","40.161166,-122.235794",Rural,83.8299017052387,225
"32.866987,-83.607363","33.798508,-84.195035",Urban,72.75493671915233,88
"41.915737,-88.129434","43.025334,-88.001444",Urban,76.94282353791172,104
"40.667933,-111.312427","40.493305,-111.418832",Suburban,13.295012983488094,30
"39.34451,-83.59742","38.395017,-84.296595",Suburban,75.619998577394,127
"28.236744,-82.176294","28.061754,-82.552191",Suburban,25.89588168516182,51
"39.170158,-76.579836","39.300364,-77.827475",Urban,67.37228335581109,83
"35.8458,-88.357504","36.624166,-88.314982",Rural,53.83215439458718,79
"38.434909,-112.206757","38.748326,-112.084784",Rural,22.634715133080405,46
"29.819001,-81.269782","29.663987,-82.301084",Urban,62.78975783568349,90
"37.034207,-76.319364","37.179483,-77.366564",Urban,58.56986793494472,90
"45.702225,-93.816445","45.848159,-95.384245",Rural,76.22236343996487,90
"36.132723,-111.241773","35.174818,-111.66514",Suburban,70.32328004477475,83
"44.01751,-75.755032","43.061281,-76.059924",Urban,67.81081739504272,82
"41.00757,-79.29587","40.447297,-80.176247",Rural,60.194815959565275,83
"33.57574,-112.008409","33.380336,-111.772483",Urban,19.161071191688546,32
"42.96525,-92.19962","43.146006,-93.26255",Rural,55.096740407819155,67
"40.43021,-115.30727","40.840442,-115.792789",Rural,38.098013216063784,86
"42.364197,-71.025694","42.285101,-71.65655",Urban,32.68643408181176,45
"39.34039,-74.47737","40.528004,-74.856144",Urban,84.47419649819886,120
"35.65366,-99.919","34.665384,-99.333886",Rural,75.86143059073424,91
"38.373142,-92.715162","38.366076,-93.751265",Rural,56.12837687151021,77
"35.032879,-90.01109","34.962776,-90.063902",Urban,5.691741662735647,14
"41.5161,-95.45028","40.72941,-96.684676",Rural,84.15472071550829,95
"42.02285,-70.931056","41.918511,-72.608555",Urban,86.4728568403345,123
"29.690907,-81.708149","28.670561,-81.457157",Urban,72.10668349524673,110
"34.257661,-92.012103","34.390746,-92.83268",Urban,47.71756634775033,69
"34.107708,-109.293952","34.199967,-110.018355",Suburban,41.90681642145906,56
"39.5606,-90.43401","39.818481,-88.882686",Rural,84.38295185291021,96
"37.531145,-82.091605","37.359538,-81.043884",Rural,58.68332683166474,136
"37.84426,-82.41737","38.441203,-82.023298",Rural,46.472373974352294,91
"36.903881,-83.238139","36.005364,-84.026897",Suburban,75.99640145250231,133
"31.971394,-81.07156","32.853019,-79.991295",Rural,87.64023035578435,132
"41.01789,-76.870841","42.155365,-77.106342",Urban,79.52867526933512,95
"46.34246,-109.5249","45.757569,-108.580049",Rural,60.711513603728214,77
"42.663574,-88.947859","42.919316,-89.254293",Urban,23.52938104680481,33
"35.58432,-78.80001","35.794449,-80.259557",Urban,83.18150710515883,110
"40.080405,-123.783948","40.584108,-122.343651",Rural,83.4615131182232,242
"32.305158,-84.027407","32.506227,-85.052897",Suburban,61.412459085601384,85
"43.094746,-70.68928","42.116244,-71.465315",Urban,78.2828803139109,99
"39.933174,-75.108519","40.127701,-75.401803",Urban,20.528017565955516,36
"42.610748,-75.102602","42.605913,-73.790796",Rural,66.70900123728508,90
"37.121424,-83.253867","36.396546,-83.019839",Rural,51.732510560786366,170
"37.669044,-86.054481","38.868294,-86.503465",Suburban,86.36529820110144,136
"30.208206,-93.583787","31.121821,-93.268628",Suburban,65.84490831051086,87
"32.182652,-83.778422","31.783188,-82.361999",Suburban,87.47741981845655,110
"29.113458,-96.408664","29.679269,-95.561187",Suburban,64.27198580065573,64
"37.84371,-82.40931","38.625606,-81.971523",Rural,59.017483254604585,109
"41.54345,-81.608297","41.133149,-81.635157",Urban,28.38332340762739,38
"40.11594,-74.78627","40.679313,-75.145387",Urban,43.269500708293705,79
"39.68,-97.08419","40.878174,-97.101521",Rural,82.79098127989351,94
"38.21813,-92.446098","37.658497,-92.649317",Rural,40.221396509748296,65
"29.43746,-97.52888","30.452402,-97.604426",Suburban,70.27151497734077,83
"31.975611,-81.086617","32.980354,-80.129016",Urban,89.0757746120145,135
"42.639932,-85.004661","41.459703,-84.547006",Suburban,84.85886667220646,117
"39.83137,-75.75653","40.461518,-74.465421",Urban,80.90289554208417,107
"35.943419,-95.415011","36.331607,-94.148677",Suburban,75.57988258101653,108
"36.114158,-87.98197","36.580127,-87.412313",Suburban,45.18328808025291,95
"41.592089,-93.603967","42.05207,-93.622077",Urban,31.79533757998407,38
"44.40145,-72.31232","44.426052,-71.194556",Rural,55.19160724681134,94
"31.9921,-96.87139","32.991831,-96.574048",Suburban,71.21511571089857,86
"37.803725,-86.050646","37.484803,-86.266599",Suburban,25.00289155912124,38
"39.641658,-84.27464","38.679408,-84.596954",Urban,68.69076299234587,78
"40.744776,-88.881354","41.951803,-88.726057",Suburban,83.78568188745324,103
"42.991173,-78.312171","42.982819,-78.693928",Urban,19.30353885798476,31
"36.10211,-75.81408","36.863444,-76.246207",Suburban,57.8218629430472,75
"40.98833,-102.26435","41.113501,-101.719149",Rural,29.695036192631136,30
"40.75426,-75.5988","41.113096,-74.107195",Urban,81.70961656333719,117
"37.274421,-92.932494","37.635993,-91.53617",Suburban,80.55668869055901,118
"36.167387,-92.319143","36.376604,-93.586838",Suburban,72.07988467037352,120
"43.89835,-85.18476","43.175064,-83.777011",Rural,86.42302190708874,92
"43.738986,-95.316815","42.664044,-95.197135",Rural,74.5155959107319,98
"48.928166,-103.296728","48.181972,-103.630221",Rural,53.76550541333159,69
"42.88973,-71.27786","42.801863,-71.238444",Urban,6.39096505549197,16
"35.983366,-83.784109","36.563018,-82.567562",Urban,78.71510333267517,83
"40.951498,-73.786526","40.87598,-74.650148",Urban,45.39354502806167,69
"35.635105,-103.223523","34.424608,-102.943742",Rural,85.12199396066792,130
"37.302521,-88.393763","36.084313,-87.832666",Suburban,89.72655468994803,147
"43.812653,-76.208109","43.078407,-75.691179",Suburban,56.97439237962722,81
"32.769931,-97.184721","32.811635,-97.424816",Urban,14.240165826745288,24
"45.17512,-121.08145","44.292466,-121.170751",Rural,61.1428826964686,82
"44.304193,-116.859937","43.669556,-116.283453",Suburban,52.383517222021155,94
"41.772459,-80.856463","41.633331,-79.698935",Suburban,60.47995027802816,88
"36.70391,-105.59501","35.65039,-105.999072",Rural,76.19957964823922,120
"32.070555,-106.639411","31.75789,-106.27188",Urban,30.517658473174848,48
"39.18706,-75.85883","38.780236,-77.076863",Rural,71.20065943183951,88
"36.230211,-80.329602","36.028321,-78.844532",Urban,84.04062801702366,85
"37.490387,-122.212846","38.24238,-121.990213",Urban,53.357951784672586,76
"38.611099,-90.322475","37.786708,-90.435862",Urban,57.29174864506137,70
"38.175298,-89.647936","38.462198,-90.522253",Suburban,51.373855643932565,76
"40.737446,-95.156217","41.281015,-96.051435",Suburban,59.90840246487114,86
"35.866924,-78.541695","36.384443,-79.664243",Urban,72.13322881616938,93
"43.276444,-88.715408","42.703459,-88.252854",Urban,45.97626159819068,77
"37.227503,-97.674141","36.114309,-97.119276",Suburban,82.83287835296274,106
"42.061063,-72.163991","42.300862,-71.399533",Suburban,42.502540863324676,51
"36.392508,-91.93942","36.70188,-93.369626",Rural,82.21341389351842,147
"40.4267,-88.52617","40.154403,-89.398717",Suburban,49.68511714519216,65
"46.04139,-100.92513","46.791788,-100.750279",Rural,52.51223296157375,72
"40.013014,-75.185402","39.998884,-75.092366",Urban,5.019694369478921,21
"41.336267,-92.178366","41.558407,-93.797595",Suburban,85.25144904747253,102
"41.98614,-89.57928","42.170468,-88.335097",Rural,65.0636717812209,94
"35.390376,-97.759874","35.51876,-97.249071",Urban,30.0862682932524,51
"37.22065,-83.05517","36.335952,-84.17869",Rural,87.19044373522259,147
"41.668592,-91.518388","41.433223,-90.155491",Urban,72.32280663735133,78
"41.45473,-92.33574","40.215006,-92.582222",Rural,86.62035927193071,116
"37.628179,-77.281955","37.352645,-77.482312",Urban,21.97905839870599,43
"40.885316,-96.37898","40.640626,-96.940129",Suburban,33.88516440803912,46
"42.00865,-87.99736","40.923721,-87.153404",Urban,86.76596945117113,111
"38.270602,-107.302888","37.869875,-106.046711",Rural,73.72442048006322,172
"43.8334,-72.63399","43.454388,-71.577061",Rural,58.97737316744132,91
"42.723092,-109.582132","41.580639,-109.251294",Rural,80.7344347239789,95
"34.71315,-95.84999","35.087343,-94.630367",Suburban,73.78923635351617,93
"35.91896,-92.3271","36.356824,-92.341212",Rural,30.26376811055892,71
"47.300776,-113.548481","47.684289,-114.120577",Rural,37.62297898527478,113
"46.367883,-112.023155","47.526221,-111.296556",Suburban,87.06193165429003,104
"48.065733,-111.715365","47.526221,-111.296556",Suburban,42.04066248776866,56
"41.32754,-89.19981","41.468995,-90.480796",Urban,67.10725589360119,71
"40.07507,-79.35809","40.78185,-80.384005",Rural,72.77406539838717,88
"33.890533,-83.961879","33.922447,-84.085584",Urban,7.428553466154609,19
"40.156293,-75.786492","40.554628,-74.441247",Suburban,75.98815589616589,108
"41.97503,-88.00729","41.507365,-87.675127",Urban,36.56976337388177,52
"36.842401,-94.854482","36.056756,-94.168798",Urban,66.32364508395243,98
"38.707093,-83.904101","37.567138,-84.310418",Urban,81.79974484700796,111
"30.42565,-84.287749","31.133376,-83.440679",Urban,70.13870059235617,108
"30.72662,-91.895195","30.549316,-90.836232",Suburban,64.13414327380079,98
"40.57311,-90.646976","40.515203,-88.949145",Suburban,89.2320398505861,111
"40.33693,-104.9122","39.58754,-106.095413",Urban,81.28379752030915,112
"35.2051,-95.89028","35.816638,-94.625374",Suburban,82.7420133560158,104
"46.77466,-91.38657","46.694517,-92.105186",Rural,34.47762851523796,54
"45.55548,-113.92313","45.96337,-112.508328",Suburban,73.79216807361338,123
"35.045745,-86.25541","34.657472,-86.485773",Rural,29.837893680211735,53
"36.32006,-90.60206","35.206593,-89.782769",Rural,89.60153810322409,132
"47.00343,-123.40877","47.16137,-122.288701",Suburban,53.81550106214884,61
"37.07987,-78.74778","37.3227,-79.252972",Rural,32.47288264148801,54
"46.011902,-98.848644","45.456105,-98.436419",Rural,43.2425173902865,63
"44.473584,-91.910518","44.097468,-93.510009",Rural,83.2708663700115,118
"45.74835,-89.821598","45.889657,-89.721551",Rural,10.887268731119612,26
"41.5567,-89.59343","41.936949,-88.102468",Rural,81.22438658586358,113
"39.23927,-78.92114","39.198731,-77.251911",Rural,89.39491860273071,147
"40.747698,-75.008713","39.975364,-74.839379",Suburban,54.10271811014292,92
"37.541289,-76.4152","36.912713,-76.252393",Rural,44.3444337063965,78
"36.28428,-82.17263","35.483212,-81.241417",Urban,76.03152985304718,122
"36.048782,-96.016734","35.862276,-97.422933",Urban,79.69562020781441,97
"38.67033,-89.98455","38.506277,-90.656748",Urban,38.03151911691216,50
"45.230876,-96.823706","45.102938,-95.034188",Rural,87.61958558757465,106
"38.545388,-92.760087","38.615239,-94.321556",Rural,84.47615325917927,113
"40.997896,-107.33877","41.78954,-107.206883",Rural,55.122899840155064,95
"40.20621,-90.652911","41.220754,-89.922724",Suburban,79.84995436157551,114
"30.166506,-94.735446","29.805999,-95.165117",Suburban,35.79982518304193,50
"43.076926,-83.690207","43.43509,-84.030672",Urban,30.0984913931968,39
"38.148016,-87.786303","37.737763,-89.186476",Suburban,81.38811415660379,112
"41.19557,-97.42532","41.155561,-95.936587",Rural,77.47191724236933,89
"38.98851,-76.79098","38.960109,-78.187619",Urban,75.0456172222175,95
"40.200074,-110.049034","41.265821,-110.954917",Suburban,87.58719388358564,162
"40.288277,-75.201848","40.792981,-74.042519",Urban,70.15302184316329,103
"44.86303,-88.98205","44.175178,-88.49266",Rural,53.29139805513,76
"37.13885,-82.855032","35.943784,-83.21028",Rural,84.89321714023329,160
"29.56412,-95.02548","29.500536,-95.126272",Urban,7.484340476131552,18
"39.366812,-76.067079","38.929915,-77.245205",Rural,69.97280448903955,119
"39.11464,-100.46688","37.987052,-100.882631",Rural,81.08285499916066,100
"39.11551,-89.362709","38.979642,-90.981247",Suburban,87.35469745269305,124
"34.845765,-120.534979","35.411857,-119.112556",Suburban,89.38931877939937,153
"37.88319,-76.34772","36.823559,-76.071524",Rural,74.76842099218949,125
"35.31114,-83.18101","34.689572,-82.998389",Urban,44.17250633161243,89
"45.561723,-88.706496","44.492584,-89.509779",Rural,83.63855253168263,124
"39.960927,-95.967077","39.019865,-96.819727",Rural,79.33870809279165,106
"36.9,-106.58333","36.387562,-105.586088",Rural,65.65015364683617,113
"41.248299,-96.305914","40.760486,-95.38527",Urban,58.654431098201144,83
"40.201609,-74.704953","40.661102,-73.726731",Urban,60.45407800796799,90
"40.27698,-85.84192","39.852808,-86.193136",Suburban,34.696283125113155,59
"45.83445,-103.37657","46.907959,-102.787263",Rural,79.31411309178397,99
"35.985967,-88.433709","35.598603,-87.052026",Rural,81.92977306463447,112
"29.407188,-97.741358","29.883577,-97.912313",Suburban,34.47903808125783,47
"41.57334,-92.1599","41.687183,-93.772041",Rural,83.62640298448515,91
"40.193815,-110.31321","40.669817,-111.863977",Rural,87.93844307363608,140
"44.974215,-93.258474","44.563096,-92.581984",Urban,43.68107491321135,61
"45.078408,-122.565028","44.292466,-121.170751",Suburban,87.40514735412566,173
"41.53339,-80.57063","41.586198,-81.225561",Rural,34.05593781207437,47
"41.0333,-107.53562","41.78954,-107.206883",Rural,54.95776140962882,80
"37.51196,-98.82426","37.768527,-100.035841",Suburban,68.61727661297581,87
"40.479009,-95.960638","41.143541,-96.165659",Rural,47.14990559321644,64
"47.493197,-92.764262","46.81719,-92.184331",Suburban,54.07405932008416,65
"34.049335,-80.043417","33.717464,-78.856943",Suburban,71.81416777370544,103
"32.837949,-100.489193","31.72607,-99.958787",Rural,82.83554850525336,96
"43.65775,-91.09652","44.686595,-90.154727",Suburban,85.03743136510153,125
"40.81954,-72.70538","40.726947,-73.543592",Urban,44.32294690879836,54
"41.628086,-89.274356","42.137744,-88.017897",Suburban,73.60240620637644,105
"34.195275,-118.137227","34.187118,-118.62351",Urban,27.797633190724305,42
"38.104327,-82.605591","37.555005,-83.377471",Suburban,56.6999681398553,90
"44.59357,-96.06587","45.102938,-95.034188",Suburban,61.58380794040504,82
"41.35585,-96.101846","40.640626,-96.940129",Urban,65.97628275551381,74
"38.32207,-75.87354","39.426396,-75.039792",Suburban,88.50480613805574,187
"40.050302,-86.490381","40.159019,-85.369505",Suburban,59.709359279062575,75
"37.793736,-82.626345","38.42603,-82.25889",Suburban,48.03786525583041,98
"41.434492,-82.134021","40.900606,-81.160876",Suburban,62.630708845041354,92
"43.14133,-70.92294","43.454388,-71.577061",Urban,39.36767254197889,63
"42.869214,-78.869813","43.193671,-77.59852",Urban,68.00791372152901,80
"39.894912,-85.792762","39.633969,-86.080066",Urban,23.61979343448759,41
"45.632681,-121.17169","45.771933,-122.549416",Suburban,67.17240733449708,102
"41.89781,-87.81395","41.623019,-88.202622",Urban,27.599830413023433,42
"33.94288,-91.84347","35.094664,-92.463089",Suburban,87.04741343467349,93
"38.81823,-121.02967","38.802631,-121.201975",Suburban,9.339169146145457,40
"38.04456,-80.72287","37.86008,-82.044512",Rural,73.12414874556146,155
"32.109313,-89.187423","32.32522,-90.297614",Suburban,66.58866652754557,85
"43.073147,-89.45681","42.400222,-88.567396",Urban,64.79885078248482,91
"43.712095,-84.399532","43.822914,-83.00123",Urban,70.18770366776576,94
"43.893982,-73.203001","43.104447,-73.749201",Rural,61.03471631246025,91
"40.707876,-74.654131","40.418162,-74.502098",Urban,21.549387085243787,39
"43.927861,-93.286367","44.856262,-93.432516",Rural,64.55092901874859,71
"36.342768,-83.82039","35.976223,-84.011047",Suburban,27.468449392674664,58
"40.085322,-104.506123","39.06643,-104.853315",Suburban,72.78623031692348,88
"42.135225,-83.390422","42.253652,-83.26585",Urban,10.37384005504621,18
"39.139336,-77.182953","38.476891,-77.472873",Urban,48.35905205926765,67
"41.56371,-72.92566","41.933474,-71.350252",Urban,85.13269825977244,112
"40.557753,-80.227975","39.486941,-79.733669",Urban,78.47245006012143,114
"40.901698,-74.22199","41.113096,-74.107195",Urban,15.78498925632809,34
"42.636038,-88.415987","43.325076,-88.400694",Suburban,47.61426838318683,75
"33.192662,-97.309629","32.659337,-97.165357",Suburban,37.787220490971855,54
"40.24035,-79.57671","40.023181,-78.447094",Urban,61.530588471962744,84
"30.335834,-93.204847","30.14419,-91.943521",Urban,76.44540016859673,86
"36.677628,-93.927466","36.947645,-93.718432",Rural,21.949086452533695,39
"43.48605,-110.89372","43.198152,-112.357836",Urban,76.21159303325592,122
"40.480364,-106.448221","39.876274,-104.986202",Rural,87.74161527198162,156
"41.332568,-85.710285","40.888446,-84.578163",Suburban,66.44519808396056,89
"29.003431,-81.368585","28.617164,-81.260113",Suburban,27.484573479476357,49
"48.91003,-103.77937","48.181972,-103.630221",Rural,50.76449766334808,59
"48.118533,-122.767963","47.624833,-122.632657",Suburban,34.68305707109776,62
"44.442,-75.7569","44.849297,-74.288642",Rural,77.46683446221533,108
"47.405479,-122.195772","47.36075,-122.108878",Urban,5.106502067771355,17
"41.52233,-71.07449","42.727699,-71.422502",Suburban,85.17089232413461,98
"39.425509,-88.714896","39.268214,-89.894842",Rural,63.97560606331578,89
"47.83441,-110.65827","47.526221,-111.296556",Rural,36.538005528588535,40
"32.240571,-110.944343","33.00006,-111.521528",Urban,62.30479623313212,69
"38.376302,-97.670184","39.188537,-96.556236",Urban,82.15209605630534,98
"35.9943,-79.93531","35.735993,-79.427387",Urban,33.57629732742176,39
"45.82111,-121.15684","45.488741,-122.472551",Suburban,67.56341484394532,94
"42.224249,-111.420825","41.15159,-111.938405",Rural,78.77795407513801,137
"42.982076,-83.734004","41.874763,-84.042533",Urban,78.10913005958598,99
"32.455147,-97.141191","32.575361,-97.339502",Suburban,14.229843218857942,27
"40.62976,-89.27481","40.706735,-89.45744",Suburban,10.949519368192552,22
"41.820897,-74.995771","40.992528,-74.312083",Suburban,67.31313242132072,103
"42.871497,-89.923881","43.570369,-90.886349",Suburban,68.40987685616993,103
"48.27996,-113.61205","48.231746,-114.326206",Rural,33.02149809147442,71
"36.83895,-93.01962","36.947645,-93.718432",Suburban,39.338248872888784,80
"44.35221,-103.7652","44.273468,-105.497366",Suburban,85.80732037575625,108
"42.56675,-73.02871","42.74279,-72.039945",Suburban,51.69478304818097,101
"45.433229,-94.636584","44.54305,-95.085641",Suburban,65.30253631198256,83
"37.441782,-83.297614","37.979067,-84.531292",Rural,76.97560857587311,106
"47.82111,-101.29877","48.820912,-100.439464",Rural,79.56431437969914,106
"33.88116,-108.53895","34.199967,-110.018355",Rural,87.51778732141763,141
"40.631697,-74.165016","40.087755,-74.961283",Urban,56.30192878224197,65
"40.354088,-86.118782","39.767626,-84.634131",Suburban,88.3487799247518,118
"41.57366,-84.00522","41.406965,-82.65893",Suburban,70.6228306004404,81
"39.116467,-82.553489","40.265988,-83.073544",Urban,84.09910958338598,113
"39.72583,-96.12722","40.760486,-95.38527",Rural,81.49574127308627,117
"35.37874,-81.37897","35.589524,-80.854958",Suburban,32.882501039722534,57
"41.03684,-72.46897","42.108545,-72.708323",Urban,75.07413323433443,188
"48.510659,-110.967372","47.491168,-111.219167",Rural,71.39541050482485,94
"46.68167,-102.55962","46.846649,-100.903448",Suburban,79.20823796765576,84
"36.726771,-93.107824","36.056756,-94.168798",Suburban,75.00098464743262,123
"34.08529,-117.9609","33.860368,-118.149013",Urban,18.912756475277902,30
"34.460802,-82.756514","35.466509,-83.009391",Urban,70.94756892747235,138
"37.031586,-88.713292","36.281189,-88.308063",Urban,56.50359445971691,82
"38.992322,-88.031057","39.604143,-87.677508",Rural,46.306935206080205,67
"41.232405,-98.503283","40.744891,-99.742081",Rural,72.86124243131593,97
"41.279896,-73.031018","40.743341,-73.600756",Urban,47.50440809465854,90
"34.298092,-110.035185","35.041915,-110.701571",Urban,63.83705831794312,75
"35.8498,-110.63016","35.174818,-111.66514",Rural,74.58631739879475,92
"36.35529,-89.472468","36.866546,-88.359046",Rural,71.14090978843224,87
"40.796605,-80.460695","40.026311,-79.899043",Suburban,60.87382172351049,86
"41.254331,-73.542714","40.813853,-73.289567",Urban,33.17085425900234,91
"41.280907,-86.608249","41.669946,-85.898023",Suburban,45.54446564339276,71
"39.84426,-77.55832","40.149631,-76.813297",Urban,44.72423346171007,68
"44.5198,-67.61499","44.091646,-69.137732",Rural,80.89321555509021,162
"46.502552,-90.402719","45.635859,-89.383313",Suburban,77.28944325768538,110
"47.899696,-122.255522","48.15109,-122.175068",Urban,17.763083325112778,26
"42.350091,-74.977712","42.745696,-73.638746",Rural,73.43168401212387,97
"33.951348,-83.43064","34.255493,-84.461255",Urban,62.59521161802576,104
"44.912364,-93.318825","45.102938,-95.034188",Urban,84.82185653065241,113
"32.949266,-96.721626","32.763714,-96.897026",Urban,16.370775138499734,27
"35.146602,-86.102966","34.793284,-86.750871",Urban,44.06375846172548,70
"25.44789,-80.479224","25.844178,-80.251316",Urban,30.841984147265876,49
