origin,destination,ruca,great_circle_distance,driving_time,driving_distance
"35.267916,-81.178725","35.261814,-81.12438",Urban,3.094683947709434,10.0,4.011571176
"46.32552,-95.08669","46.452898,-95.126816",Rural,9.006342213564393,14.0,10.220931579000002
"47.620152,-122.142282","47.608702,-122.139631",Urban,0.8006975605671426,4.0,1.2762960339999998
"39.070329,-86.507227","39.144852,-86.577864",Suburban,6.391794029448048,12.0,8.167300424
"40.78565,-74.916","40.817863,-74.838698",Urban,4.615193383274669,9.0,6.246021292
"42.46801,-70.89243","42.494485,-70.935444",Urban,2.8548703196328424,13.0,4.1159615039999995
"35.974287,-91.031799","36.076664,-90.97437",Suburban,7.767490239592197,13.0,9.02230692
"31.553876,-97.159082","31.521725,-97.165805",Urban,2.256426011576777,10.0,3.383986466
"41.556461,-73.045886","41.470569,-73.028018",Urban,6.0061413064825135,12.0,7.8224395190000005
"35.216936,-81.125003","35.261021,-81.22605",Urban,6.464852588052944,18.0,8.457480681
"38.016674,-84.486043","38.070394,-84.480475",Urban,3.724043746900323,16.0,4.9355498529999995
"39.916942,-89.689148","39.839252,-89.604636",Urban,6.992429780227629,14.0,9.623172677
"33.988309,-83.879494","34.078234,-83.921908",Urban,6.670989970816804,20.0,10.714300153
"38.383854,-122.557253","38.361428,-122.692614",Urban,7.494241830097112,20.0,11.473615515
"42.36284,-71.084814","42.472132,-71.023298",Urban,8.17734136961326,19.0,11.322622362
"43.159363,-88.121527","43.19659,-88.146298",Urban,2.858957136473858,10.0,4.234643365
"35.978414,-77.436573","35.883454,-77.545631",Suburban,8.959666479874953,14.0,10.304195293
"41.18389,-96.03113","41.262003,-95.933564",Urban,7.405223652769075,15.0,10.509247723
"36.90103,-94.532109","36.84171,-94.39427",Suburban,8.651347943683088,16.0,10.847894918
"43.100348,-89.311966","43.042525,-89.350484",Urban,4.443098350696749,14.0,7.127746741
"42.82397,-72.18119","42.74279,-72.039945",Suburban,9.0973517628224,15.0,10.837331611
"39.052158,-77.121096","38.962078,-77.027285",Urban,8.006627546562592,27.0,11.801699402999999
"42.804591,-97.304691","42.906833,-97.398033",Rural,8.500331654544988,19.0,11.381652607
"39.04289,-75.57187","39.102363,-75.545098",Urban,4.3529009289115566,10.0,5.309615195
"42.565145,-70.853843","42.554438,-70.968218",Urban,5.8676256960221025,15.0,8.552550444
"43.26175,-70.86534","43.234327,-70.87908",Urban,2.016988081626593,7.0,2.125710191
"39.17534,-84.29438","39.091861,-84.270019",Urban,5.913771975747174,15.0,9.433033151
"40.23483,-76.928846","40.137868,-76.991343",Urban,7.467580330835537,14.0,10.242679564000001
"31.770111,-106.331988","31.75789,-106.27188",Urban,3.630593662486956,11.0,4.082407470000001
"26.23063,-98.44474","26.258365,-98.316788",Suburban,8.15758009564843,19.0,10.621715874000001
"33.507577,-112.070981","33.580355,-112.201908",Urban,9.062674282551884,26.0,10.964712666
"41.717722,-111.836493","41.760337,-111.830363",Urban,2.961328848562955,11.0,3.528765909
"36.613714,-82.561825","36.508586,-82.519216",Urban,7.638873743710863,19.0,12.414371209
"36.200476,-84.085785","36.169752,-84.087105",Suburban,2.124102187106424,7.0,3.579718331
"42.12106,-72.607068","42.172414,-72.573854",Urban,3.9350895653203017,12.0,5.758245057
"45.208263,-122.948636","45.147799,-122.88034",Rural,5.340154095708954,13.0,8.144309696999999
"44.477183,-70.436722","44.539523,-70.517323",Suburban,5.8588115846062605,14.0,7.202311260999999
"37.71041,-76.37967","37.727116,-76.385085",Rural,1.1916119060730457,6.0,1.7758783180000002
"42.79781,-83.70495","42.791839,-83.744586",Urban,2.051462506621356,7.0,2.755159014
"30.069437,-94.260793","30.12196,-94.164136",Suburban,6.823152584931548,18.0,11.749504239
"41.46732,-74.59377","41.465761,-74.450202",Urban,7.433961208856154,15.0,9.351012179
"36.20343,-115.036376","36.061248,-115.033342",Urban,9.825299753637754,30.0,15.495749997999999
"43.062016,-76.134145","43.160528,-76.120555",Urban,6.8409612332297,16.0,10.775194511
"35.95961,-119.03889","36.083086,-119.045303",Suburban,8.538903101130302,17.0,9.642435178000001
"28.43522,-81.349743","28.511859,-81.37524",Suburban,5.5170439658825225,15.0,6.357246701
"42.266638,-83.849042","42.188802,-83.734904",Urban,7.9386917437300815,18.0,13.066189388
"31.796965,-102.440113","31.89569,-102.332842",Urban,9.282731547740998,23.0,13.330272062999999
"35.625075,-106.073414","35.65039,-105.999072",Urban,4.5261767660849435,11.0,4.980909936
"42.596093,-83.381886","42.482083,-83.4715",Urban,9.103070892380543,21.0,12.107413935
"40.820278,-85.597862","40.89898,-85.516533",Suburban,6.901572055356943,15.0,9.933858177
"37.497796,-77.46726","37.602974,-77.522222",Urban,7.866090309180177,24.0,13.113413584
"38.242201,-85.535309","38.300116,-85.545772",Urban,4.041595015828275,15.0,8.660047626999999
"32.346162,-97.328079","32.340943,-97.415067",Suburban,5.0906208346597195,14.0,6.326178151
"37.95954,-122.283555","37.996911,-122.109473",Urban,9.826264123325853,23.0,15.603247181
"41.90868,-77.13303","41.783777,-77.066808",Rural,9.2786912630036,15.0,14.718414877
"30.501747,-97.647206","30.535211,-97.78664",Urban,8.61538929361395,21.0,13.301067626
"42.26979,-77.75916","42.346898,-77.669229",Suburban,7.035602071712916,15.0,10.444003768
"40.465624,-80.065611","40.515607,-80.224145",Urban,9.01787207548484,26.0,12.387652256
"43.324031,-78.367151","43.234223,-78.22592",Rural,9.432526506519096,20.0,14.577363660000001
"37.559759,-79.082106","37.461429,-79.116105",Rural,7.044865216230131,15.0,9.063317406
"40.675056,-73.844315","40.714269,-74.005973",Urban,8.891505033462229,43.0,14.325708405
"36.072822,-96.064557","36.135083,-96.120198",Urban,5.305993718364549,16.0,7.99704477
"40.63677,-74.90989","40.632011,-74.913583",Urban,0.3815955591678601,3.0,1.833665821
"36.942763,-85.941203","37.020967,-85.93785",Urban,5.406550220511586,13.0,8.786185940000001
"39.367796,-81.455899","39.404761,-81.418832",Urban,3.23129072599564,12.0,6.006172086
"42.736869,-114.374568","42.694082,-114.515923",Urban,7.76100860158575,14.0,9.968654953
"35.63516,-77.93304","35.752463,-77.929303",Suburban,8.107577962253778,19.0,10.039491247
"41.471714,-79.688057","41.348938,-79.718137",Urban,8.62503124253468,21.0,10.196076738999999
"29.45102,-98.616908","29.525455,-98.719473",Urban,8.031259257505512,23.0,10.014015036
"38.593751,-90.222012","38.494449,-90.296342",Urban,7.950439357429455,18.0,12.869836152
"39.034045,-84.388143","39.149069,-84.40261",Urban,7.985178372137629,28.0,15.7828234
"44.19779,-72.110362","44.140959,-72.024679",Rural,5.783646161766917,14.0,7.007200767
"41.037563,-78.435492","41.032026,-78.40078",Urban,1.8491258542546696,7.0,2.5774469079999998
"32.994097,-117.030299","32.959044,-117.040484",Urban,2.492841360277688,9.0,3.726983258
"30.124378,-93.183478","30.158079,-93.15722",Urban,2.8077745583238265,5.0,3.8444223770000003
"36.682888,-121.612105","36.71784,-121.650821",Urban,3.229857453253515,13.0,5.41214141
"35.70199,-101.53461","35.656235,-101.41154",Urban,7.596311005174587,12.0,10.092307782
"36.669566,-83.693159","36.617776,-83.703397",Urban,3.6230811479201983,7.0,4.664010726
"32.71829,-116.87041","32.797587,-116.936614",Urban,6.694485528405181,18.0,8.770651665
"40.715072,-87.730743","40.775338,-87.695852",Suburban,4.54693119918497,8.0,6.839430597
"38.702301,-90.364365","38.56298,-90.403032",Urban,9.849799846649349,24.0,13.084830518
"34.205933,-79.82626","34.285691,-79.855861",Urban,5.764261407313329,14.0,6.833838257999999
"34.195685,-118.490752","34.18838,-118.325757",Urban,9.443163871320309,23.0,17.292754929999997
"35.279127,-93.140877","35.280491,-93.105225",Urban,2.0131156502926957,8.0,2.285402538
"39.373191,-76.670003","39.378836,-76.507215",Urban,8.703113556755454,18.0,13.802514023
"32.817309,-96.630277","32.78893,-96.598908",Urban,2.6764906320088264,7.0,3.730090113
"41.903347,-72.592883","41.918511,-72.608555",Urban,1.3217791078694514,5.0,2.221401325
"27.749529,-82.754223","27.81527,-82.780411",Urban,4.816108293172665,15.0,7.008443509
"39.979031,-74.160429","39.974386,-74.241174",Urban,4.287209223592664,13.0,6.36283904
"41.875149,-71.392732","41.933474,-71.350252",Urban,4.583863317635803,13.0,6.4790354169999995
"41.219847,-73.163955","41.240482,-73.033552",Urban,6.924492904537412,13.0,9.149066604
"32.207724,-80.747577","32.211534,-80.728707",Urban,1.1341184904669552,4.0,1.9206577610000002
"42.593161,-83.645451","42.513905,-83.61343",Urban,5.713450863959216,14.0,6.963704797
"39.483518,-95.240978","39.540275,-95.129747",Suburban,7.108694616028269,16.0,9.723834778999999
"37.78326,-121.54273","37.752127,-121.472143",Suburban,4.414846961056096,13.0,5.871955949999999
"42.859875,-106.312561","42.817171,-106.37512",Urban,4.330314978552032,13.0,5.504725689
"45.80106,-88.077894","45.80811,-88.046546",Urban,1.586522750997975,5.0,2.161749709
"43.50723,-86.34757","43.409818,-86.308947",Rural,7.003728284982909,9.0,7.755952821999999
"41.68281,-88.35146","41.720652,-88.372349",Urban,2.827985758157927,8.0,4.198603847
"45.12441,-92.67354","45.099265,-92.54037",Suburban,6.721897604960297,13.0,8.292817366
"37.374707,-122.181697","37.40094,-122.10938",Urban,4.364226479017554,22.0,6.989802379
"34.338605,-84.577601","34.255493,-84.461255",Suburban,8.779488294046477,18.0,10.936129600000001
"30.115295,-94.157916","30.143637,-94.012561",Urban,8.904189205597884,16.0,11.811019968
"37.837065,-82.194528","37.86008,-82.044512",Suburban,8.337707309950378,31.0,16.081702851
"38.258615,-78.407377","38.235873,-78.372526",Suburban,2.4587182170677244,5.0,3.005571527
"43.582147,-83.546114","43.49794,-83.384879",Rural,9.953123881371315,18.0,13.558936591000002
"39.960411,-75.270393","39.943288,-75.331538",Urban,3.4479323595912152,10.0,3.635641721
"33.016044,-117.243552","33.069273,-117.2659",Urban,3.898897157845611,16.0,5.933471679
"33.037976,-115.591387","32.96237,-115.546528",Rural,5.834885381488807,13.0,7.831138713
"36.303793,-119.375646","36.341424,-119.330028",Urban,3.63444634454994,10.0,4.846072429
"29.83399,-95.434241","29.793192,-95.564929",Urban,8.326265016944479,18.0,12.145317566
"44.21885,-93.568","44.097468,-93.510009",Rural,8.865649891777188,13.0,10.194833997
"41.672567,-85.000474","41.655794,-84.999381",Urban,1.160276370447298,2.0,1.158856915
"38.293269,-88.892273","38.312268,-88.960111",Urban,3.9054556944602288,13.0,5.512803512
"28.731322,-81.537602","28.64996,-81.468903",Urban,6.995714243166548,19.0,8.600396010999999
"34.840061,-106.689807","34.81687,-106.763023",Suburban,4.450974154295691,16.0,6.622572118
"38.88033,-90.11122","38.965135,-90.192685",Suburban,7.315038469586526,15.0,9.855565431
"32.4193,-99.83808","32.478296,-99.698226",Urban,9.116392956663155,20.0,13.192949072
"31.539194,-97.265089","31.457849,-97.128724",Urban,9.804501908710447,17.0,13.420370858
"40.595025,-111.824566","40.71967,-111.813153",Urban,8.632901368173316,15.0,10.780165479
"45.54374,-122.643106","45.636723,-122.641013",Urban,6.425310607273104,22.0,9.532452510999999
"40.50646,-79.8431","40.386894,-79.824297",Urban,8.320174473088173,23.0,9.821390026
"33.532817,-117.710262","33.455687,-117.606101",Suburban,8.02626905291441,24.0,15.687132265999999
"38.959176,-91.92418","38.864216,-91.943902",Suburban,6.646234341021754,11.0,7.210389084
"40.917598,-74.546651","40.883026,-74.705559",Urban,8.63578586716007,12.0,10.056268264000002
"39.827583,-89.0478","39.899809,-88.951969",Urban,7.122739252055811,17.0,11.748882868
"40.62587,-89.35259","40.706735,-89.45744",Suburban,7.8366250583456205,18.0,11.714086092
"30.427753,-84.258472","30.488843,-84.318553",Urban,5.53358635216427,16.0,6.544279372
"36.0559,-89.87092","35.930658,-89.872165",Suburban,8.65367820961109,12.0,9.785350508
"33.987454,-81.024864","33.980288,-81.099786",Urban,4.320886322624011,16.0,5.605387791000001
"34.754673,-86.654641","34.765213,-86.59245",Urban,3.6045152345204663,11.0,4.192390137
"33.625894,-84.516327","33.570134,-84.542275",Urban,4.131939853008541,13.0,5.683680537
"33.558659,-112.132418","33.637743,-112.098074",Urban,5.810673533528674,13.0,7.578862086999999
"40.78871,-73.59957","40.726947,-73.543592",Urban,5.17628964866281,14.0,8.143688326
"29.688985,-95.935279","29.695209,-95.842",Suburban,5.6152314306224085,14.0,6.767972932
"39.139336,-77.182953","39.198731,-77.251911",Urban,5.5214112284681605,16.0,8.148037923
"33.767997,-85.172928","33.707143,-85.161775",Suburban,4.2531644366804215,6.0,5.110776475
"40.71724,-73.602746","40.726991,-73.420108",Urban,9.587483830896492,22.0,13.466973682999999
"30.343501,-97.512902","30.452402,-97.604426",Suburban,9.293339888602478,20.0,13.770824101999999
"26.252832,-97.743596","26.147646,-97.634613",Urban,9.92306005441197,20.0,12.631851059
"37.11181,-79.28558","37.143359,-79.269969",Suburban,2.343332647800173,7.0,3.1957110529999997
"39.876488,-80.275766","39.894087,-80.126966",Suburban,7.982157144389396,19.0,10.433440461
"32.600213,-92.027228","32.526062,-92.114406",Urban,7.2124818084198274,17.0,9.019200065
"41.883073,-87.629149","41.822148,-87.743388",Urban,7.230943418941515,16.0,9.340448872
"42.88799,-88.132708","42.918797,-88.108676",Urban,2.4515554388257548,6.0,2.785606193
"42.519834,-91.299742","42.483204,-91.477313",Rural,9.39282306604354,17.0,11.216367921
"39.152741,-84.891015","39.07992,-84.888746",Suburban,5.032922106313537,13.0,7.322857235
"39.782457,-84.239391","39.856476,-84.33504",Urban,7.205578761167591,18.0,7.853508069
"40.639199,-76.80292","40.556553,-76.791931",Rural,5.739323131782327,14.0,8.392858097
"38.132114,-82.418277","38.256814,-82.429924",Suburban,8.63913095157829,30.0,14.939622952999999
"44.816178,-85.575147","44.728124,-85.632657",Urban,6.706105877372013,19.0,8.383537532
"39.267855,-94.472963","39.203892,-94.554677",Urban,6.217284501407441,14.0,8.825953684
"38.46435,-89.973877","38.519938,-89.922614",Urban,4.736754890427378,12.0,6.3939075899999995
"39.180214,-84.420441","39.160453,-84.279941",Urban,7.648892957919203,22.0,20.663071234
"40.453358,-74.334192","40.418162,-74.502098",Urban,9.158804739556052,26.0,13.355748274
"40.49448,-89.65177","40.538728,-89.595105",Urban,4.266806410334427,10.0,6.218680967999999
"35.102747,-85.182663","35.152981,-85.245625",Urban,4.970483689870864,14.0,8.459344794
"38.511694,-77.9928","38.480541,-77.97347",Urban,2.392852803436055,7.0,2.9620755570000004
"38.36193,-76.4372","38.292908,-76.50338",Urban,5.967446622104653,16.0,9.682824293
"37.23333,-108.47981","37.346674,-108.561971",Rural,9.040292131412402,44.0,21.920726138
"27.638005,-80.40294","27.6372,-80.442782",Urban,2.439355673834837,7.0,2.589252957
"35.241615,-81.775456","35.335767,-81.898947",Urban,9.530179084309273,21.0,12.672861545
"39.905987,-75.535383","39.850145,-75.448323",Urban,6.016290299691678,13.0,7.049453995
"41.059124,-74.133441","41.113096,-74.107195",Urban,3.971707443401919,13.0,4.855392994
"43.076416,-76.109995","43.160528,-76.120555",Urban,5.835938413773712,17.0,9.285146853
"28.556096,-96.600353","28.63236,-96.627788",Urban,5.525947917664083,16.0,8.28287543
"44.872395,-92.993263","44.816579,-93.040374",Urban,4.494351908575249,13.0,10.227145289
"44.907921,-72.203948","44.950484,-72.171959",Suburban,3.3312212013481823,9.0,4.208545783
"43.638343,-86.349283","43.609124,-86.373224",Rural,2.3472431408690047,5.0,3.5356009900000003
"41.386753,-81.440322","41.309765,-81.518643",Urban,6.693203233144678,19.0,9.531209769
"27.77329,-82.40815","27.790631,-82.338589",Urban,4.417764126905315,14.0,5.647641019
"35.533384,-100.956013","35.570168,-100.969892",Urban,2.658586912029119,9.0,4.186176427
"47.544034,-122.349874","47.472159,-122.221097",Urban,7.796468896538958,18.0,11.351205428
"40.026334,-105.104899","39.940273,-104.990548",Urban,8.48574203493164,19.0,14.120655975000002
"40.715424,-73.260912","40.803787,-73.178512",Urban,7.4747352100905715,17.0,12.181978455000001
"42.597468,-76.072949","42.568973,-76.218076",Urban,7.641068884741559,17.0,8.887469413
"39.10886,-84.531993","39.149069,-84.40261",Urban,7.470428718601824,18.0,11.661269557
"42.894558,-78.818805","42.882123,-78.694463",Urban,6.352987874624262,15.0,7.910674201
"40.59782,-76.14932","40.563782,-76.011833",Urban,7.58836405096172,18.0,11.649463508
"41.488708,-84.409876","41.459703,-84.547006",Suburban,7.376466951100218,14.0,9.846866237
"29.694472,-95.649627","29.793192,-95.564929",Urban,8.5054124102112,24.0,12.760474856000002
"33.601739,-86.826491","33.528474,-86.720039",Urban,7.9489873448221156,20.0,16.330872622
"42.882957,-78.864898","42.743072,-78.871018",Urban,9.67010970316758,19.0,12.682803481
"39.3156,-86.95918","39.291063,-86.784412",Rural,9.496476030987866,15.0,10.238329967
"42.712015,-71.164873","42.801863,-71.238444",Urban,7.243512188897715,21.0,9.715135585
"41.20951,-91.551283","41.295427,-91.66224",Suburban,8.274037906436988,15.0,11.952692556
"43.010908,-77.47054","43.066465,-77.357832",Urban,6.865198567811363,16.0,9.552957754000001
"40.757226,-73.182854","40.803787,-73.178512",Urban,3.225069403091542,10.0,4.132738521
"41.300891,-83.829596","41.356621,-83.653679",Suburban,9.906348602157834,17.0,12.57033533
"44.79478,-74.78686","44.922458,-74.877231",Rural,9.869790492311866,15.0,11.011936862
"42.123534,-70.851048","42.120525,-71.029883",Urban,9.16726279818032,26.0,11.657541331
"43.90924,-71.08368","44.016812,-71.106523",Rural,7.518836836927545,17.0,9.219281527
"33.456131,-82.307337","33.466721,-82.213991",Suburban,5.430143848414284,10.0,8.049861305
"40.2818,-111.72091","40.384481,-111.822695",Urban,8.892300901183367,15.0,11.164172757
"34.105281,-117.662035","34.107199,-117.635303",Urban,1.535050067847141,6.0,1.72741138
"33.881158,-117.854783","33.819474,-117.908042",Urban,5.244426993951368,17.0,8.905489172000001
"41.205998,-96.193498","41.232045,-96.198601",Urban,1.8191130976068743,5.0,2.203381566
"41.61559,-87.52949","41.695777,-87.598194",Urban,6.578392292628156,13.0,8.222602443
"30.45304,-91.068254","30.431013,-91.077884",Urban,1.6264407600805686,5.0,2.2965872160000003
"42.03468,-87.76266","42.056548,-87.835326",Urban,4.022979022129606,13.0,5.056717198
"47.605962,-122.332029","47.608702,-122.139631",Urban,8.964536399198678,17.0,12.098714741
"28.066478,-82.611596","28.032077,-82.457696",Urban,9.680832472170431,25.0,11.568685277999998
"39.970438,-76.092067","40.029575,-76.241186",Urban,8.88759389156466,21.0,10.555229177
