zip,15_min,30_min,45_min,60_min,ruca,population,median_household_income
68341,0,3,8,10,Rural,939,"$72,000"
68342,0,2,4,6,Rural,642,"$54,722"
68343,0,2,9,9,Rural,855,"$64,125"
68344,1,6,10,29,Suburban,536,"$95,625"
68345,0,0,2,5,Rural,147,"$31,563"
68346,0,1,11,26,Rural,468,"$72,206"
68347,4,7,27,30,Suburban,"2,334","$85,294"
68348,0,0,2,10,Rural,249,"$61,583"
68349,1,12,27,29,Suburban,"1,146","$74,926"
68350,0,1,3,6,Rural,258,"$63,750"
68351,0,1,4,11,Rural,771,"$68,000"
68352,1,2,4,11,Suburban,"4,868","$47,813"
68354,0,1,3,12,Rural,908,"$59,118"
68355,0,1,5,9,Suburban,"4,897","$41,851"
68357,1,1,9,11,Suburban,351,"$88,750"
68358,2,6,9,28,Suburban,"1,536","$110,000"
68359,0,3,8,9,Rural,"1,505","$72,969"
68360,0,5,8,21,Rural,472,"$61,310"
68361,0,1,4,9,Rural,"2,340","$85,202"
68362,0,1,2,7,Rural,29,"$57,917"
68364,1,3,7,10,Rural,241,"$83,194"
68365,0,1,4,7,Rural,241,"$53,750"
68366,2,17,27,30,Suburban,877,"$89,250"
68367,0,3,7,12,Suburban,316,"$47,500"
68368,2,7,8,19,Suburban,515,"$97,386"
68370,0,0,1,7,Rural,"1,816","$56,250"
68371,1,1,6,10,Suburban,"1,337","$69,000"
68372,2,6,10,29,Suburban,"4,153","$102,381"
68375,0,1,2,5,Rural,140,"$21,184"
68376,0,0,2,7,Rural,"1,416","$58,125"
68377,0,2,4,10,Rural,397,"$63,707"
68378,0,1,1,9,Rural,570,"$55,469"
68379,0,1,2,22,Rural,68,"$43,125"
68380,0,1,4,10,Rural,46,"$48,750"
68381,0,2,3,11,Suburban,123,
68382,0,1,6,26,Rural,28,"$125,536"
68401,1,2,6,13,Suburban,925,"$103,000"
68402,3,6,16,31,Suburban,"1,069","$89,583"
68403,0,22,27,29,Suburban,199,"$68,125"
68404,3,7,8,26,Suburban,"1,141","$86,250"
68405,2,7,9,17,Suburban,"3,493","$71,089"
68406,0,0,5,10,Rural,404,"$56,607"
68407,0,18,27,29,Suburban,938,"$95,625"
68409,1,19,25,28,Suburban,730,"$60,000"
68410,1,3,24,29,Suburban,"8,802","$62,861"
68413,0,14,24,29,Suburban,476,"$97,083"
68414,0,0,3,4,Rural,180,"$88,000"
68415,0,3,4,10,Suburban,561,"$63,438"
68416,0,1,5,9,Rural,221,"$62,772"
68417,0,1,22,27,Rural,325,"$41,250"
68418,2,6,21,30,Suburban,"1,150","$76,513"
68419,2,6,10,31,Suburban,254,"$79,904"
68420,0,0,3,7,Rural,"1,255","$48,438"
68421,0,1,2,14,Rural,"1,193","$50,000"
68422,1,5,9,11,Suburban,643,"$61,806"
68423,2,6,8,26,Suburban,987,"$87,824"
68424,0,2,5,10,Rural,649,"$57,321"
68428,2,6,18,31,Suburban,"1,556","$98,625"
68429,0,1,2,5,Rural,90,"$39,250"
68430,5,7,11,30,Suburban,"1,635","$95,221"
68431,0,1,6,9,Suburban,192,"$55,114"
68433,0,1,1,8,Rural,159,"$41,528"
68434,1,7,8,19,Suburban,"9,100","$74,947"
68436,0,0,3,8,Rural,553,"$62,596"
68437,0,1,4,11,Suburban,311,"$78,250"
68438,3,7,8,26,Suburban,106,"$46,875"
68439,0,2,8,9,Rural,648,"$72,026"
68440,0,1,3,7,Rural,79,
68441,0,0,3,10,Rural,210,"$43,676"
68442,0,2,3,11,Suburban,237,"$32,857"
68443,0,4,8,26,Suburban,"1,060","$63,047"
68444,0,0,3,8,Rural,41,"$64,250"
68445,0,3,6,10,Rural,181,"$54,625"
68446,0,1,11,27,Rural,"2,747","$75,714"
68447,0,0,4,7,Rural,600,"$60,598"
68448,0,1,5,26,Rural,363,"$51,563"
68450,0,0,4,10,Rural,"3,244","$42,865"
68452,0,0,2,7,Rural,78,"$43,750"
68453,0,1,5,9,Rural,254,"$59,946"
68454,0,5,24,30,Suburban,702,"$74,861"
68455,1,13,24,28,Suburban,632,"$62,750"
68456,0,2,7,9,Rural,"1,317","$72,778"
68457,0,1,2,10,Suburban,453,"$69,750"
68458,1,2,9,11,Suburban,156,"$62,917"
68460,1,2,7,13,Suburban,688,"$80,625"
68461,4,5,22,31,Suburban,777,
68462,3,10,27,30,Suburban,"4,635","$92,031"
68463,0,20,27,29,Suburban,"1,519","$68,500"
68464,0,1,6,10,Rural,504,"$66,667"
68465,0,3,8,10,Rural,"2,663","$69,896"
68466,1,3,6,10,Suburban,"1,869","$48,750"
68467,1,2,6,12,Suburban,"9,650","$64,668"
68502,6,8,27,32,Urban,"27,546","$56,567"
68503,5,9,28,31,Urban,"15,696","$40,251"
68504,5,9,28,32,Urban,"16,924","$44,894"
68505,5,10,28,32,Urban,"17,842","$67,291"
68506,5,9,28,33,Urban,"28,464","$63,171"
68507,4,11,29,32,Urban,"15,044","$61,895"
68508,6,8,27,31,Urban,"16,848","$30,671"
68510,5,10,28,33,Urban,"19,879","$61,141"
68512,5,7,25,32,Urban,"13,830","$88,141"
68514,4,7,24,31,Suburban,279,"$113,785"
68516,5,7,27,33,Urban,"47,520","$92,651"
68517,3,9,26,30,Suburban,554,"$150,625"
68520,4,12,27,33,Urban,"1,731","$98,750"
68521,6,9,28,31,Urban,"37,409","$57,270"
68522,6,7,25,32,Urban,"13,527","$69,946"
68523,6,7,23,32,Urban,"1,909","$117,625"
68524,6,7,27,31,Urban,"6,247","$67,770"
68526,5,8,27,33,Urban,"8,009","$128,750"
68527,4,7,27,32,Suburban,"1,639","$119,940"
68528,6,7,26,31,Urban,"6,292","$68,434"
68531,4,6,22,31,Suburban,256,"$139,453"
68532,6,6,9,28,Suburban,592,"$131,750"
68588,6,9,28,31,Urban,0,
68601,1,2,5,16,Urban,"29,699","$62,364"
68620,0,0,0,3,Rural,"2,842","$74,896"
68621,1,14,24,29,Urban,242,
68622,0,0,0,0,Rural,299,"$72,708"
68623,0,0,0,5,Rural,352,"$48,654"
68624,1,1,5,18,Suburban,948,"$59,821"
68626,0,1,9,23,Rural,560,"$78,750"
68627,0,0,0,4,Rural,690,"$57,188"
68628,0,0,4,6,Rural,842,"$55,000"
68629,0,1,3,4,Rural,"1,190","$66,875"
68631,0,2,2,3,Rural,329,"$52,813"
68632,0,2,9,22,Suburban,"3,722","$54,890"
68633,0,0,3,11,Rural,"1,094","$70,521"
68634,1,1,4,10,Suburban,757,"$58,681"
68635,0,1,8,14,Rural,478,"$83,393"
68636,0,0,1,1,Rural,"1,214","$64,600"
68637,0,0,0,0,Rural,322,"$35,625"
68638,0,0,3,5,Rural,"1,919","$54,583"
68640,0,1,1,6,Rural,"1,189","$62,500"
68641,0,0,3,5,Rural,"1,076","$60,278"
68642,0,1,2,2,Rural,"1,917","$87,159"
68643,0,1,2,3,Rural,911,"$77,712"
68644,0,0,2,2,Rural,682,"$67,188"
68647,0,1,3,6,Suburban,770,"$87,946"
68648,0,2,19,29,Suburban,242,"$68,676"
68649,0,2,19,28,Suburban,"2,110","$77,260"
68651,0,2,4,12,Suburban,"1,287","$71,771"
68652,0,0,1,2,Rural,648,"$52,262"
68653,1,1,2,5,Suburban,710,"$67,083"
68654,0,1,4,6,Rural,574,"$60,573"
68655,0,0,0,4,Rural,101,
68658,0,2,6,16,Suburban,750,"$78,452"
68659,0,1,2,23,Rural,185,"$56,875"
68660,0,0,2,4,Rural,"1,131","$53,281"
68661,1,1,3,19,Suburban,"7,417","$71,180"
68662,0,1,3,10,Rural,"1,331","$87,083"
68663,0,1,2,6,Rural,821,"$57,854"
68664,0,0,3,15,Rural,311,"$65,000"
68665,0,0,0,2,Rural,691,"$47,031"
68666,0,1,3,7,Rural,"1,598","$68,583"
68667,0,2,5,9,Rural,145,"$103,125"
68669,0,1,7,9,Rural,474,"$61,875"
68701,1,1,2,8,Urban,"31,155","$55,203"
68710,0,0,4,7,Rural,739,"$58,667"
68711,0,0,0,0,Rural,62,"$43,214"
68713,0,0,0,0,Rural,"2,334","$61,034"
68714,0,0,0,0,Rural,"1,148","$55,556"
68715,1,1,2,2,Suburban,"1,796","$83,015"
68716,0,0,2,7,Rural,978,"$57,083"
68717,0,0,3,6,Rural,268,"$67,159"
68718,0,0,1,3,Rural,"1,688","$55,893"
68719,0,0,0,0,Rural,178,
68720,0,0,1,2,Rural,240,"$67,500"
68722,0,0,0,0,Rural,471,"$50,833"
68723,0,1,2,6,Rural,627,"$79,688"
68724,0,0,1,3,Suburban,298,"$49,107"
68725,0,0,0,0,Rural,609,"$39,545"
68726,0,0,0,1,Rural,643,"$55,801"
68727,0,0,3,6,Rural,552,"$55,750"
68728,0,0,5,7,Rural,239,"$63,750"
68729,0,0,0,2,Rural,"1,761","$57,794"
68730,1,1,2,3,Suburban,"2,061","$71,528"
68731,3,5,6,12,Urban,"3,738","$88,611"
68732,0,1,5,7,Rural,187,"$66,786"
68733,0,2,4,6,Rural,"1,096","$61,458"
68734,0,0,0,0,Rural,96,
68735,0,0,0,1,Rural,919,"$61,154"
68736,0,2,2,5,Rural,735,"$70,417"
68739,0,2,2,6,Rural,"2,770","$77,813"
68740,0,1,1,6,Rural,873,"$76,080"
68741,2,3,5,8,Suburban,771,"$64,531"
68742,0,0,0,0,Rural,288,"$64,306"
68743,3,4,5,8,Suburban,574,"$70,313"
68745,0,0,6,7,Rural,"1,550","$62,375"
68746,0,0,0,0,Rural,340,"$38,594"
68747,0,1,3,6,Suburban,159,"$82,955"
68748,0,1,2,2,Rural,"2,434","$56,250"
68749,0,0,3,4,Rural,48,"$54,000"
68751,1,2,6,10,Suburban,68,"$70,313"
68752,0,1,1,2,Suburban,694,"$55,417"
68753,0,0,0,0,Rural,68,"$62,639"
68755,0,0,0,0,Rural,391,"$75,221"
68756,0,0,1,1,Rural,"1,882","$54,688"
68757,1,4,6,10,Suburban,812,"$67,321"
68758,0,0,2,2,Rural,"1,341","$53,452"
68759,0,0,0,0,Rural,391,"$41,250"
68760,0,1,1,3,Suburban,"1,289","$49,205"
68761,0,0,1,1,Rural,434,"$66,750"
68763,0,0,0,0,Suburban,"4,583","$61,250"
68764,0,0,0,1,Rural,837,"$54,712"
68765,0,0,1,3,Rural,"1,186","$67,614"
68766,0,0,0,0,Rural,485,"$68,958"
68767,0,1,1,4,Suburban,"3,563","$63,333"
68768,0,1,2,8,Suburban,626,"$60,000"
68769,0,0,1,3,Rural,"1,718","$51,523"
68770,0,4,7,8,Suburban,"1,347","$53,839"
68771,0,0,3,6,Rural,"1,507","$64,261"
68773,0,0,0,1,Rural,163,"$40,469"
68774,0,2,2,4,Rural,331,"$78,514"
68776,3,5,6,11,Urban,"15,156","$58,265"
68777,0,0,0,0,Rural,502,"$55,938"
68778,0,0,0,0,Rural,648,"$61,000"
68779,1,1,3,9,Urban,"2,517","$70,809"
68780,0,0,0,0,Rural,904,"$68,426"
68781,0,1,1,2,Suburban,"1,560","$56,875"
68783,0,0,0,1,Rural,886,"$42,917"
68784,0,0,5,7,Rural,"1,676","$57,596"
68785,0,3,5,8,Rural,211,"$87,188"
68786,0,0,2,3,Rural,967,"$73,125"
68787,0,1,5,9,Suburban,"6,931","$57,879"
68788,0,0,5,17,Suburban,"4,545","$62,132"
68789,0,0,0,2,Rural,72,
68790,0,1,1,7,Rural,808,"$58,699"
68791,0,0,1,7,Rural,"1,837","$69,219"
68792,0,2,2,7,Rural,375,"$68,125"
68801,3,3,5,7,Urban,"30,176","$57,170"
68803,2,3,5,6,Urban,"25,966","$64,152"
68810,2,3,4,5,Suburban,927,"$52,679"
68812,0,2,2,5,Suburban,562,"$66,806"
68813,0,0,0,0,Rural,391,"$63,224"
68814,0,0,2,3,Suburban,928,"$57,500"
68815,0,0,0,2,Rural,668,"$60,875"
68816,0,2,4,5,Rural,138,"$51,597"
68817,0,0,2,4,Rural,343,"$72,604"
68818,0,4,4,8,Suburban,"5,834","$67,896"
68820,0,1,4,4,Rural,262,"$59,375"
68821,0,0,0,0,Rural,76,"$48,393"
68822,0,0,0,2,Suburban,"4,808","$56,875"
68823,0,0,0,0,Rural,"2,171","$58,589"
68824,1,3,4,5,Suburban,"1,492","$52,768"
68825,0,0,0,2,Rural,994,"$57,292"
68826,0,2,5,6,Suburban,"3,928","$66,563"
68827,2,2,4,7,Suburban,691,"$49,625"
68828,0,0,0,0,Rural,190,"$50,208"
68831,0,2,2,4,Rural,626,"$58,295"
68832,3,3,5,5,Suburban,"2,050","$83,828"
68833,0,0,0,0,Rural,149,"$55,500"
68834,0,1,2,2,Rural,188,"$57,917"
68835,0,0,2,4,Rural,584,"$55,833"
68836,1,2,2,5,Suburban,"1,877","$71,063"
68837,0,0,0,0,Rural,92,"$70,417"
68838,0,0,2,4,Rural,233,"$50,250"
68840,1,4,5,5,Suburban,"3,131","$66,786"
68841,1,4,4,6,Suburban,622,"$70,714"
68842,0,0,0,2,Rural,619,"$49,083"
68843,0,1,4,7,Rural,729,"$67,500"
68844,0,0,2,5,Rural,257,"$57,337"
68845,1,2,5,5,Urban,"20,632","$70,881"
68846,0,1,3,6,Rural,313,"$90,625"
68847,1,3,5,5,Urban,"16,789","$62,027"
68849,1,2,5,5,Urban,"1,566",
68850,1,2,2,3,Urban,"12,171","$57,848"
68852,0,0,1,4,Rural,502,"$68,000"
68853,0,0,1,3,Rural,"1,436","$51,250"
68854,0,3,4,7,Suburban,756,"$72,109"
68855,0,0,2,4,Suburban,303,"$58,000"
68856,0,0,0,1,Rural,702,"$66,406"
68858,0,1,2,3,Rural,415,"$67,500"
68859,0,0,0,2,Rural,520,"$43,854"
68860,0,0,1,3,Rural,255,"$58,077"
68861,1,2,2,5,Suburban,90,"$40,972"
68862,0,0,0,0,Rural,"2,874","$57,750"
68863,0,1,2,2,Rural,"1,342","$83,393"
68864,0,2,4,6,Suburban,"1,099","$66,591"
68865,2,3,4,7,Suburban,898,"$88,583"
68866,0,1,2,5,Rural,"1,126","$68,333"
68869,0,1,4,5,Rural,"2,123","$55,667"
68870,1,1,5,5,Suburban,634,"$71,607"
68871,0,0,3,4,Rural,255,"$44,625"
68872,1,2,4,5,Suburban,864,"$74,676"
68873,0,1,2,4,Rural,"3,649","$65,462"
68874,0,0,0,0,Rural,727,"$46,719"
68875,0,0,0,2,Rural,562,"$46,667"
68876,0,4,4,6,Suburban,"1,949","$61,985"
68878,0,1,2,2,Rural,511,"$78,333"
68879,0,0,0,0,Rural,402,"$40,625"
68881,0,0,0,2,Rural,115,
68882,0,0,2,2,Rural,448,"$42,308"
68883,2,4,4,5,Suburban,"2,590","$64,909"
68901,2,3,5,5,Urban,"26,374","$55,610"
68920,0,0,0,2,Rural,"1,560","$52,458"
68922,0,0,1,3,Rural,"1,122","$67,708"
68923,0,1,2,3,Suburban,100,"$81,250"
68924,0,1,3,5,Suburban,"1,540","$74,211"
68925,1,1,4,5,Suburban,499,"$54,286"
68926,0,0,0,2,Rural,576,"$43,333"
68927,0,1,2,3,Suburban,"1,243","$66,875"
68928,0,1,4,4,Suburban,374,"$54,750"
68929,0,0,0,2,Rural,166,
68930,0,1,4,5,Suburban,"1,341","$61,371"
68932,0,1,2,4,Suburban,408,"$59,688"
68933,0,1,4,4,Rural,907,"$71,250"
68934,0,1,2,5,Rural,147,
68935,0,0,2,5,Rural,697,"$50,625"
68936,0,0,1,3,Rural,212,"$53,011"
68937,1,1,2,3,Suburban,"1,764","$68,015"
68938,0,0,2,5,Rural,490,"$81,023"
68939,0,0,0,2,Rural,"1,018","$46,900"
68940,0,1,2,5,Suburban,525,"$91,250"
68941,0,1,3,5,Rural,837,"$71,250"
68942,0,0,0,2,Rural,469,"$75,000"
68943,0,0,0,3,Rural,274,"$63,750"
68944,0,2,4,5,Rural,"1,348","$66,346"
68945,0,2,4,5,Suburban,212,"$57,031"
68946,0,0,1,2,Rural,38,"$26,250"
68947,0,1,2,5,Suburban,616,"$55,446"
68948,0,0,2,2,Rural,322,"$60,556"
68949,0,1,2,3,Suburban,"6,568","$59,070"
68950,0,1,4,4,Suburban,267,"$58,750"
68952,0,0,0,2,Rural,63,"$53,472"
68954,0,2,4,5,Rural,7,
68955,1,3,4,5,Suburban,"2,140","$83,026"
68956,1,4,4,6,Suburban,"1,230","$70,547"
68957,0,0,1,5,Rural,558,"$77,500"
68958,0,2,2,3,Suburban,581,"$61,875"
68959,0,2,4,5,Suburban,"3,800","$61,433"
68960,0,0,0,1,Rural,170,"$60,000"
68961,0,0,1,5,Rural,606,"$56,167"
68964,0,0,1,5,Rural,95,"$133,750"
68966,0,0,0,2,Rural,480,"$53,676"
68967,0,0,1,2,Rural,"1,054","$53,250"
68970,0,0,1,4,Rural,"1,352","$53,056"
68971,0,0,0,2,Rural,331,"$71,176"
68972,0,0,0,2,Rural,264,"$53,942"
68973,1,1,4,5,Suburban,423,"$64,688"
68974,0,0,1,4,Rural,239,"$69,917"
68975,0,0,4,7,Rural,91,"$73,882"
68976,1,1,2,3,Suburban,242,"$76,429"
68977,0,0,0,2,Rural,303,"$51,250"
68978,0,0,0,3,Rural,"2,311","$51,750"
68979,0,0,3,7,Rural,"1,717","$71,078"
68980,1,3,4,5,Rural,461,"$72,240"
68981,0,1,2,5,Suburban,235,"$53,571"
68982,0,1,3,5,Suburban,666,"$68,950"
69001,1,1,1,2,Suburban,"8,824","$53,659"
69020,0,1,1,2,Suburban,683,"$62,500"
69021,0,0,0,2,Rural,"1,398","$47,059"
69022,0,0,1,2,Rural,"1,772","$67,981"
69023,0,0,0,1,Rural,383,"$73,487"
69024,0,1,1,1,Rural,"1,047","$55,257"
69025,0,0,2,3,Rural,"1,024","$56,500"
69026,0,1,1,3,Suburban,211,"$40,417"
69027,0,0,0,2,Rural,23,"$59,000"
69028,0,1,1,3,Rural,722,"$80,729"
69029,0,1,2,4,Suburban,371,"$54,167"
69030,0,0,0,1,Rural,215,"$58,500"
69032,0,0,1,3,Rural,455,"$51,750"
69033,0,0,0,1,Rural,"2,526","$53,750"
69034,0,1,1,2,Suburban,"1,070","$50,125"
69036,0,1,1,2,Suburban,66,
69037,0,0,0,1,Rural,195,
69038,0,0,2,3,Rural,482,"$55,750"
69039,0,0,3,3,Rural,122,
69040,0,1,1,1,Rural,616,"$44,000"
69041,0,0,0,0,Rural,37,"$53,971"
69042,0,0,2,3,Rural,1,
69043,0,0,1,1,Rural,494,"$39,464"
69044,0,1,1,1,Rural,735,"$45,069"
69045,0,0,0,2,Rural,918,"$52,232"
69046,0,0,1,2,Rural,133,"$102,902"
69101,1,1,2,4,Urban,"28,311","$59,199"
69120,0,0,1,2,Rural,"1,138","$65,556"
69121,0,0,1,1,Rural,294,"$52,917"
69122,0,1,1,2,Rural,686,"$54,722"
69123,0,1,2,2,Suburban,926,"$64,583"
69125,0,0,1,2,Rural,211,"$43,654"
69127,0,1,1,2,Rural,762,"$57,321"
69128,0,0,0,4,Rural,431,"$56,250"
69129,0,0,2,2,Rural,"1,279","$48,674"
69130,0,1,2,4,Suburban,"5,166","$53,279"
69131,0,1,1,3,Rural,773,"$57,446"
69132,0,1,2,3,Suburban,109,"$84,464"
69133,0,0,1,3,Rural,420,"$55,833"
69134,0,0,2,2,Rural,398,"$52,679"
69135,0,0,0,0,Rural,8,
69138,0,1,2,4,Suburban,"4,143","$68,476"
69140,0,1,1,1,Rural,"1,741","$63,036"
69141,0,1,1,3,Rural,465,"$70,417"
69142,0,0,0,0,Rural,133,"$49,375"
69143,1,1,2,2,Suburban,"1,645","$80,179"
69144,0,1,1,2,Rural,122,"$34,375"
69145,0,0,0,5,Rural,"2,760","$55,357"
69146,0,1,1,1,Rural,240,"$46,418"
69147,0,0,1,2,Rural,438,"$66,375"
69148,0,0,1,2,Rural,165,"$46,645"
69149,0,1,1,3,Rural,719,"$59,861"
69150,0,1,1,2,Rural,437,"$55,250"
69151,1,1,1,3,Suburban,990,"$70,000"
69152,0,0,0,0,Rural,767,"$50,417"
69153,1,1,1,2,Suburban,"6,063","$53,526"
69154,0,0,1,2,Rural,"1,036","$39,853"
69155,0,1,2,2,Rural,"1,120","$75,417"
69156,0,1,1,3,Rural,644,"$68,125"
69157,0,0,0,0,Rural,105,"$56,250"
69161,0,0,0,0,Rural,61,"$55,938"
69162,1,1,2,3,Suburban,"7,130","$52,500"
69163,0,0,1,1,Rural,973,"$63,542"
69165,0,1,2,2,Suburban,"1,916","$83,472"
69166,0,0,0,0,Rural,575,"$57,083"
69167,0,0,1,2,Rural,370,"$51,667"
69168,0,0,1,2,Rural,203,"$65,938"
69169,0,1,2,3,Suburban,456,"$34,602"
69170,0,1,2,4,Suburban,258,"$47,000"
69171,0,1,2,4,Suburban,0,
69201,0,0,0,0,Suburban,"3,917","$55,667"
69210,0,0,0,0,Rural,"2,065","$46,250"
69211,0,0,0,0,Suburban,382,"$59,750"
69212,0,0,0,0,Suburban,378,"$11,927"
69214,0,0,0,0,Rural,404,"$74,375"
69216,0,0,0,0,Suburban,202,
69217,0,0,0,0,Rural,365,"$23,603"
69218,0,0,0,0,Suburban,382,"$74,750"
69219,0,0,0,0,Suburban,65,
69220,0,0,0,0,Suburban,39,
69221,0,0,0,0,Rural,83,"$42,321"
69301,0,0,1,2,Suburban,"9,688","$63,492"
69331,0,0,1,2,Rural,101,"$47,206"
69333,0,0,0,0,Rural,208,"$61,094"
69334,0,1,1,2,Rural,"2,091","$55,833"
69335,0,0,0,0,Rural,62,"$61,625"
69336,0,0,1,2,Rural,"2,411","$49,022"
69337,1,1,1,1,Suburban,"6,765","$51,416"
69339,0,1,1,1,Rural,"1,340","$49,792"
69340,0,0,0,0,Rural,60,
69341,1,1,1,2,Urban,"10,912","$64,583"
69343,0,0,1,1,Rural,"2,400","$47,500"
69345,0,1,1,2,Rural,418,"$58,750"
69346,0,0,0,2,Rural,454,"$45,385"
69347,0,1,1,1,Rural,"1,342","$57,273"
69348,0,0,2,2,Suburban,"1,231","$62,045"
69350,0,0,0,0,Rural,355,"$34,583"
69351,0,0,0,0,Rural,165,"$81,458"
69352,0,1,1,1,Suburban,615,"$49,000"
69353,0,1,1,2,Suburban,64,
69354,0,0,1,2,Rural,80,
69355,1,1,1,2,Suburban,122,"$41,875"
69356,1,1,1,2,Suburban,"1,966","$49,271"
69357,1,1,1,1,Suburban,"3,448","$60,871"
69358,1,1,1,1,Suburban,"2,014","$58,542"
69360,0,0,1,1,Rural,"1,348","$44,259"
69361,1,1,1,2,Urban,"17,370","$51,973"
69365,0,0,1,1,Rural,0,
69366,0,0,0,0,Rural,354,"$80,658"
69367,0,1,1,1,Rural,218,"$76,786"
70001,16,26,40,60,Urban,"40,589","$63,435"
70002,16,26,40,61,Urban,"19,359","$64,513"
70003,16,26,40,63,Urban,"39,198","$67,910"
70005,15,26,39,60,Urban,"24,507","$74,819"
70006,16,26,40,62,Urban,"15,455","$58,000"
70030,8,25,42,62,Urban,"3,927","$76,438"
70031,15,29,40,63,Urban,"1,229","$50,227"
70032,14,24,36,51,Urban,"4,080","$51,157"
70036,4,19,26,35,Suburban,931,"$51,106"
70037,15,25,35,43,Urban,"17,120","$75,752"
70038,0,0,1,13,Suburban,13,
70039,12,25,46,63,Urban,"2,189","$72,925"
70040,6,16,25,36,Suburban,"1,131",
70041,0,0,1,14,Suburban,"2,461","$33,750"
70043,14,24,32,50,Urban,"21,981","$49,047"
70047,14,27,47,64,Urban,"13,288","$91,236"
70049,1,14,50,62,Suburban,"1,290","$58,802"
70050,0,1,6,17,Suburban,14,
70051,1,14,50,62,Suburban,"1,960","$90,379"
70052,1,14,48,62,Suburban,"3,157","$73,333"
70053,15,26,36,49,Urban,"16,842","$41,275"
70056,15,25,36,47,Urban,"41,650","$60,108"
70057,12,29,49,65,Urban,"4,868","$57,574"
70058,15,25,36,47,Urban,"40,637","$56,023"
70062,16,28,42,63,Urban,"17,422","$46,039"
70065,16,27,44,64,Urban,"50,517","$62,862"
70067,5,19,28,36,Suburban,"3,152","$54,352"
70068,7,31,59,64,Urban,"33,803","$65,601"
70070,15,26,40,62,Urban,"14,142","$75,403"
70071,1,14,48,62,Suburban,"3,200","$44,792"
70072,15,23,34,48,Urban,"56,139","$53,226"
70075,14,23,33,48,Urban,"5,106","$63,723"
70076,1,14,50,62,Suburban,66,"$49,583"
70079,11,28,52,64,Urban,"2,825","$66,360"
70080,8,26,48,62,Urban,745,"$60,750"
70082,0,3,16,27,Suburban,340,"$11,148"
70083,0,1,14,25,Suburban,"2,346","$41,994"
70084,6,34,59,65,Urban,"6,071","$45,701"
70085,11,21,30,43,Urban,"4,739","$42,294"
70086,2,16,40,60,Suburban,"1,963","$42,800"
70087,15,28,42,63,Urban,"7,581","$55,220"
70090,1,14,45,59,Suburban,"7,380","$51,448"
70091,0,0,1,10,Suburban,351,
70092,13,21,31,45,Urban,"7,675","$63,971"
70094,16,26,39,62,Urban,"32,420","$41,909"
70112,15,25,36,55,Urban,"3,869","$32,654"
70113,15,25,36,52,Urban,"8,427","$26,189"
70114,15,25,36,50,Urban,"21,911","$31,779"
70115,15,27,36,53,Urban,"34,261","$80,672"
70116,15,25,36,54,Urban,"10,901","$41,077"
70117,15,25,36,52,Urban,"27,009","$33,374"
70118,15,27,37,55,Urban,"35,699","$54,046"
70119,15,25,36,56,Urban,"36,969","$42,922"
70121,16,25,39,60,Urban,"11,648","$52,298"
70122,15,25,36,56,Urban,"35,886","$41,309"
70123,16,26,39,62,Urban,"28,078","$73,668"
70124,15,26,37,58,Urban,"19,578","$104,563"
70125,15,25,37,54,Urban,"19,264","$52,307"
70126,15,25,36,55,Urban,"31,168","$31,235"
70127,17,24,32,52,Urban,"25,177","$28,283"
70128,18,24,33,53,Urban,"22,307","$39,400"
70129,15,24,33,52,Urban,"10,696","$39,354"
70130,15,25,36,51,Urban,"13,478","$65,778"
70131,14,23,36,48,Urban,"27,160","$56,464"
70139,15,25,36,53,Urban,0,
70148,15,26,37,57,Urban,214,"$2,499"
70163,15,25,36,53,Urban,0,
70301,6,19,49,62,Urban,"46,063","$57,969"
70310,6,15,47,60,Urban,445,
70339,0,11,34,49,Suburban,"4,630","$39,043"
70340,6,10,27,54,Urban,140,
70341,1,21,37,49,Suburban,"3,863","$37,921"
70342,3,9,27,48,Urban,"4,871","$47,964"
70343,8,11,29,46,Urban,"4,772","$68,345"
70344,6,9,23,32,Urban,"5,795","$55,484"
70345,5,21,25,38,Urban,"9,250","$66,910"
70346,3,22,38,57,Suburban,"10,081","$28,565"
70352,4,9,19,50,Suburban,411,"$113,750"
70353,3,8,15,32,Urban,812,"$32,537"
70354,3,14,25,33,Urban,"4,004","$48,216"
70355,8,23,30,55,Urban,"1,219","$63,393"
70356,5,8,16,46,Suburban,"1,621","$41,633"
70357,3,5,22,25,Urban,"2,789","$47,742"
70358,0,3,4,22,Suburban,858,
70359,6,13,36,57,Urban,"9,698","$47,986"
70360,6,11,27,51,Urban,"29,224","$75,650"
70363,6,11,28,45,Urban,"25,971","$39,421"
70364,6,13,33,54,Urban,"29,176","$67,261"
70372,7,17,42,62,Urban,"2,047","$38,864"
70373,5,24,27,41,Urban,"6,455","$63,105"
70374,9,21,31,56,Urban,"6,628","$58,315"
70375,7,21,33,59,Urban,145,"$62,321"
70377,6,10,26,33,Urban,"3,843","$48,606"
70380,3,9,26,48,Urban,"21,040","$41,075"
70390,5,25,41,63,Urban,"7,443","$50,827"
70391,1,17,36,52,Suburban,259,
70392,3,10,26,46,Urban,"8,595","$51,204"
70393,1,15,34,56,Suburban,138,"$46,250"
70394,7,19,32,59,Urban,"14,812","$46,807"
70395,7,11,36,56,Urban,"4,019","$83,023"
70397,2,8,11,26,Suburban,867,"$82,212"
70401,3,21,52,62,Urban,"19,984","$42,950"
70402,4,25,53,62,Urban,"1,631",
